timestamp,gpu_util,memory_used_mb,memory_total_mb,power_draw_w
2026/05/23 08:53:01.370,10.0,1305.0,10240.0,41.71
2026/05/23 08:53:02.423,0.0,1306.0,10240.0,96.76
2026/05/23 08:53:03.607,21.0,1360.0,10240.0,99.14
2026/05/23 08:53:04.783,37.0,1366.0,10240.0,102.35
2026/05/23 08:53:05.921,36.0,1359.0,10240.0,102.57
2026/05/23 08:53:07.026,30.0,1360.0,10240.0,102.93
2026/05/23 08:53:08.176,29.0,1365.0,10240.0,85.77
2026/05/23 08:53:09.314,30.0,1359.0,10240.0,94.29
2026/05/23 08:53:10.467,28.0,1354.0,10240.0,93.38
2026/05/23 08:53:11.639,26.0,1350.0,10240.0,94.24
2026/05/23 08:53:12.788,27.0,1352.0,10240.0,94.76
2026/05/23 08:53:13.954,39.0,1362.0,10240.0,95.6
2026/05/23 08:53:15.106,38.0,1364.0,10240.0,94.72
2026/05/23 08:53:16.239,25.0,1362.0,10240.0,99.06
2026/05/23 08:53:17.359,32.0,1362.0,10240.0,95.68
2026/05/23 08:53:18.494,26.0,1366.0,10240.0,98.06
2026/05/23 08:53:19.609,34.0,1361.0,10240.0,99.7
2026/05/23 08:53:20.803,39.0,1393.0,10240.0,97.42
2026/05/23 08:53:21.930,37.0,1404.0,10240.0,99.38
2026/05/23 08:53:23.130,35.0,1394.0,10240.0,72.23
2026/05/23 08:53:24.359,25.0,1392.0,10240.0,79.02
2026/05/23 08:53:25.508,31.0,1360.0,10240.0,97.14
2026/05/23 08:53:26.674,25.0,1371.0,10240.0,91.71
2026/05/23 08:53:27.826,38.0,1376.0,10240.0,98.27
2026/05/23 08:53:28.963,44.0,1362.0,10240.0,85.14
2026/05/23 08:53:30.134,31.0,1369.0,10240.0,93.89
2026/05/23 08:53:34.171,25.0,1351.0,10240.0,96.53
2026/05/23 08:53:35.298,24.0,1361.0,10240.0,99.0
2026/05/23 08:53:36.410,37.0,1350.0,10240.0,99.74
2026/05/23 08:53:37.626,38.0,1358.0,10240.0,83.09
2026/05/23 08:53:38.882,27.0,1352.0,10240.0,72.55
2026/05/23 08:53:40.069,32.0,1363.0,10240.0,86.03
2026/05/23 08:53:41.224,27.0,1351.0,10240.0,96.85
2026/05/23 08:53:42.412,32.0,1352.0,10240.0,96.89
2026/05/23 08:53:43.628,40.0,1355.0,10240.0,80.59
2026/05/23 08:53:44.865,25.0,1355.0,10240.0,79.53
2026/05/23 08:53:46.057,32.0,1356.0,10240.0,95.96
2026/05/23 08:53:47.275,36.0,1357.0,10240.0,72.75
2026/05/23 08:53:48.500,45.0,1363.0,10240.0,76.67
2026/05/23 08:53:49.662,29.0,1358.0,10240.0,97.5
2026/05/23 08:53:50.818,33.0,1352.0,10240.0,92.43
2026/05/23 08:53:51.962,41.0,1351.0,10240.0,98.24
2026/05/23 08:53:53.090,26.0,1356.0,10240.0,100.5
2026/05/23 08:53:54.225,28.0,1351.0,10240.0,98.77
2026/05/23 08:53:55.370,39.0,1352.0,10240.0,96.11
2026/05/23 08:53:56.545,24.0,1352.0,10240.0,99.02
2026/05/23 08:53:57.672,41.0,1347.0,10240.0,98.36
2026/05/23 08:53:58.825,36.0,1375.0,10240.0,97.99
2026/05/23 08:53:59.968,25.0,1368.0,10240.0,99.92
2026/05/23 08:54:01.156,40.0,1366.0,10240.0,91.92
2026/05/23 08:54:02.300,26.0,1361.0,10240.0,96.76
2026/05/23 08:54:03.443,25.0,1354.0,10240.0,99.92
2026/05/23 08:54:04.649,33.0,1352.0,10240.0,102.12
2026/05/23 08:54:05.854,44.0,1396.0,10240.0,96.73
2026/05/23 08:54:09.372,39.0,1392.0,10240.0,103.44
2026/05/23 08:54:10.537,26.0,1396.0,10240.0,108.32
2026/05/23 08:54:11.738,26.0,1395.0,10240.0,99.86
2026/05/23 08:54:12.967,35.0,1393.0,10240.0,100.36
2026/05/23 08:54:14.129,29.0,1393.0,10240.0,83.36
2026/05/23 08:54:15.283,23.0,1395.0,10240.0,81.31
2026/05/23 08:54:16.404,27.0,1365.0,10240.0,100.74
2026/05/23 08:54:17.572,25.0,1373.0,10240.0,91.22
2026/05/23 08:54:18.727,26.0,1381.0,10240.0,94.86
2026/05/23 08:54:19.951,24.0,1377.0,10240.0,95.93
2026/05/23 08:54:21.135,30.0,1381.0,10240.0,97.08
2026/05/23 08:54:22.369,42.0,1373.0,10240.0,75.19
2026/05/23 08:54:23.585,24.0,1354.0,10240.0,78.88
2026/05/23 08:54:24.751,28.0,1344.0,10240.0,98.25
2026/05/23 08:54:25.883,29.0,1356.0,10240.0,94.64
2026/05/23 08:54:27.049,44.0,1338.0,10240.0,94.62
2026/05/23 08:54:28.243,29.0,1340.0,10240.0,98.43
2026/05/23 08:54:29.414,31.0,1344.0,10240.0,89.23
2026/05/23 08:54:30.553,26.0,1344.0,10240.0,98.79
2026/05/23 08:54:31.696,33.0,1350.0,10240.0,99.5
2026/05/23 08:54:32.874,24.0,1344.0,10240.0,93.7
2026/05/23 08:54:34.036,34.0,1350.0,10240.0,98.52
2026/05/23 08:54:35.186,25.0,1350.0,10240.0,97.36
2026/05/23 08:54:36.367,25.0,1344.0,10240.0,95.83
2026/05/23 08:54:37.537,23.0,1350.0,10240.0,98.62
2026/05/23 08:54:38.664,34.0,1344.0,10240.0,101.87
2026/05/23 08:54:39.797,26.0,1344.0,10240.0,96.93
2026/05/23 08:54:40.935,37.0,1348.0,10240.0,96.04
2026/05/23 08:54:44.496,39.0,1340.0,10240.0,98.12
2026/05/23 08:54:45.662,28.0,1340.0,10240.0,85.11
2026/05/23 08:54:46.842,25.0,1352.0,10240.0,96.17
2026/05/23 08:54:47.994,27.0,1344.0,10240.0,96.97
2026/05/23 08:54:49.196,23.0,1338.0,10240.0,97.94
2026/05/23 08:54:50.342,39.0,1348.0,10240.0,99.33
2026/05/23 08:54:51.570,34.0,1356.0,10240.0,99.94
2026/05/23 08:54:52.715,25.0,1340.0,10240.0,91.99
2026/05/23 08:54:53.846,26.0,1348.0,10240.0,98.06
2026/05/23 08:54:54.950,39.0,1346.0,10240.0,96.85
2026/05/23 08:54:56.103,38.0,1346.0,10240.0,92.88
2026/05/23 08:54:57.228,25.0,1356.0,10240.0,96.72
2026/05/23 08:54:58.361,33.0,1350.0,10240.0,98.51
2026/05/23 08:54:59.469,27.0,1340.0,10240.0,89.08
2026/05/23 08:55:00.664,25.0,1346.0,10240.0,97.26
2026/05/23 08:55:01.844,35.0,1350.0,10240.0,97.03
2026/05/23 08:55:03.056,47.0,1350.0,10240.0,76.24
2026/05/23 08:55:04.255,26.0,1350.0,10240.0,96.54
2026/05/23 08:55:05.440,38.0,1340.0,10240.0,97.63
2026/05/23 08:55:06.623,26.0,1344.0,10240.0,89.31
2026/05/23 08:55:07.775,31.0,1350.0,10240.0,97.62
2026/05/23 08:55:08.942,25.0,1350.0,10240.0,97.96
2026/05/23 08:55:10.083,26.0,1350.0,10240.0,91.32
2026/05/23 08:55:11.231,33.0,1346.0,10240.0,95.94
2026/05/23 08:55:12.391,32.0,1344.0,10240.0,97.67
2026/05/23 08:55:13.589,26.0,1344.0,10240.0,85.36
2026/05/23 08:55:14.732,39.0,1350.0,10240.0,95.67
2026/05/23 08:55:15.876,26.0,1344.0,10240.0,80.44
2026/05/23 08:55:19.600,28.0,1344.0,10240.0,93.52
2026/05/23 08:55:20.759,41.0,1344.0,10240.0,97.31
2026/05/23 08:55:21.904,39.0,1344.0,10240.0,100.05
2026/05/23 08:55:23.051,26.0,1344.0,10240.0,96.11
2026/05/23 08:55:24.192,33.0,1344.0,10240.0,96.62
2026/05/23 08:55:25.354,28.0,1346.0,10240.0,98.29
2026/05/23 08:55:26.544,40.0,1350.0,10240.0,96.18
2026/05/23 08:55:27.717,25.0,1350.0,10240.0,99.31
2026/05/23 08:55:28.924,31.0,1346.0,10240.0,89.77
2026/05/23 08:55:30.140,26.0,1348.0,10240.0,91.36
2026/05/23 08:55:31.340,37.0,1348.0,10240.0,92.14
2026/05/23 08:55:32.520,26.0,1344.0,10240.0,92.11
2026/05/23 08:55:33.706,40.0,1344.0,10240.0,90.27
2026/05/23 08:55:34.877,40.0,1350.0,10240.0,80.96
2026/05/23 08:55:36.059,24.0,1348.0,10240.0,98.98
2026/05/23 08:55:37.294,43.0,1350.0,10240.0,97.7
2026/05/23 08:55:38.428,32.0,1356.0,10240.0,98.14
