timestamp,gpu_util,memory_used_mb,memory_total_mb,power_draw_w
2026/05/25 12:31:17.989,11.0,2219.0,10240.0,39.18
2026/05/25 12:31:19.045,0.0,2219.0,10240.0,97.81
2026/05/25 12:31:20.463,5.0,2241.0,10240.0,99.2
2026/05/25 12:31:21.520,1.0,2247.0,10240.0,98.13
2026/05/25 12:31:22.575,1.0,2252.0,10240.0,98.25
2026/05/25 12:31:54.122,43.0,2335.0,10240.0,143.9
2026/05/25 12:31:55.177,0.0,2235.0,10240.0,120.64
2026/05/25 12:31:56.239,0.0,2235.0,10240.0,101.41
2026/05/25 12:31:57.295,0.0,2235.0,10240.0,41.0
2026/05/25 12:32:29.405,28.0,2340.0,10240.0,143.29
2026/05/25 12:32:30.462,0.0,2235.0,10240.0,122.39
2026/05/25 12:32:31.521,4.0,2235.0,10240.0,82.27
2026/05/25 12:32:32.613,2.0,2235.0,10240.0,41.97
2026/05/25 12:33:03.203,46.0,2352.0,10240.0,145.7
2026/05/25 12:33:04.256,1.0,2248.0,10240.0,122.69
2026/05/25 12:33:08.138,33.0,2232.0,10240.0,158.99
2026/05/25 12:33:09.191,1.0,2240.0,10240.0,124.97
2026/05/25 12:33:10.242,2.0,2242.0,10240.0,87.87
2026/05/25 12:33:41.280,47.0,2339.0,10240.0,146.69
2026/05/25 12:33:42.337,0.0,2233.0,10240.0,123.15
2026/05/25 12:33:43.388,2.0,2233.0,10240.0,98.04
2026/05/25 12:34:16.880,42.0,2313.0,10240.0,148.51
2026/05/25 12:34:17.934,0.0,2209.0,10240.0,123.6
2026/05/25 12:34:18.986,1.0,2201.0,10240.0,98.41
2026/05/25 12:34:20.037,5.0,2201.0,10240.0,52.87
2026/05/25 12:34:50.291,43.0,2329.0,10240.0,148.38
2026/05/25 12:34:51.350,0.0,2226.0,10240.0,123.43
2026/05/25 12:34:55.668,44.0,2219.0,10240.0,161.76
2026/05/25 12:34:56.733,1.0,2219.0,10240.0,125.04
2026/05/25 12:34:59.276,4.0,2237.0,10240.0,103.79
2026/05/25 12:35:26.960,61.0,2326.0,10240.0,151.49
2026/05/25 12:35:28.016,0.0,2230.0,10240.0,123.72
2026/05/25 12:35:29.065,1.0,2224.0,10240.0,98.49
2026/05/25 12:36:00.628,44.0,2332.0,10240.0,151.0
2026/05/25 12:36:01.682,0.0,2230.0,10240.0,123.71
2026/05/25 12:36:02.739,0.0,2230.0,10240.0,103.51
2026/05/25 12:36:03.795,5.0,2229.0,10240.0,49.64
2026/05/25 12:36:34.657,59.0,2339.0,10240.0,148.75
2026/05/25 12:36:35.707,0.0,2227.0,10240.0,123.58
2026/05/25 12:36:39.056,61.0,2225.0,10240.0,155.58
2026/05/25 12:36:40.784,1.0,2225.0,10240.0,149.41
2026/05/25 12:36:41.838,0.0,2225.0,10240.0,124.9
2026/05/25 12:36:42.894,0.0,2225.0,10240.0,111.51
2026/05/25 12:37:11.436,69.0,2308.0,10240.0,147.43
2026/05/25 12:37:12.495,0.0,2202.0,10240.0,123.58
2026/05/25 12:37:14.546,1.0,2206.0,10240.0,123.25
2026/05/25 12:37:15.613,2.0,2206.0,10240.0,72.32
2026/05/25 12:37:45.111,46.0,2317.0,10240.0,147.74
2026/05/25 12:37:46.166,1.0,2209.0,10240.0,123.48
2026/05/25 12:37:48.342,0.0,2224.0,10240.0,123.12
2026/05/25 12:37:49.407,2.0,2226.0,10240.0,67.61
2026/05/25 12:37:50.463,1.0,2324.0,10240.0,32.59
2026/05/25 12:38:19.266,1.0,2212.0,10240.0,124.65
2026/05/25 12:38:24.509,50.0,2212.0,10240.0,159.73
2026/05/25 12:38:25.637,0.0,2219.0,10240.0,124.88
2026/05/25 12:38:26.698,1.0,2221.0,10240.0,98.53
2026/05/25 12:38:56.172,45.0,2332.0,10240.0,156.06
2026/05/25 12:38:57.227,0.0,2229.0,10240.0,125.64
2026/05/25 12:38:58.282,1.0,2219.0,10240.0,108.79
2026/05/25 12:38:59.336,0.0,2218.0,10240.0,65.89
2026/05/25 12:39:26.237,47.0,2302.0,10240.0,144.38
2026/05/25 12:39:27.288,0.0,2202.0,10240.0,124.81
2026/05/25 12:39:29.584,0.0,2202.0,10240.0,123.26
2026/05/25 12:39:30.652,0.0,2202.0,10240.0,63.31
2026/05/25 12:39:58.006,62.0,2324.0,10240.0,152.36
2026/05/25 12:39:59.061,0.0,2216.0,10240.0,123.71
2026/05/25 12:40:03.882,62.0,2207.0,10240.0,156.49
2026/05/25 12:40:04.937,1.0,2219.0,10240.0,124.35
2026/05/25 12:40:05.997,3.0,2221.0,10240.0,103.82
2026/05/25 12:40:07.044,0.0,2221.0,10240.0,66.2
2026/05/25 12:40:08.096,0.0,2221.0,10240.0,31.14
2026/05/25 12:40:09.149,0.0,2220.0,10240.0,28.72
2026/05/25 12:40:10.200,0.0,2220.0,10240.0,26.67
2026/05/25 12:40:11.247,1.0,2219.0,10240.0,26.69
2026/05/25 12:40:12.301,0.0,2218.0,10240.0,25.92
2026/05/25 12:40:13.351,7.0,2218.0,10240.0,26.55
2026/05/25 12:40:14.411,7.0,2218.0,10240.0,27.39
2026/05/25 12:40:15.466,1.0,2220.0,10240.0,27.11
2026/05/25 12:40:16.515,2.0,2219.0,10240.0,25.75
2026/05/25 12:40:17.563,0.0,2219.0,10240.0,25.6
2026/05/25 12:40:18.613,0.0,2218.0,10240.0,25.6
2026/05/25 12:40:19.667,4.0,2218.0,10240.0,26.35
2026/05/25 12:40:20.719,8.0,2220.0,10240.0,27.62
