timestamp,gpu_util,memory_used_mb,memory_total_mb,power_draw_w
2026/05/25 02:40:54.187,10.0,1541.0,10240.0,38.67
2026/05/25 02:40:55.253,0.0,1545.0,10240.0,98.49
2026/05/25 02:40:56.304,0.0,1573.0,10240.0,100.27
2026/05/25 02:40:57.354,0.0,1573.0,10240.0,98.67
2026/05/25 02:40:58.403,1.0,1569.0,10240.0,98.96
2026/05/25 02:40:59.450,1.0,1637.0,10240.0,98.6
2026/05/25 02:41:49.986,1.0,1569.0,10240.0,122.11
2026/05/25 02:41:51.031,2.0,1569.0,10240.0,97.09
2026/05/25 02:41:52.087,0.0,1569.0,10240.0,41.65
2026/05/25 02:41:53.132,0.0,1569.0,10240.0,29.1
2026/05/25 02:41:54.177,0.0,1569.0,10240.0,25.38
2026/05/25 02:41:55.227,0.0,1569.0,10240.0,25.37
2026/05/25 02:41:56.279,0.0,1569.0,10240.0,25.03
2026/05/25 02:41:57.330,0.0,1569.0,10240.0,25.33
2026/05/25 02:41:58.381,6.0,1569.0,10240.0,25.54
2026/05/25 02:41:59.430,6.0,1569.0,10240.0,25.47
2026/05/25 02:42:46.587,41.0,1641.0,10240.0,147.51
2026/05/25 02:42:47.636,0.0,1569.0,10240.0,121.8
2026/05/25 02:42:49.596,0.0,1569.0,10240.0,120.98
2026/05/25 02:42:50.670,2.0,1569.0,10240.0,91.75
2026/05/25 02:42:51.718,4.0,1569.0,10240.0,53.5
2026/05/25 02:42:52.765,4.0,1569.0,10240.0,29.06
2026/05/25 02:43:35.660,68.0,1647.0,10240.0,148.62
2026/05/25 02:43:36.704,0.0,1569.0,10240.0,122.22
2026/05/25 02:43:37.753,0.0,1569.0,10240.0,97.11
2026/05/25 02:43:38.798,0.0,1569.0,10240.0,52.69
2026/05/25 02:43:39.843,0.0,1569.0,10240.0,29.56
2026/05/25 02:43:40.895,0.0,1569.0,10240.0,26.73
2026/05/25 02:43:41.948,7.0,1569.0,10240.0,32.71
2026/05/25 02:43:42.991,6.0,1569.0,10240.0,25.58
2026/05/25 02:43:44.039,0.0,1569.0,10240.0,25.68
2026/05/25 02:43:45.083,0.0,1569.0,10240.0,25.21
2026/05/25 02:44:27.222,29.0,1637.0,10240.0,145.33
2026/05/25 02:44:28.268,0.0,1569.0,10240.0,122.71
2026/05/25 02:44:29.311,0.0,1569.0,10240.0,81.94
2026/05/25 02:44:31.501,0.0,1569.0,10240.0,63.21
2026/05/25 02:44:32.549,0.0,1569.0,10240.0,29.95
2026/05/25 02:44:33.595,0.0,1569.0,10240.0,27.23
2026/05/25 02:44:34.639,0.0,1569.0,10240.0,24.76
2026/05/25 02:45:19.145,63.0,1625.0,10240.0,146.73
2026/05/25 02:45:20.188,0.0,1569.0,10240.0,121.4
2026/05/25 02:45:21.233,0.0,1569.0,10240.0,101.79
2026/05/25 02:45:22.279,0.0,1569.0,10240.0,62.64
2026/05/25 02:45:23.338,0.0,1569.0,10240.0,29.51
2026/05/25 02:45:24.399,0.0,1569.0,10240.0,27.47
2026/05/25 02:45:25.444,0.0,1569.0,10240.0,25.16
2026/05/25 02:45:26.489,0.0,1569.0,10240.0,25.31
2026/05/25 02:45:27.539,5.0,1569.0,10240.0,25.65
2026/05/25 02:46:11.217,45.0,1627.0,10240.0,146.27
2026/05/25 02:46:13.082,2.0,1569.0,10240.0,142.68
2026/05/25 02:46:14.132,0.0,1569.0,10240.0,121.43
2026/05/25 02:46:15.186,0.0,1569.0,10240.0,87.05
2026/05/25 02:46:16.233,0.0,1569.0,10240.0,47.17
2026/05/25 02:46:17.275,0.0,1569.0,10240.0,29.25
2026/05/25 02:46:18.322,0.0,1569.0,10240.0,25.8
2026/05/25 02:46:19.366,0.0,1569.0,10240.0,25.34
2026/05/25 02:47:01.616,52.0,1637.0,10240.0,143.86
2026/05/25 02:47:02.661,1.0,1569.0,10240.0,121.85
2026/05/25 02:47:03.706,0.0,1569.0,10240.0,102.2
2026/05/25 02:47:04.753,0.0,1569.0,10240.0,41.93
2026/05/25 02:47:05.800,0.0,1569.0,10240.0,29.52
2026/05/25 02:47:06.852,0.0,1569.0,10240.0,26.1
2026/05/25 02:47:07.896,0.0,1569.0,10240.0,25.9
2026/05/25 02:47:08.944,0.0,1569.0,10240.0,25.83
2026/05/25 02:47:48.794,65.0,1631.0,10240.0,148.22
2026/05/25 02:47:49.840,0.0,1569.0,10240.0,123.19
2026/05/25 02:47:50.894,0.0,1569.0,10240.0,102.07
2026/05/25 02:47:51.937,0.0,1569.0,10240.0,50.51
