policy_id,regime_v357,seed_pair_rank_v357,seed_added_loan_id_v357,seed_dropped_loan_id_v357,second_added_loan_id_v357,second_dropped_loan_id_v357,action_signature_v357,seed_return_delta_v357,return_delta_v357,objective_return_after_two_swap_v357,exposure_after_two_swap_v357,loss_mean_after_two_swap_v357,cvar90_after_two_swap_v357,source_min_slack_after_two_swap_v357,max_source_share_after_two_swap_v357,source_cap_violations_after_two_swap_v357,first_source_block_family_v357,first_source_block_id_v357,cvar_two_swap_feasible_v357,two_add_two_drop_entering_column_v357,claim_boundary_v357
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,2,145977956,164875488,163545352,148145784,add=145977956|163545352;drop=148145784|164875488,1.8757778281410395,0.29861683117760407,4427.436729352817,843775.0,60131.60444914663,96432.2080725405,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,1,161455148,159706782,134164782,132060006,add=134164782|161455148;drop=132060006|159706782,2.2203513257361465,0.2871919433834762,4427.425304465023,843775.0,60285.219933505636,96585.10816421956,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,4,161494495,159706782,153138303,164875488,add=153138303|161494495;drop=159706782|164875488,0.6418503361315686,0.2634505515302692,4427.40156307317,843775.0,60283.81682519296,96587.401463103,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,5,147190807,148128009,153138303,164875488,add=147190807|153138303;drop=148128009|164875488,0.6058737779056216,0.22747399330431506,4427.365586514944,843775.0,60153.37193028002,96467.50950988523,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,1,161455148,159706782,151083962,148145784,add=151083962|161455148;drop=148145784|159706782,2.2203513257361465,0.2249347002144404,4427.363047221854,843775.0,60244.557400250225,96516.93201472213,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,4,161494495,159706782,140423185,127648167,add=140423185|161494495;drop=127648167|159706782,0.6418503361315686,0.22316971027114363,4427.361282231911,843775.0,60249.526584473904,96533.15991336075,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,1,161455148,159706782,127091512,127648167,add=127091512|161455148;drop=127648167|159706782,2.2203513257361465,0.20907479363786052,4427.347187315278,843775.0,60262.92268917167,96544.28509029307,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,6,144038628,159706782,163545352,127648167,add=144038628|163545352;drop=127648167|159706782,0.4592545995868704,0.19087398172830206,4427.328986503368,843775.0,60219.11547777199,96564.44856403323,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,5,147190807,148128009,140423185,127648167,add=140423185|147190807;drop=127648167|148128009,0.6058737779056216,0.1871931520451966,4427.325305673685,843775.0,60119.08168956097,96413.26796014303,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,2,145977956,164875488,140423185,148145784,add=140423185|145977956;drop=148145784|164875488,1.8757778281410395,0.14831682317574746,4427.286429344816,843775.0,60116.16798923042,96405.22137354485,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,4,161494495,159706782,144622469,129082051,add=144622469|161494495;drop=129082051|159706782,0.6418503361315686,0.14373095310130424,4427.2818434747405,843775.0,60264.71492841463,96551.59978167793,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,2,145977956,164875488,163545352,146052690,add=145977956|163545352;drop=146052690|164875488,1.8757778281410395,0.11290698042575187,4427.251019502065,843775.0,60137.30542111,96441.31690138526,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,2,145977956,164875488,145955296,148017643,add=145955296|145977956;drop=148017643|164875488,1.8757778281410395,0.11169868606262767,4427.249811207702,843775.0,60125.3301362858,96422.57198104156,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,4,161494495,159706782,147190807,139234645,add=147190807|161494495;drop=139234645|159706782,0.6418503361315686,0.11034839690567821,4427.248460918545,843775.0,60226.76291021181,96501.06506643303,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,5,147190807,148128009,144622469,129082051,add=144622469|147190807;drop=129082051|148128009,0.6058737779056216,0.1077543948753572,4427.245866916514,843775.0,60134.270033501685,96431.70782846016,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,6,144038628,159706782,153138303,164875488,add=144038628|153138303;drop=159706782|164875488,0.4592545995868704,0.08085481498557101,4427.218967336625,843775.0,60237.969258574834,96591.70341477977,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,2,145977956,164875488,156730408,144603743,add=145977956|156730408;drop=144603743|164875488,1.8757778281410395,0.07021665089534679,4427.208329172535,843775.0,60125.2588763947,96436.66122500887,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,1,161455148,159706782,141665471,127648167,add=141665471|161455148;drop=127648167|159706782,2.2203513257361465,0.06957439075375049,4427.207686912393,843775.0,60261.69520347781,96556.20265895802,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,6,144038628,159706782,140423185,127648167,add=140423185|144038628;drop=127648167|159706782,0.4592545995868704,0.04057397372644367,4427.178686495366,843775.0,60203.679017855786,96537.46186503753,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,1,161455148,159706782,151083962,146052690,add=151083962|161455148;drop=146052690|159706782,2.2203513257361465,0.039224849462588196,4427.177337371102,843775.0,60250.258372213604,96526.04084356688,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,4,161494495,159706782,158764455,164875488,add=158764455|161494495;drop=159706782|164875488,0.6418503361315686,0.012284085606211192,4427.150396607246,843775.0,60303.4541764337,96621.42324886846,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,3,161983601,148128009,163545352,148017643,add=161983601|163545352;drop=148017643|148128009,1.002428012871739,0.0042192661956228505,4427.142331787835,843775.0,60148.05228298194,96451.99041533076,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
v357_v353_bounded_branch_price_loop,post_v353_seeded_two_add_two_drop,2,145977956,164875488,136360475,127648167,add=136360475|145977956;drop=127648167|164875488,1.8757778281410395,0.002964108174406732,4427.141076629814,843775.0,60124.88296599279,96429.51863445502,4.597308456477656e-06,0.8998844478682113,0,,,False,False,bounded post-v353 second-order branch-price row; no dual-bound certificate
