online_method,coverage_online_mean,coverage_online_min_month_policy,avg_width_online,total_coverage_regret_90,policy_month_rows,promotion_candidate
rolling_global,0.9501715427347558,0.6666666666666666,0.8240594699790357,4.111865911865912,192,False
rolling_grade,0.9501715427347558,0.6666666666666666,0.7971416245005213,4.111865911865912,192,False
rolling_grade_term,0.9501715427347558,0.6666666666666666,0.8258503673111203,4.111865911865912,192,False
rolling_score_decile,0.9501715427347558,0.6666666666666666,0.5639025800507768,4.111865911865912,192,False
aci_global,0.9501715427347558,0.6666666666666666,0.8231609913534769,4.111865911865912,192,False
