policy_id,regime_v352,two_swap_seed_rank_v352,seed_action_signature_v352,first_added_loan_id_v352,second_added_loan_id_v352,third_added_loan_id_v352,first_dropped_loan_id_v352,second_dropped_loan_id_v352,third_dropped_loan_id_v352,action_signature_v352,seed_return_delta_v352,return_delta_v352,objective_return_after_three_swap_v352,exposure_after_three_swap_v352,loss_mean_after_three_swap_v352,cvar90_after_three_swap_v352,source_min_slack_after_three_swap_v352,max_source_share_after_three_swap_v352,source_cap_violations_after_three_swap_v352,first_source_block_family_v352,first_source_block_id_v352,cvar_three_swap_feasible_v352,three_add_three_drop_entering_column_v352,claim_boundary_v352
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,103,add=144622469|161455148;drop=129082051|159706782,161455148,144622469,148145784,159706782,129082051,140423185,add=144622469|148145784|161455148;drop=129082051|140423185|159706782,1.722231942705882,3.449692947671176,4430.20462035326,843775.0,60272.19578539493,96590.06168433574,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,82,add=148145784|161455148;drop=140423185|159706782,161455148,148145784,144622469,159706782,140423185,129082051,add=144622469|148145784|161455148;drop=129082051|140423185|159706782,3.94781233070144,3.449692947671174,4430.20462035326,843775.0,60272.19578539493,96590.06168433574,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,117,add=161455148|161983601;drop=148128009|159706782,161455148,161983601,163545352,159706782,148128009,140423185,add=161455148|161983601|163545352;drop=140423185|148128009|159706782,3.222779338607886,3.373079346609744,4430.128006752198,843775.0,60308.657786770586,96647.8720885627,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,100,add=161455148|163545352;drop=140423185|159706782,161455148,163545352,161983601,159706782,140423185,148128009,add=161455148|161983601|163545352;drop=140423185|148128009|159706782,2.370651333738005,3.3730793466097424,4430.128006752198,843775.0,60308.657786770586,96647.8720885627,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,118,add=161494495|161983601;drop=148128009|159706782,161494495,161983601,148145784,159706782,148128009,140423185,add=148145784|161494495|161983601;drop=140423185|148128009|159706782,1.644278349003308,3.371739353968602,4430.126666759557,843775.0,60302.14486886008,96634.829973791,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,83,add=148145784|161494495;drop=140423185|159706782,161494495,148145784,161983601,159706782,140423185,148128009,add=148145784|161494495|161983601;drop=140423185|148128009|159706782,2.3693113410968625,3.3717393539686,4430.126666759557,843775.0,60302.14486886008,96634.829973791,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,69,add=148145784|161455148;drop=148017643|159706782,161455148,148145784,139234645,159706782,148017643,147190807,add=139234645|148145784|161455148;drop=147190807|148017643|159706782,2.799303576023469,3.3308055152493594,4430.085732920838,843775.0,60277.58780770455,96579.0342720321,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,92,add=139234645|161455148;drop=147190807|159706782,161455148,139234645,148145784,159706782,147190807,148017643,add=139234645|148145784|161455148;drop=147190807|148017643|159706782,2.751853264962037,3.3308055152493594,4430.085732920838,843775.0,60277.58780770455,96579.0342720321,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,116,add=139234645|144038628;drop=148128009|159706782,144038628,139234645,148145784,159706782,148128009,140423185,add=139234645|144038628|148145784;drop=140423185|148128009|159706782,1.5966303167183824,3.3240913216836763,4430.079018727272,843775.0,60263.34353498753,96634.80862528922,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,87,add=144038628|148145784;drop=140423185|159706782,144038628,148145784,139234645,159706782,140423185,148128009,add=139234645|144038628|148145784;drop=140423185|148128009|159706782,2.1867156045521643,3.3240913216836745,4430.079018727272,843775.0,60263.34353498753,96634.80862528922,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,44,add=139234645|161983601;drop=147190807|148128009,139234645,161983601,148145784,148128009,147190807,140423185,add=139234645|148145784|161983601;drop=140423185|147190807|148128009,1.5339299520976295,3.2613909570629236,4430.016318362652,843775.0,60166.91771633185,96491.84130086463,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,14,add=139234645|148145784;drop=140423185|147190807,139234645,148145784,161983601,147190807,140423185,148128009,add=139234645|148145784|161983601;drop=140423185|147190807|148128009,2.2589629441911843,3.261390957062922,4430.016318362652,843775.0,60166.91771633185,96491.84130086463,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,15,add=148145784|161983601;drop=140423185|147190807,161983601,148145784,139234645,147190807,140423185,148128009,add=139234645|148145784|161983601;drop=140423185|147190807|148128009,2.124015239931412,3.261390957062922,4430.016318362652,843775.0,60166.91771633185,96491.84130086463,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,36,add=139234645|148145784;drop=140423185|148128009,139234645,148145784,161983601,148128009,140423185,147190807,add=139234645|148145784|161983601;drop=140423185|147190807|148128009,2.864836722096806,3.261390957062922,4430.016318362652,843775.0,60166.91771633185,96491.84130086463,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,38,add=148145784|161983601;drop=140423185|148128009,161983601,148145784,139234645,148128009,140423185,147190807,add=139234645|148145784|161983601;drop=140423185|147190807|148128009,2.729889017837033,3.261390957062922,4430.016318362652,843775.0,60166.91771633185,96491.84130086463,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
v352_v347_expanded_branch_price_loop,post_v347_seeded_three_add_three_drop,67,add=151083962|161455148;drop=140423185|159706782,161455148,151083962,148145784,159706782,140423185,127648167,add=148145784|151083962|161455148;drop=127648167|140423185|159706782,1.9523957051797345,3.261176084284603,4430.016103489874,843775.0,60260.874426093476,96578.80568692731,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded third-order branch-price row; no dual-bound certificate
