cvar_cap,oce_penalty,selected_policy_id,selected_tail_solver_score,selected_net_return_after_ecl_v2,selected_cvar_95_loss_rate_v2,status
0.2,0.0,crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,0.838555230254109,-101371.91032013268,0.022046109510086457,tail_constraint_selector_prototype
0.2,0.25,crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,0.838555230254109,-101371.91032013268,0.022046109510086457,tail_constraint_selector_prototype
0.2,0.5,crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,0.838555230254109,-101371.91032013268,0.022046109510086457,tail_constraint_selector_prototype
0.3,0.0,crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,0.838555230254109,-101371.91032013268,0.022046109510086457,tail_constraint_selector_prototype
0.3,0.25,crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,0.838555230254109,-101371.91032013268,0.022046109510086457,tail_constraint_selector_prototype
0.3,0.5,crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,0.838555230254109,-101371.91032013268,0.022046109510086457,tail_constraint_selector_prototype
0.45,0.0,crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,1.0,-99553.15425269178,0.44999999999999984,tail_constraint_selector_prototype
0.45,0.25,crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,0.838555230254109,-101371.91032013268,0.022046109510086457,tail_constraint_selector_prototype
0.45,0.5,crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,0.838555230254109,-101371.91032013268,0.022046109510086457,tail_constraint_selector_prototype
