policy_id,regime_v78,loan_index_v55,loan_id,loan_amnt,grade,score_decile,income_band,dti_band,period,state_top20,minimization_reduced_cost_v78,return_improvement_signal_v78,mean_return_if_added_v81,current_exposure_v81,exposure_after_add_v81,budget_add_feasible_v81,source_add_feasible_v81,cvar90_after_add_v81,cvar_add_feasible_v81,single_add_feasible_v81,single_add_improves_return_v81,integer_screen_scope_v81,claim_boundary_v81
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,189630,142037168,1000.0,E,2,4,0,2018,NJ,338.71164,-338.71164,-92.298904,842400.0,843400.0,True,True,91972.36,True,True,False,single_omitted_whole_loan_addition,single-add integer screen over omitted v55 loans; not multi-swap or global proof
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,190776,141895475,1000.0,B,0,0,0,2018,IL,298.78137,-298.78137,-106.93439,842400.0,843400.0,True,True,91718.08,True,True,False,single_omitted_whole_loan_addition,single-add integer screen over omitted v55 loans; not multi-swap or global proof
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,149363,136918234,1000.0,F,1,4,0,2018,NY,362.06885,-362.06885,-115.65612,842400.0,843400.0,True,True,92019.516,True,True,False,single_omitted_whole_loan_addition,single-add integer screen over omitted v55 loans; not multi-swap or global proof
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,264284,163964785,1000.0,D,1,3,1,2019,TX,367.28073,-367.28073,-120.86799,842400.0,843400.0,True,True,91954.13,True,True,False,single_omitted_whole_loan_addition,single-add integer screen over omitted v55 loans; not multi-swap or global proof
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,14442,129751891,1200.0,C,0,4,1,2018,CO,359.28528,-359.28528,-129.06891,842400.0,843600.0,True,True,91856.26,True,True,False,single_omitted_whole_loan_addition,single-add integer screen over omitted v55 loans; not multi-swap or global proof
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,181514,142970101,1000.0,B,0,4,0,2018,IL,321.18472,-321.18472,-129.33775,842400.0,843400.0,True,True,91794.36,True,True,False,single_omitted_whole_loan_addition,single-add integer screen over omitted v55 loans; not multi-swap or global proof
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,207171,147944552,1000.0,D,2,4,0,2019,TX,377.251,-377.251,-130.83827,842400.0,843400.0,True,True,92004.586,True,True,False,single_omitted_whole_loan_addition,single-add integer screen over omitted v55 loans; not multi-swap or global proof
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,177103,143293919,1400.0,D,1,4,3,2018,WA,482.65485,-482.65485,-137.67702,842400.0,843800.0,True,True,92066.11,True,True,False,single_omitted_whole_loan_addition,single-add integer screen over omitted v55 loans; not multi-swap or global proof
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,250482,158269673,1000.0,B,0,0,0,2019,IN,332.1192,-332.1192,-140.27222,842400.0,843400.0,True,True,91806.25,True,True,False,single_omitted_whole_loan_addition,single-add integer screen over omitted v55 loans; not multi-swap or global proof
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,275545,164191748,1000.0,D,1,2,1,2020,other,387.91946,-387.91946,-141.50671,842400.0,843400.0,True,True,91941.93,True,True,False,single_omitted_whole_loan_addition,single-add integer screen over omitted v55 loans; not multi-swap or global proof
