policy_id,regime_v70,path_id,scenario_loss_v70,scenario_return_v70,claim_boundary_v70
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,19,176778.31466919984,-92475.16642745752,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,20,122973.69099610017,-40483.11916795346,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,21,143414.8152063444,-60001.31562268717,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,22,191881.0672409038,-107021.04015753759,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,23,173615.58078571584,-89312.62489240649,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,24,105497.37262049169,-23354.38100140741,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,25,111824.62407142101,-29208.73110715792,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,26,190803.57194796327,-106107.72070718379,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,27,191266.33876117688,-106763.29647254552,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,28,99662.99035689257,-17660.207067764495,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,29,153153.13944204783,-69415.72196131789,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,30,206316.9121063877,-121476.55220316176,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,31,216842.2497580115,-131809.44806425527,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,32,88627.31099483467,-6915.560074722258,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,33,147787.50089760392,-64198.871904594846,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,34,209034.74865014898,-124027.72732814334,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,35,160394.6886098588,-76452.35123291274,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,36,100717.88599473565,-18770.913926581365,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,37,97349.50048571534,-15251.771391479651,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,38,201977.34843168894,-117019.31568762149,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,39,165190.2962743144,-80939.86868112811,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,40,108802.42534198092,-26567.5914102812,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,41,132221.6692380656,-48993.642362170525,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,42,185186.59118466216,-100542.25589611295,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,43,129252.83911397272,-45910.841575132305,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,44,133059.2564764506,-49988.66517530014,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,45,135781.8763961789,-52412.19289168019,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,46,190122.4954628277,-105340.5666467514,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,47,152822.00962343338,-68883.18726770392,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,48,108483.63077701448,-26123.292307386186,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,49,119684.86314514786,-36820.53410380758,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,50,177670.44482211993,-93098.10816745847,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,51,171870.8896563203,-87520.41463683426,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,52,108278.05979043018,-25866.65815686497,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,53,100492.01366726035,-18213.586977297888,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,54,239848.62492799966,-154334.73880358608,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,55,118930.94352678492,-35887.021277480046,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,56,90124.04976929622,-8442.571956214262,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,57,129393.42479620692,-46319.900598829714,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,58,192733.4923286669,-107962.10967422162,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,59,116635.9810227322,-33707.292043806956,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,60,123248.7608813264,-40577.39713864352,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,61,173517.050234425,-89536.404010752,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,62,172458.0454544402,-88037.32079939653,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,63,156125.89201711386,-72052.29577042427,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,64,92153.86810120655,-10467.480575051042,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,65,113156.93623774938,-30382.514717636343,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,66,207002.5590418061,-121897.80214624597,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,67,137320.81366927124,-53649.22147956746,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,68,105198.3206748281,-23026.921232917244,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,69,114201.49641629771,-31519.42311998546,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,70,205920.684631747,-120877.46914720138,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,71,112726.73808631765,-29952.07137059186,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,72,109304.50198739178,-27059.37481791593,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,73,143572.1508479308,-60213.563815055095,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,74,174807.99130515364,-90221.5177344718,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,75,158047.66025231703,-74106.64205844338,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,76,130299.88431029212,-47178.74402858354,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,77,187896.4225810513,-103434.69837228402,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,78,194365.31795452713,-109451.03294957877,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,79,171362.2605523057,-87196.7800979079,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,80,145185.2859451856,-61984.97846396832,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,81,129666.48896469003,-46382.59687744037,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,82,174204.94626246236,-89656.82835793661,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,83,136941.179995586,-53305.02182470644,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,84,145973.8626707195,-62582.77410359833,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,85,133070.33792645377,-49975.3907051607,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,86,204282.4484273632,-119306.94741192866,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,87,163203.82154218524,-79150.61346329303,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,88,99638.93729930736,-17717.791494456564,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,89,91774.55634462353,-9862.813959386725,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,90,221478.97602740058,-136200.2709310767,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,91,146790.90498353436,-63097.54053576751,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,92,87043.54481632581,-5583.767487340445,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,93,116705.41712218047,-33947.01239163491,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,94,216097.72240752922,-130982.8919807518,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,95,191194.14506406587,-106609.59180377141,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,96,116537.07040166984,-33940.14400730463,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,97,110778.21962177231,-28255.796458420133,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,98,202673.71841147484,-117739.23000785966,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,99,202429.80488056212,-117682.96699362008,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,100,103497.67146946825,-21347.688258459355,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,101,121930.4431101684,-38920.19575842782,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,102,172569.1988409348,-88021.78681449668,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,103,161895.82583244663,-77945.06265421475,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,104,86536.71654199393,-5059.475665032495,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,105,138275.99024577145,-54825.416548933375,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,106,167567.44802891766,-83263.96853452458,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,107,166312.71724424267,-82196.51546906568,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,108,117801.08138958026,-35125.838469607836,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,109,132390.11973468537,-49181.706577431796,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,110,175298.26992372502,-90757.74473627681,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,111,105388.28735181852,-22790.689688385468,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,112,129986.05958593199,-47020.25789764547,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,113,163205.57458315467,-79300.96078458498,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,114,204135.27302619396,-119094.11053882299,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,115,120109.51706522508,-37074.927674769555,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,116,98518.10482224943,-16505.88937057277,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,117,128259.21214662555,-45149.954080630196,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,118,154907.8950086083,-70779.52627011403,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,119,176331.03144211514,-92017.64784792488,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,120,109111.43281127104,-26720.940079109754,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,121,130006.16468838215,-46851.12130210146,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,122,210390.0778155614,-125426.86505966164,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,123,161676.27688995964,-77532.8643752232,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,124,105794.03667209377,-23568.9974149653,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,125,115496.8943670758,-32682.979055562802,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,126,170436.4591783298,-85935.37969040446,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,incumbent_cvar_relaxed_source_lp,127,162993.57889077978,-78990.31729847129,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,0,94565.5028362832,-11893.26621794583,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,1,134969.19208121742,-50699.41053720349,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,2,209876.6982232799,-123930.01781983109,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,3,122334.06826828956,-38259.90247854395,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,4,135958.27088837925,-51841.83513440531,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,5,119432.07108437637,-35623.82907893645,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,6,147062.65967838807,-62182.19216703196,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,7,123770.54209731107,-39672.873028659145,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,8,95028.96471543393,-12023.7107001115,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,9,94960.3164646636,-11886.94190398624,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,10,261251.11639583198,-174707.6618832632,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,11,165545.57908705386,-80420.58806288458,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,12,110423.52923053077,-27238.073759400373,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,13,118849.13670954817,-35027.52770140742,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,14,180502.1882466111,-94995.9554188796,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,15,149367.4175109667,-64817.3371139571,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,16,108181.23078153323,-24909.137065946747,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,17,101815.34109133661,-18425.38824623627,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,18,131894.50300300407,-47364.10309439449,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,19,173023.9577439328,-87934.94846891717,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,20,124361.68796071861,-40927.525931743374,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,21,141390.65029512023,-57139.00645306726,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,22,185660.07532894664,-100049.20182868728,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,23,168897.4871517992,-83822.46437257007,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,24,104162.55498563804,-21120.972144633626,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,25,107253.02695521184,-23810.49733032443,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,26,187062.10671452887,-101595.46416731775,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,27,189678.5748786775,-104374.46564139424,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,28,96062.13417117162,-13196.204336330977,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,29,149226.61200033902,-64689.66234010043,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,30,204942.1041425943,-119317.31490446585,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,31,213860.05591322453,-128050.78633078943,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,32,81973.7140305444,523.4313934175343,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,33,142014.30047795395,-57644.25978482659,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,34,206208.7308140735,-120424.24257900403,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,35,157904.54845987028,-73148.0253301039,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,36,98187.66522870609,-15349.869977516088,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,37,93023.94852451296,-10085.243493152011,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,38,198162.91366701172,-112430.16890404976,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,39,159078.73992485818,-74068.52813248048,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,40,106590.70344791411,-23470.51874913131,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,41,128376.87652471683,-44331.255617775016,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,42,181148.09805611533,-95732.31130934258,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,43,123406.07770134191,-39283.85377707439,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,44,129292.11123645541,-45396.32068397656,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,45,130447.2179078481,-46295.21025680159,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,46,185900.15851616702,-100350.91908893464,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,47,145984.03534718117,-61294.06836723259,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,48,103682.87595093042,-20490.255069606275,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,49,116306.79769245026,-32602.20452677519,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,50,172065.18855552978,-86736.2169213719,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,51,166807.47188225295,-81691.8951023201,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,52,103286.17240207193,-20054.04234675444,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,53,95017.64329014988,-11929.087144346651,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,54,235175.12980112046,-148911.34468535168,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,55,113119.21255479813,-29286.033333811363,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,56,85844.32155440125,-3304.0283667440895,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,57,125092.53801024478,-41207.468912638724,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,58,188968.37063237018,-103420.47533126984,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,59,111633.74707040598,-27898.564285720884,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,60,121226.89577669393,-37682.65714446943,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,61,173304.74583882908,-88477.78684881565,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,62,168691.97525632838,-83493.77879762686,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,63,148395.99793557654,-63585.08289692442,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,64,87698.54160316444,-5164.5669428520705,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,65,106219.80155106197,-22680.01136662266,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,66,202345.81504595716,-116477.779598146,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,67,127501.62061910216,-43126.16290084198,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,68,102040.86237763181,-19006.543997311383,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,69,109738.90417622996,-26235.035727483108,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,70,201728.94237291536,-115917.36811740324,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,71,109183.4901325743,-25566.90507876793,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,72,106658.47692117585,-23534.703333527952,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,73,142011.78804769387,-57800.705383671935,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,74,167633.9021263708,-82300.42290644303,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,75,152886.24418259086,-68170.8475485778,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,76,124484.63262718749,-40579.985426948384,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,77,183831.6034421458,-98591.01109702299,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,78,189143.44044217083,-103467.95542503787,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,79,168407.81030177162,-83444.09470792883,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,80,144520.99332667005,-60442.00771019335,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,81,123082.60632928212,-39030.46505215351,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,82,167801.97686718963,-82502.57102243157,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,83,127590.74615975583,-43238.89361329184,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,84,142858.88177572633,-58638.99132948338,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,85,130631.45700879788,-46683.18673520926,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,86,201005.21213397125,-115255.99418309164,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,87,159950.40001762268,-75099.60055215984,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,88,96718.90324218333,-13918.79907278767,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,89,86633.78950164534,-3889.384298967044,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,90,217354.07626177173,-131315.45004138985,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,91,143512.96109088993,-59010.37963368006,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,92,84007.28947019872,-1651.8950777721202,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,93,112165.61790088822,-28588.342032800007,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,94,213275.79698428023,-127388.95744653902,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,95,188311.12718102313,-102942.37552903059,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,96,112438.90053291446,-29009.378198300725,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,97,107652.72816168271,-24274.16598452661,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,98,199577.77843313263,-113865.3700890054,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,99,200088.63756911867,-114561.94475685178,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,100,100372.10284525511,-17355.39618275442,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,101,116241.86546377656,-32441.674689011288,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,102,165686.3138691726,-80394.6380732386,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,103,160074.46684062632,-75302.06288524152,restricted-master scenario evaluation only
v63_source_repair_strict_source_probe,target_source_cap_probe_lp,104,83145.86443634107,-786.2374762797649,restricted-master scenario evaluation only
