comparison_policy_id,selection_bucket,loans,exposure,avg_pd,avg_width,avg_lgd,default_rate,avg_return_proxy,top_grade,interpretation,case_study_scope,version_v34,interpretation_v34
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,selected_by_both,245,1415850.0,0.2472840909603481,0.7001968445964649,0.2440847010808768,0.0489795918367346,351.51546310817565,D,loan-level economic decomposition under static selected books,"representative bucket summary, not individual borrower narrative",champion_dla_failure_case_studies,loan bucket overlap or champion-only exposure; inspect return/reinvestment mechanism
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,selected_by_challenger_only,105,292075.0,0.1403250536064353,0.7493625731122294,0.0384169585079365,0.0476190476190476,276.2331010075671,B,loan-level economic decomposition under static selected books,"representative bucket summary, not individual borrower narrative",champion_dla_failure_case_studies,loan bucket selected by challenger but not champion; inspect if DLA takes extra tail/source risk
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,selected_by_champion_only,90,292075.0,0.3842204637307648,0.5499999999999998,0.4500000000000002,0.0777777777777777,84.19053533872389,D,loan-level economic decomposition under static selected books,"representative bucket summary, not individual borrower narrative",champion_dla_failure_case_studies,loan bucket overlap or champion-only exposure; inspect return/reinvestment mechanism
v13_fvi_return_recovery,selected_by_both,58,178200.0,0.1782144227741471,0.7011855615698926,0.4500000000000002,0.0344827586206896,211.880058041698,D,loan-level economic decomposition under static selected books,"representative bucket summary, not individual borrower narrative",champion_dla_failure_case_studies,loan bucket overlap or champion-only exposure; inspect return/reinvestment mechanism
v13_fvi_return_recovery,selected_by_challenger_only,618,909275.0,0.0960948851195099,0.8430891078460921,0.45,0.0275080906148867,101.5849082777799,A,loan-level economic decomposition under static selected books,"representative bucket summary, not individual borrower narrative",champion_dla_failure_case_studies,loan bucket selected by challenger but not champion; inspect if DLA takes extra tail/source risk
v13_fvi_return_recovery,selected_by_champion_only,277,910900.0,0.3062382942243812,0.5499999999999998,0.4500000000000001,0.0613718411552346,226.5173113750606,D,loan-level economic decomposition under static selected books,"representative bucket summary, not individual borrower narrative",champion_dla_failure_case_studies,loan bucket overlap or champion-only exposure; inspect return/reinvestment mechanism
v13_mdcp_empirical_return_recovery,selected_by_both,156,801478.475998691,0.29287211944873,0.6959079614346708,0.241951641868471,0.0448717948717948,327.1871945327717,D,loan-level economic decomposition under static selected books,"representative bucket summary, not individual borrower narrative",champion_dla_failure_case_studies,loan bucket overlap or champion-only exposure; inspect return/reinvestment mechanism
v13_mdcp_empirical_return_recovery,selected_by_challenger_only,137,599782.6174367734,0.1473126165087252,0.6887122761877515,0.0274665144108446,0.0364963503649635,342.12946387246984,A,loan-level economic decomposition under static selected books,"representative bucket summary, not individual borrower narrative",champion_dla_failure_case_studies,loan bucket selected by challenger but not champion; inspect if DLA takes extra tail/source risk
v13_mdcp_empirical_return_recovery,selected_by_champion_only,179,598738.9065645356,0.2764044323299008,0.5499999999999998,0.4500000000000001,0.0670391061452514,222.31251605610828,D,loan-level economic decomposition under static selected books,"representative bucket summary, not individual borrower narrative",champion_dla_failure_case_studies,loan bucket overlap or champion-only exposure; inspect return/reinvestment mechanism
v13_spo_regret_audit_guarded,selected_by_both,95,512263.9065645356,0.1544290051509496,0.6714763984855838,0.4500000000000001,0.031578947368421,278.3146657491757,C,loan-level economic decomposition under static selected books,"representative bucket summary, not individual borrower narrative",champion_dla_failure_case_studies,loan bucket overlap or champion-only exposure; inspect return/reinvestment mechanism
v13_spo_regret_audit_guarded,selected_by_challenger_only,301,723775.0,0.1748569215632432,0.799325811618923,0.4500000000000002,0.0531561461794019,228.29923943910015,B,loan-level economic decomposition under static selected books,"representative bucket summary, not individual borrower narrative",champion_dla_failure_case_studies,loan bucket selected by challenger but not champion; inspect if DLA takes extra tail/source risk
v13_spo_regret_audit_guarded,selected_by_champion_only,240,744586.0934354644,0.3353903688821413,0.5499999999999999,0.4500000000000001,0.0666666666666666,215.62929746045413,D,loan-level economic decomposition under static selected books,"representative bucket summary, not individual borrower narrative",champion_dla_failure_case_studies,loan bucket overlap or champion-only exposure; inspect return/reinvestment mechanism
