Unnamed: 0,id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,next_pymnt_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,open_rv_12m,open_rv_24m,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,deferral_term,orig_projected_additional_accrued_interest,default_flag,lgd,lgd_months_since_issue,lgd_is_mature_24m,loan_to_income,rev_utilization,installment_burden,revol_bal_to_income,open_acc_ratio,il_ratio,high_util_pct,log_annual_inc,log_revol_bal,fico_score,emp_length_num,credit_history_months,credit_age_years,delinq_recency,delinq_severity,has_delinq_2yrs,has_pub_rec,has_bankruptcy,has_recent_inq,has_mortgage,many_recent_opens,recent_chargeoff,int_rate_bucket,dti_bucket,fico_bucket,int_rate_bucket__grade,loan_to_income_sq,fico_x_dti,inq_fi__is_missing,inq_last_12m__is_missing,open_acc_6m__is_missing,open_act_il__is_missing,open_il_12m__is_missing,open_il_24m__is_missing,open_rv_12m__is_missing,open_rv_24m__is_missing,mths_since_recent_inq__is_missing,mths_since_last_delinq__is_missing,grade_woe,sub_grade_woe,purpose_woe,home_ownership_woe,verification_status_woe,term_woe,int_rate_woe,dti_woe,annual_inc_woe,loan_amnt_woe,fico_score_woe,installment_burden_woe,inq_last_6mths_woe,original_grade,_row_number,y_true,y_pred,pd_low_90,pd_high_90,pd_low_95,pd_high_95,width_90,width_95,interval_grade,interval_loan_amnt,interval_id,temporal_segment,period,pd_point_alpha01,pd_low_alpha01,pd_high_alpha01,int_rate_decimal,issue_month,loan_id,score_decile,income_band,dti_band,state_top20,v4_pool_score,v4_min_effective_pd,loan_index_v49,pd_point,base_return_vec,qhat_v4,weak_source_proxy,expected_loss_v53,expected_return_v53,v53_spo_return_score,v53_tail_guard_score,v53_source_guard_score,policy_id,selection_score_v53,budget_capped_v53,book_claim_boundary_v53,case_study_scope_v53
114644,155506781,35000.0,60,20.0,927.29,D,D2,Managing Director,10+ years,MORTGAGE,550000.0,Verified,2019-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=155506781,home_improvement,Home improvement,532xx,WI,4.98,0.0,2003-12-01,735.0,739.0,0.0,41.0,,6.0,0.0,136523.0,75.0,30.0,w,,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,630661.0,0.0,1.0,0.0,1.0,16.0,1.0,1.0,0.0,3.0,0.0,2.0,105110.0,15833.0,20.0,0.0,0.0,180.0,187.0,12.0,12.0,8.0,96.0,,14.0,,0.0,3.0,4.0,4.0,4.0,17.0,4.0,10.0,3.0,6.0,,0.0,0.0,1.0,97.0,0.0,0.0,0.0,709900.0,95014.0,47500.0,100000.0,,,,,,,,,,,,,,,0,0.0,15.014373716632443,0,0.06363636363636363,0.75,0.020231781818181818,0.24822363636363637,0.2,0.5666666666666667,0.0,13.217675375388819,11.824255702327717,737.0,10.0,186.95795006570302,15.579829172141919,41.0,0.0,0,0,0,0,1,0,0,high,low,good,high__D,0.004049586776859503,3670.26,0,0,0,0,0,0,0,0,0,0,-0.5522944007725681,-0.5102328875276338,0.14688385541375054,0.160698193685423,-0.21354173124134124,-0.6441026805768617,-0.8662219396340884,0.35083816059420714,0.2975648255618555,-0.1689789075027613,0.6967099498361904,0.49518543337775284,0.06219424713862613,D,260072,0.0,0.08291049320073066,0.0,0.17669564327753476,0.0,0.9131592990338055,0.17669564327753476,0.9131592990338055,D,35000.0,155506781,score_q00|vintage=2019Q3,2019H2,0.08291049320073066,0.0,0.1839309243202601,0.2,2019-07,155506781,1,inc_q5,dti_q1,other_state,0.1626902780596712,0.12331866564854244,276,0.08291049320073066,7000.0,0.0,0.0,261.3227043273063,6334.287774592989,6268.957098511162,6046.832799832952,6112.163475914778,v53_spo_expected_return_book,6268.957098511162,True,budget-capped materialized book from expected/hybrid scenario matrix; not Bellman exact and not differentiable SPO,"budget-capped expected/hybrid books; use for economic interpretation, not official promotion"
114644,155506781,35000.0,60,20.0,927.29,D,D2,Managing Director,10+ years,MORTGAGE,550000.0,Verified,2019-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=155506781,home_improvement,Home improvement,532xx,WI,4.98,0.0,2003-12-01,735.0,739.0,0.0,41.0,,6.0,0.0,136523.0,75.0,30.0,w,,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,630661.0,0.0,1.0,0.0,1.0,16.0,1.0,1.0,0.0,3.0,0.0,2.0,105110.0,15833.0,20.0,0.0,0.0,180.0,187.0,12.0,12.0,8.0,96.0,,14.0,,0.0,3.0,4.0,4.0,4.0,17.0,4.0,10.0,3.0,6.0,,0.0,0.0,1.0,97.0,0.0,0.0,0.0,709900.0,95014.0,47500.0,100000.0,,,,,,,,,,,,,,,0,0.0,15.014373716632443,0,0.06363636363636363,0.75,0.020231781818181818,0.24822363636363637,0.2,0.5666666666666667,0.0,13.217675375388819,11.824255702327717,737.0,10.0,186.95795006570302,15.579829172141919,41.0,0.0,0,0,0,0,1,0,0,high,low,good,high__D,0.004049586776859503,3670.26,0,0,0,0,0,0,0,0,0,0,-0.5522944007725681,-0.5102328875276338,0.14688385541375054,0.160698193685423,-0.21354173124134124,-0.6441026805768617,-0.8662219396340884,0.35083816059420714,0.2975648255618555,-0.1689789075027613,0.6967099498361904,0.49518543337775284,0.06219424713862613,D,260072,0.0,0.08291049320073066,0.0,0.17669564327753476,0.0,0.9131592990338055,0.17669564327753476,0.9131592990338055,D,35000.0,155506781,score_q00|vintage=2019Q3,2019H2,0.08291049320073066,0.0,0.1839309243202601,0.2,2019-07,155506781,1,inc_q5,dti_q1,other_state,0.1626902780596712,0.12331866564854244,276,0.08291049320073066,7000.0,0.0,0.0,261.3227043273063,6334.287774592989,6268.957098511162,6046.832799832952,6112.163475914778,v53_dla_expected_tail_guard_book,6046.832799832952,True,budget-capped materialized book from expected/hybrid scenario matrix; not Bellman exact and not differentiable SPO,"budget-capped expected/hybrid books; use for economic interpretation, not official promotion"
114644,155506781,35000.0,60,20.0,927.29,D,D2,Managing Director,10+ years,MORTGAGE,550000.0,Verified,2019-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=155506781,home_improvement,Home improvement,532xx,WI,4.98,0.0,2003-12-01,735.0,739.0,0.0,41.0,,6.0,0.0,136523.0,75.0,30.0,w,,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,630661.0,0.0,1.0,0.0,1.0,16.0,1.0,1.0,0.0,3.0,0.0,2.0,105110.0,15833.0,20.0,0.0,0.0,180.0,187.0,12.0,12.0,8.0,96.0,,14.0,,0.0,3.0,4.0,4.0,4.0,17.0,4.0,10.0,3.0,6.0,,0.0,0.0,1.0,97.0,0.0,0.0,0.0,709900.0,95014.0,47500.0,100000.0,,,,,,,,,,,,,,,0,0.0,15.014373716632443,0,0.06363636363636363,0.75,0.020231781818181818,0.24822363636363637,0.2,0.5666666666666667,0.0,13.217675375388819,11.824255702327717,737.0,10.0,186.95795006570302,15.579829172141919,41.0,0.0,0,0,0,0,1,0,0,high,low,good,high__D,0.004049586776859503,3670.26,0,0,0,0,0,0,0,0,0,0,-0.5522944007725681,-0.5102328875276338,0.14688385541375054,0.160698193685423,-0.21354173124134124,-0.6441026805768617,-0.8662219396340884,0.35083816059420714,0.2975648255618555,-0.1689789075027613,0.6967099498361904,0.49518543337775284,0.06219424713862613,D,260072,0.0,0.08291049320073066,0.0,0.17669564327753476,0.0,0.9131592990338055,0.17669564327753476,0.9131592990338055,D,35000.0,155506781,score_q00|vintage=2019Q3,2019H2,0.08291049320073066,0.0,0.1839309243202601,0.2,2019-07,155506781,1,inc_q5,dti_q1,other_state,0.1626902780596712,0.12331866564854244,276,0.08291049320073066,7000.0,0.0,0.0,261.3227043273063,6334.287774592989,6268.957098511162,6046.832799832952,6112.163475914778,v53_dla_source_guard_book,6112.163475914778,True,budget-capped materialized book from expected/hybrid scenario matrix; not Bellman exact and not differentiable SPO,"budget-capped expected/hybrid books; use for economic interpretation, not official promotion"
69829,161668225,22075.0,60,28.8,698.02,D,D5,Principal,< 1 year,MORTGAGE,400000.0,Not Verified,2019-11-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=161668225,home_improvement,Home improvement,200xx,DC,17.65,0.0,1998-08-01,705.0,709.0,0.0,,,16.0,0.0,279516.0,70.5,43.0,w,,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,2010162.0,0.0,3.0,1.0,1.0,9.0,0.0,3.0,1.0,8.0,4.0,4.0,125635.0,38188.0,65.3,0.0,0.0,255.0,149.0,13.0,9.0,7.0,13.0,,1.0,,1.0,6.0,8.0,7.0,10.0,17.0,9.0,18.0,8.0,16.0,0.0,0.0,0.0,1.0,100.0,28.6,0.0,0.0,2311649.0,345920.0,99100.0,69453.0,,,,,,,,,,,,,,,0,0.0,10.973305954825461,0,0.0551875,0.705,0.0209406,0.69879,0.37209302325581395,0.3953488372093023,0.28600000000000003,12.899222326086994,12.540818392625686,707.0,0.0,254.9934296977661,21.24945247481384,999.0,0.0,0,0,0,0,1,0,0,very_high,moderate,good,very_high__D,0.00304566015625,12478.55,0,0,0,0,0,0,0,0,0,1,-0.5522944007725681,-0.7099678088851384,0.14688385541375054,0.160698193685423,0.34893431624517607,-0.6441026805768617,-0.8662219396340884,0.10251994894906646,0.2975648255618555,-0.16635816391310376,0.2573400258307491,0.49518543337775284,0.06219424713862613,D,268029,0.0,0.15631832094446874,0.0,1.0,0.0,1.0,1.0,1.0,D,22075.0,161668225,score_q01|vintage=2019Q4,2019H2,0.15631832094446874,0.0,0.7280383093137194,0.28800000000000003,2019-11,161668225,4,inc_q5,dti_q3,other_state,0.1139035974289046,0.38500631629216897,309,0.15631832094446874,6357.6,0.0,0.0,588.0792109562706,5709.816963331239,5562.797160592171,5062.929831279342,5209.949634018409,v53_dla_source_guard_book,5209.949634018409,True,budget-capped materialized book from expected/hybrid scenario matrix; not Bellman exact and not differentiable SPO,"budget-capped expected/hybrid books; use for economic interpretation, not official promotion"
69829,161668225,22075.0,60,28.8,698.02,D,D5,Principal,< 1 year,MORTGAGE,400000.0,Not Verified,2019-11-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=161668225,home_improvement,Home improvement,200xx,DC,17.65,0.0,1998-08-01,705.0,709.0,0.0,,,16.0,0.0,279516.0,70.5,43.0,w,,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,2010162.0,0.0,3.0,1.0,1.0,9.0,0.0,3.0,1.0,8.0,4.0,4.0,125635.0,38188.0,65.3,0.0,0.0,255.0,149.0,13.0,9.0,7.0,13.0,,1.0,,1.0,6.0,8.0,7.0,10.0,17.0,9.0,18.0,8.0,16.0,0.0,0.0,0.0,1.0,100.0,28.6,0.0,0.0,2311649.0,345920.0,99100.0,69453.0,,,,,,,,,,,,,,,0,0.0,10.973305954825461,0,0.0551875,0.705,0.0209406,0.69879,0.37209302325581395,0.3953488372093023,0.28600000000000003,12.899222326086994,12.540818392625686,707.0,0.0,254.9934296977661,21.24945247481384,999.0,0.0,0,0,0,0,1,0,0,very_high,moderate,good,very_high__D,0.00304566015625,12478.55,0,0,0,0,0,0,0,0,0,1,-0.5522944007725681,-0.7099678088851384,0.14688385541375054,0.160698193685423,0.34893431624517607,-0.6441026805768617,-0.8662219396340884,0.10251994894906646,0.2975648255618555,-0.16635816391310376,0.2573400258307491,0.49518543337775284,0.06219424713862613,D,268029,0.0,0.15631832094446874,0.0,1.0,0.0,1.0,1.0,1.0,D,22075.0,161668225,score_q01|vintage=2019Q4,2019H2,0.15631832094446874,0.0,0.7280383093137194,0.28800000000000003,2019-11,161668225,4,inc_q5,dti_q3,other_state,0.1139035974289046,0.38500631629216897,309,0.15631832094446874,6357.6,0.0,0.0,588.0792109562706,5709.816963331239,5562.797160592171,5062.929831279342,5209.949634018409,v53_dla_expected_tail_guard_book,5062.929831279342,True,budget-capped materialized book from expected/hybrid scenario matrix; not Bellman exact and not differentiable SPO,"budget-capped expected/hybrid books; use for economic interpretation, not official promotion"
69829,161668225,22075.0,60,28.8,698.02,D,D5,Principal,< 1 year,MORTGAGE,400000.0,Not Verified,2019-11-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=161668225,home_improvement,Home improvement,200xx,DC,17.65,0.0,1998-08-01,705.0,709.0,0.0,,,16.0,0.0,279516.0,70.5,43.0,w,,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,2010162.0,0.0,3.0,1.0,1.0,9.0,0.0,3.0,1.0,8.0,4.0,4.0,125635.0,38188.0,65.3,0.0,0.0,255.0,149.0,13.0,9.0,7.0,13.0,,1.0,,1.0,6.0,8.0,7.0,10.0,17.0,9.0,18.0,8.0,16.0,0.0,0.0,0.0,1.0,100.0,28.6,0.0,0.0,2311649.0,345920.0,99100.0,69453.0,,,,,,,,,,,,,,,0,0.0,10.973305954825461,0,0.0551875,0.705,0.0209406,0.69879,0.37209302325581395,0.3953488372093023,0.28600000000000003,12.899222326086994,12.540818392625686,707.0,0.0,254.9934296977661,21.24945247481384,999.0,0.0,0,0,0,0,1,0,0,very_high,moderate,good,very_high__D,0.00304566015625,12478.55,0,0,0,0,0,0,0,0,0,1,-0.5522944007725681,-0.7099678088851384,0.14688385541375054,0.160698193685423,0.34893431624517607,-0.6441026805768617,-0.8662219396340884,0.10251994894906646,0.2975648255618555,-0.16635816391310376,0.2573400258307491,0.49518543337775284,0.06219424713862613,D,268029,0.0,0.15631832094446874,0.0,1.0,0.0,1.0,1.0,1.0,D,22075.0,161668225,score_q01|vintage=2019Q4,2019H2,0.15631832094446874,0.0,0.7280383093137194,0.28800000000000003,2019-11,161668225,4,inc_q5,dti_q3,other_state,0.1139035974289046,0.38500631629216897,309,0.15631832094446874,6357.6,0.0,0.0,588.0792109562706,5709.816963331239,5562.797160592171,5062.929831279342,5209.949634018409,v53_spo_expected_return_book,5562.797160592171,True,budget-capped materialized book from expected/hybrid scenario matrix; not Bellman exact and not differentiable SPO,"budget-capped expected/hybrid books; use for economic interpretation, not official promotion"
112843,141624140,35000.0,36,17.97,1264.81,D,D1,Director,5 years,MORTGAGE,800000.0,Verified,2018-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141624140,credit_card,Credit card refinancing,079xx,NJ,8.45,0.0,1996-01-01,710.0,714.0,0.0,26.0,,15.0,0.0,185348.0,67.3,34.0,f,,644.0,640.0,0.0,71.0,1.0,Individual,,,,0.0,0.0,1325201.0,2.0,3.0,0.0,2.0,20.0,2.0,4.0,1.0,2.0,0.0,7.0,88347.0,10603.0,74.1,0.0,0.0,273.0,243.0,3.0,3.0,4.0,3.0,44.0,15.0,26.0,1.0,6.0,11.0,6.0,7.0,16.0,11.0,14.0,11.0,15.0,0.0,0.0,0.0,2.0,93.1,50.0,0.0,0.0,1406942.0,282058.0,41000.0,116042.0,,,,,,,,,,,,,,,0,0.0,23.983572895277206,0,0.04375,0.6729999999999999,0.01897215,0.231685,0.4411764705882353,0.47058823529411764,0.5,13.592368256649284,12.129995813366051,712.0,5.0,272.9632063074901,22.746933858957508,26.0,0.0,0,0,0,0,1,0,0,high,low,good,high__D,0.0019140624999999997,6016.4,0,0,0,0,0,0,0,0,0,0,-0.5522944007725681,-0.41885622541388257,0.19667980407793634,0.160698193685423,-0.21354173124134124,0.2879592507302935,-0.8662219396340884,0.35083816059420714,0.2975648255618555,-0.1689789075027613,0.2573400258307491,0.49518543337775284,0.06219424713862613,D,192144,0.0,0.08291049320073066,0.0,0.17669564327753476,0.0,0.9131592990338055,0.17669564327753476,0.9131592990338055,D,35000.0,141624140,score_q00|vintage=2018Q4,2018H2,0.08291049320073066,0.0,0.1839309243202601,0.1797,2018-10,141624140,1,inc_q5,dti_q1,NJ,0.1423902780596712,0.12331866564854244,137,0.08291049320073066,6289.5,0.0,0.0,246.91194657935523,5631.547413380347,5569.819426735508,5359.944272143057,5421.672258787896,v53_spo_expected_return_book,5569.819426735508,True,budget-capped materialized book from expected/hybrid scenario matrix; not Bellman exact and not differentiable SPO,"budget-capped expected/hybrid books; use for economic interpretation, not official promotion"
112843,141624140,35000.0,36,17.97,1264.81,D,D1,Director,5 years,MORTGAGE,800000.0,Verified,2018-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141624140,credit_card,Credit card refinancing,079xx,NJ,8.45,0.0,1996-01-01,710.0,714.0,0.0,26.0,,15.0,0.0,185348.0,67.3,34.0,f,,644.0,640.0,0.0,71.0,1.0,Individual,,,,0.0,0.0,1325201.0,2.0,3.0,0.0,2.0,20.0,2.0,4.0,1.0,2.0,0.0,7.0,88347.0,10603.0,74.1,0.0,0.0,273.0,243.0,3.0,3.0,4.0,3.0,44.0,15.0,26.0,1.0,6.0,11.0,6.0,7.0,16.0,11.0,14.0,11.0,15.0,0.0,0.0,0.0,2.0,93.1,50.0,0.0,0.0,1406942.0,282058.0,41000.0,116042.0,,,,,,,,,,,,,,,0,0.0,23.983572895277206,0,0.04375,0.6729999999999999,0.01897215,0.231685,0.4411764705882353,0.47058823529411764,0.5,13.592368256649284,12.129995813366051,712.0,5.0,272.9632063074901,22.746933858957508,26.0,0.0,0,0,0,0,1,0,0,high,low,good,high__D,0.0019140624999999997,6016.4,0,0,0,0,0,0,0,0,0,0,-0.5522944007725681,-0.41885622541388257,0.19667980407793634,0.160698193685423,-0.21354173124134124,0.2879592507302935,-0.8662219396340884,0.35083816059420714,0.2975648255618555,-0.1689789075027613,0.2573400258307491,0.49518543337775284,0.06219424713862613,D,192144,0.0,0.08291049320073066,0.0,0.17669564327753476,0.0,0.9131592990338055,0.17669564327753476,0.9131592990338055,D,35000.0,141624140,score_q00|vintage=2018Q4,2018H2,0.08291049320073066,0.0,0.1839309243202601,0.1797,2018-10,141624140,1,inc_q5,dti_q1,NJ,0.1423902780596712,0.12331866564854244,137,0.08291049320073066,6289.5,0.0,0.0,246.91194657935523,5631.547413380347,5569.819426735508,5359.944272143057,5421.672258787896,v53_dla_expected_tail_guard_book,5359.944272143057,True,budget-capped materialized book from expected/hybrid scenario matrix; not Bellman exact and not differentiable SPO,"budget-capped expected/hybrid books; use for economic interpretation, not official promotion"
112843,141624140,35000.0,36,17.97,1264.81,D,D1,Director,5 years,MORTGAGE,800000.0,Verified,2018-10-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141624140,credit_card,Credit card refinancing,079xx,NJ,8.45,0.0,1996-01-01,710.0,714.0,0.0,26.0,,15.0,0.0,185348.0,67.3,34.0,f,,644.0,640.0,0.0,71.0,1.0,Individual,,,,0.0,0.0,1325201.0,2.0,3.0,0.0,2.0,20.0,2.0,4.0,1.0,2.0,0.0,7.0,88347.0,10603.0,74.1,0.0,0.0,273.0,243.0,3.0,3.0,4.0,3.0,44.0,15.0,26.0,1.0,6.0,11.0,6.0,7.0,16.0,11.0,14.0,11.0,15.0,0.0,0.0,0.0,2.0,93.1,50.0,0.0,0.0,1406942.0,282058.0,41000.0,116042.0,,,,,,,,,,,,,,,0,0.0,23.983572895277206,0,0.04375,0.6729999999999999,0.01897215,0.231685,0.4411764705882353,0.47058823529411764,0.5,13.592368256649284,12.129995813366051,712.0,5.0,272.9632063074901,22.746933858957508,26.0,0.0,0,0,0,0,1,0,0,high,low,good,high__D,0.0019140624999999997,6016.4,0,0,0,0,0,0,0,0,0,0,-0.5522944007725681,-0.41885622541388257,0.19667980407793634,0.160698193685423,-0.21354173124134124,0.2879592507302935,-0.8662219396340884,0.35083816059420714,0.2975648255618555,-0.1689789075027613,0.2573400258307491,0.49518543337775284,0.06219424713862613,D,192144,0.0,0.08291049320073066,0.0,0.17669564327753476,0.0,0.9131592990338055,0.17669564327753476,0.9131592990338055,D,35000.0,141624140,score_q00|vintage=2018Q4,2018H2,0.08291049320073066,0.0,0.1839309243202601,0.1797,2018-10,141624140,1,inc_q5,dti_q1,NJ,0.1423902780596712,0.12331866564854244,137,0.08291049320073066,6289.5,0.0,0.0,246.91194657935523,5631.547413380347,5569.819426735508,5359.944272143057,5421.672258787896,v53_dla_source_guard_book,5421.672258787896,True,budget-capped materialized book from expected/hybrid scenario matrix; not Bellman exact and not differentiable SPO,"budget-capped expected/hybrid books; use for economic interpretation, not official promotion"
132932,154709010,40000.0,60,13.08,911.77,B,B5,Radio operations Manager,10+ years,MORTGAGE,163000.0,Source Verified,2019-07-01,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=154709010,credit_card,Credit card refinancing,381xx,TN,13.19,0.0,1992-12-01,710.0,714.0,0.0,,,9.0,0.0,151509.0,54.6,35.0,w,,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,730131.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,81126.0,19881.0,71.2,0.0,0.0,129.0,319.0,33.0,32.0,7.0,40.0,,3.0,,0.0,4.0,6.0,4.0,8.0,11.0,7.0,17.0,6.0,9.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,857650.0,151509.0,96200.0,0.0,,,,,,,,,,,,,,,0,0.0,15.014373716632443,0,0.24539877300613497,0.546,0.06712417177914111,0.9295030674846626,0.2571428571428571,0.3142857142857143,0.5,12.001511614739405,11.928406908353882,712.0,10.0,318.92247043363994,26.576872536136662,999.0,0.0,0,0,0,0,1,0,0,medium,moderate,good,medium__B,0.06022055779291656,9391.279999999999,0,0,0,0,0,0,0,0,0,1,0.4842696502606151,0.24418717529375458,0.19667980407793634,0.160698193685423,-0.04613554148559654,-0.6441026805768617,-0.08290091098885817,0.23301417794931165,0.2975648255618555,-0.1689789075027613,0.2573400258307491,0.09118568465230131,0.06219424713862613,B,262585,0.0,0.1036832164058284,0.0,0.2073664328116568,0.0,1.0,0.2073664328116568,1.0,B,40000.0,154709010,score_q00|vintage=2019Q3,2019H2,0.1036832164058284,0.0,0.2222387509610818,0.1308,2019-07,154709010,2,inc_q5,dti_q2,other_state,0.08414255261737721,0.15110543022792977,1479,0.1036832164058284,5232.0,0.0,0.0,360.856161453623,4437.692836140357,4347.478795776951,4040.7510585413715,4130.965098904778,v53_dla_source_guard_book,4130.965098904778,True,budget-capped materialized book from expected/hybrid scenario matrix; not Bellman exact and not differentiable SPO,"budget-capped expected/hybrid books; use for economic interpretation, not official promotion"
