source_family,method_v64,min_support_v64,global_delta_v64,small_cell_bonus_v64,evaluated_splits_v64,split_gate_pass_rows_v64,worst_source_month_coverage_v64,worst_policy_month_coverage_v64,worst_stress_slice_coverage_v64,max_avg_width_loan_v64,avg_width_loan_mean_v64,all_splits_gate_pass_v64,source_margin_to_0p80_v64,policy_margin_to_0p90_v64,width_margin_to_0p95_v64,strict_live_deployability_claim_allowed,claim_boundary_v64,ranking_score_v64
state_top20,train_support_hierarchical_qhat_bonus,10,0.04,0.0,4,1,0.6666666666666666,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.13333333333333341,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",98.52889795779723
state_top20,train_support_hierarchical_qhat_bonus,10,0.04,0.04,4,1,0.6666666666666666,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.13333333333333341,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",98.52889795779723
state_top20,train_support_hierarchical_qhat_bonus,10,0.04,0.08,4,1,0.6666666666666666,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.13333333333333341,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",98.52889795779723
income_band,train_support_hierarchical_qhat_bonus,3,0.04,0.0,4,1,0.0,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.8,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",91.86223129113056
income_band,train_support_hierarchical_qhat_bonus,3,0.04,0.04,4,1,0.0,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.8,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",91.86223129113056
income_band,train_support_hierarchical_qhat_bonus,3,0.04,0.08,4,1,0.0,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.8,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",91.86223129113056
income_band,train_support_hierarchical_qhat_bonus,10,0.04,0.0,4,1,0.0,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.8,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",91.86223129113056
income_band,train_support_hierarchical_qhat_bonus,10,0.04,0.04,4,1,0.0,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.8,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",91.86223129113056
income_band,train_support_hierarchical_qhat_bonus,10,0.04,0.08,4,1,0.0,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,-0.8,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",91.86223129113056
period,train_support_hierarchical_qhat_bonus,3,0.08,0.0,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.15383194829178204,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.6828299838949303
period,train_support_hierarchical_qhat_bonus,10,0.08,0.0,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.15383194829178204,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.6828299838949303
period,train_support_hierarchical_qhat_bonus,20,0.08,0.0,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.15383194829178204,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.6828299838949303
period,train_support_hierarchical_qhat_bonus,40,0.08,0.0,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.15383194829178204,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.6828299838949303
term,train_support_hierarchical_qhat_bonus,3,0.08,0.0,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.14882292732855673,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.632739774262677
term,train_support_hierarchical_qhat_bonus,3,0.08,0.04,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.14882292732855673,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.632739774262677
term,train_support_hierarchical_qhat_bonus,3,0.08,0.08,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.14882292732855673,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.632739774262677
term,train_support_hierarchical_qhat_bonus,10,0.08,0.0,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.14882292732855673,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.632739774262677
term,train_support_hierarchical_qhat_bonus,10,0.08,0.04,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.14882292732855673,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.632739774262677
term,train_support_hierarchical_qhat_bonus,10,0.08,0.08,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.14882292732855673,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.632739774262677
term,train_support_hierarchical_qhat_bonus,20,0.08,0.0,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.14882292732855673,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.632739774262677
term,train_support_hierarchical_qhat_bonus,20,0.08,0.04,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.14882292732855673,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.632739774262677
term,train_support_hierarchical_qhat_bonus,20,0.08,0.08,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.14882292732855673,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.632739774262677
term,train_support_hierarchical_qhat_bonus,40,0.08,0.0,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.14882292732855673,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.632739774262677
term,train_support_hierarchical_qhat_bonus,40,0.08,0.04,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.14882292732855673,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.632739774262677
term,train_support_hierarchical_qhat_bonus,40,0.08,0.08,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.14882292732855673,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.632739774262677
period,train_support_hierarchical_qhat_bonus,3,0.1,0.0,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.15383194829178204,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.6126229311065245
period,train_support_hierarchical_qhat_bonus,10,0.1,0.0,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.15383194829178204,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.6126229311065245
period,train_support_hierarchical_qhat_bonus,20,0.1,0.0,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.15383194829178204,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.6126229311065245
period,train_support_hierarchical_qhat_bonus,40,0.1,0.0,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.15383194829178204,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.6126229311065245
period,train_support_hierarchical_qhat_bonus,3,0.08,0.04,4,0,0.9538319482917821,0.95,0.9904525491693718,0.995668332813091,0.9899256279516017,False,0.15383194829178204,0.04999999999999993,-0.04566833281309102,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5816361547869098
period,train_support_hierarchical_qhat_bonus,10,0.08,0.04,4,0,0.9538319482917821,0.95,0.9904525491693718,0.995668332813091,0.9899256279516017,False,0.15383194829178204,0.04999999999999993,-0.04566833281309102,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5816361547869098
period,train_support_hierarchical_qhat_bonus,20,0.08,0.04,4,0,0.9538319482917821,0.95,0.9904525491693718,0.995668332813091,0.9899256279516017,False,0.15383194829178204,0.04999999999999993,-0.04566833281309102,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5816361547869098
period,train_support_hierarchical_qhat_bonus,40,0.08,0.04,4,0,0.9538319482917821,0.95,0.9904525491693718,0.995668332813091,0.9899256279516017,False,0.15383194829178204,0.04999999999999993,-0.04566833281309102,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5816361547869098
term,train_support_hierarchical_qhat_bonus,3,0.1,0.0,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.14882292732855673,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5625327214742712
term,train_support_hierarchical_qhat_bonus,3,0.1,0.04,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.14882292732855673,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5625327214742712
term,train_support_hierarchical_qhat_bonus,3,0.1,0.08,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.14882292732855673,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5625327214742712
term,train_support_hierarchical_qhat_bonus,10,0.1,0.0,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.14882292732855673,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5625327214742712
term,train_support_hierarchical_qhat_bonus,10,0.1,0.04,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.14882292732855673,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5625327214742712
term,train_support_hierarchical_qhat_bonus,10,0.1,0.08,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.14882292732855673,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5625327214742712
term,train_support_hierarchical_qhat_bonus,20,0.1,0.0,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.14882292732855673,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5625327214742712
term,train_support_hierarchical_qhat_bonus,20,0.1,0.04,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.14882292732855673,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5625327214742712
term,train_support_hierarchical_qhat_bonus,20,0.1,0.08,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.14882292732855673,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5625327214742712
term,train_support_hierarchical_qhat_bonus,40,0.1,0.0,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.14882292732855673,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5625327214742712
term,train_support_hierarchical_qhat_bonus,40,0.1,0.04,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.14882292732855673,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5625327214742712
term,train_support_hierarchical_qhat_bonus,40,0.1,0.08,4,0,0.9488229273285568,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.14882292732855673,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5625327214742712
period,train_support_hierarchical_qhat_bonus,3,0.1,0.04,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9985622879371648,0.9951464793599966,False,0.15383194829178204,0.04999999999999993,-0.04856228793716488,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5526966035461711
period,train_support_hierarchical_qhat_bonus,10,0.1,0.04,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9985622879371648,0.9951464793599966,False,0.15383194829178204,0.04999999999999993,-0.04856228793716488,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5526966035461711
period,train_support_hierarchical_qhat_bonus,20,0.1,0.04,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9985622879371648,0.9951464793599966,False,0.15383194829178204,0.04999999999999993,-0.04856228793716488,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5526966035461711
period,train_support_hierarchical_qhat_bonus,40,0.1,0.04,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9985622879371648,0.9951464793599966,False,0.15383194829178204,0.04999999999999993,-0.04856228793716488,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5526966035461711
period,train_support_hierarchical_qhat_bonus,3,0.08,0.08,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9995114154274418,0.992283065969284,False,0.15383194829178204,0.04999999999999993,-0.04951141542744186,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5432053286434013
period,train_support_hierarchical_qhat_bonus,10,0.08,0.08,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9995114154274418,0.992283065969284,False,0.15383194829178204,0.04999999999999993,-0.04951141542744186,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5432053286434013
period,train_support_hierarchical_qhat_bonus,20,0.08,0.08,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9995114154274418,0.992283065969284,False,0.15383194829178204,0.04999999999999993,-0.04951141542744186,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5432053286434013
period,train_support_hierarchical_qhat_bonus,40,0.08,0.08,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9995114154274418,0.992283065969284,False,0.15383194829178204,0.04999999999999993,-0.04951141542744186,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.5432053286434013
period,train_support_hierarchical_qhat_bonus,3,0.1,0.08,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9999194167642425,0.9959789743680139,False,0.15383194829178204,0.04999999999999993,-0.0499194167642425,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.539125315275395
period,train_support_hierarchical_qhat_bonus,10,0.1,0.08,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9999194167642425,0.9959789743680139,False,0.15383194829178204,0.04999999999999993,-0.0499194167642425,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.539125315275395
period,train_support_hierarchical_qhat_bonus,20,0.1,0.08,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9999194167642425,0.9959789743680139,False,0.15383194829178204,0.04999999999999993,-0.0499194167642425,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.539125315275395
period,train_support_hierarchical_qhat_bonus,40,0.1,0.08,4,0,0.9538319482917821,0.95,0.9904525491693718,0.9999194167642425,0.9959789743680139,False,0.15383194829178204,0.04999999999999993,-0.0499194167642425,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.539125315275395
period,train_support_hierarchical_qhat_bonus,40,0.02,0.0,4,0,0.9076638965835642,0.9,0.9809050983387435,0.9518148541758069,0.9390715859546888,False,0.10766389658356412,0.0,-0.001814854175806957,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",1.0584904240775717
term,train_support_hierarchical_qhat_bonus,40,0.02,0.0,4,0,0.8976458546571137,0.9,0.9809050983387435,0.9518148541758069,0.9390715859546888,False,0.09764585465711362,0.0,-0.001814854175806957,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9583100048130666
term,train_support_hierarchical_qhat_bonus,40,0.02,0.04,4,0,0.8976458546571137,0.9,0.9809050983387435,0.9518148541758069,0.9390715859546888,False,0.09764585465711362,0.0,-0.001814854175806957,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9583100048130666
term,train_support_hierarchical_qhat_bonus,40,0.02,0.08,4,0,0.8976458546571137,0.9,0.9809050983387435,0.9518148541758069,0.9390715859546888,False,0.09764585465711362,0.0,-0.001814854175806957,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9583100048130666
grade,train_support_hierarchical_qhat_bonus,3,0.08,0.0,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.08095238095238089,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9540343105009186
grade,train_support_hierarchical_qhat_bonus,10,0.08,0.0,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.08095238095238089,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9540343105009186
grade,train_support_hierarchical_qhat_bonus,20,0.08,0.0,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.08095238095238089,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9540343105009186
grade,train_support_hierarchical_qhat_bonus,40,0.08,0.0,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.08095238095238089,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9540343105009186
grade,train_support_hierarchical_qhat_bonus,3,0.08,0.04,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9860836071488043,0.9820501217952816,False,0.08095238095238089,0.04999999999999993,-0.03608360714880432,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.948687738035765
grade,train_support_hierarchical_qhat_bonus,10,0.08,0.04,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9860836071488043,0.9820501217952816,False,0.08095238095238089,0.04999999999999993,-0.03608360714880432,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.948687738035765
grade,train_support_hierarchical_qhat_bonus,20,0.08,0.04,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9860836071488043,0.9820501217952816,False,0.08095238095238089,0.04999999999999993,-0.03608360714880432,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.948687738035765
grade,train_support_hierarchical_qhat_bonus,40,0.08,0.04,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9860836071488043,0.9820501217952816,False,0.08095238095238089,0.04999999999999993,-0.03608360714880432,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.948687738035765
grade,train_support_hierarchical_qhat_bonus,3,0.08,0.08,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9865056505846791,0.9830930246286473,False,0.08095238095238089,0.04999999999999993,-0.03650565058467914,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9444673036770168
grade,train_support_hierarchical_qhat_bonus,10,0.08,0.08,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9865056505846791,0.9830930246286473,False,0.08095238095238089,0.04999999999999993,-0.03650565058467914,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9444673036770168
grade,train_support_hierarchical_qhat_bonus,20,0.08,0.08,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9865056505846791,0.9830930246286473,False,0.08095238095238089,0.04999999999999993,-0.03650565058467914,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9444673036770168
grade,train_support_hierarchical_qhat_bonus,40,0.08,0.08,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9865056505846791,0.9830930246286473,False,0.08095238095238089,0.04999999999999993,-0.03650565058467914,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9444673036770168
period,train_support_hierarchical_qhat_bonus,20,0.04,0.0,4,0,0.9076638965835642,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,0.10766389658356412,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.93887025696619
period,train_support_hierarchical_qhat_bonus,40,0.04,0.0,4,0,0.9076638965835642,0.9,0.9809050983387435,0.9637768708869451,0.9536237380391126,False,0.10766389658356412,0.0,-0.013776870886945125,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.93887025696619
dti_band,train_support_hierarchical_qhat_bonus,3,0.08,0.0,4,0,0.8774509803921569,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.07745098039215681,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9190203048986778
dti_band,train_support_hierarchical_qhat_bonus,3,0.08,0.04,4,0,0.8774509803921569,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.07745098039215681,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9190203048986778
dti_band,train_support_hierarchical_qhat_bonus,3,0.08,0.08,4,0,0.8774509803921569,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.07745098039215681,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9190203048986778
dti_band,train_support_hierarchical_qhat_bonus,10,0.08,0.0,4,0,0.8774509803921569,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.07745098039215681,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9190203048986778
dti_band,train_support_hierarchical_qhat_bonus,10,0.08,0.04,4,0,0.8774509803921569,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.07745098039215681,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9190203048986778
dti_band,train_support_hierarchical_qhat_bonus,10,0.08,0.08,4,0,0.8774509803921569,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.07745098039215681,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9190203048986778
dti_band,train_support_hierarchical_qhat_bonus,20,0.08,0.0,4,0,0.8774509803921569,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.07745098039215681,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9190203048986778
dti_band,train_support_hierarchical_qhat_bonus,20,0.08,0.04,4,0,0.8774509803921569,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.07745098039215681,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9190203048986778
dti_band,train_support_hierarchical_qhat_bonus,20,0.08,0.08,4,0,0.8774509803921569,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.07745098039215681,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9190203048986778
dti_band,train_support_hierarchical_qhat_bonus,40,0.08,0.0,4,0,0.8774509803921569,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.07745098039215681,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9190203048986778
dti_band,train_support_hierarchical_qhat_bonus,40,0.08,0.04,4,0,0.8774509803921569,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.07745098039215681,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9190203048986778
dti_band,train_support_hierarchical_qhat_bonus,40,0.08,0.08,4,0,0.8774509803921569,0.95,0.9904525491693718,0.9855489499022889,0.9807289412961364,False,0.07745098039215681,0.04999999999999993,-0.03554894990228896,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.9190203048986778
period,train_support_hierarchical_qhat_bonus,20,0.02,0.04,4,0,0.9076638965835642,0.9,0.9809050983387435,0.9677320516726365,0.9566620585474259,False,0.10766389658356412,0.0,-0.017732051672636584,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.8993184491092754
period,train_support_hierarchical_qhat_bonus,40,0.02,0.04,4,0,0.9076638965835642,0.9,0.9809050983387435,0.9677320516726365,0.9566620585474259,False,0.10766389658356412,0.0,-0.017732051672636584,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.8993184491092754
grade,train_support_hierarchical_qhat_bonus,3,0.1,0.0,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.08095238095238089,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.8838272577125128
grade,train_support_hierarchical_qhat_bonus,10,0.1,0.0,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.08095238095238089,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.8838272577125128
grade,train_support_hierarchical_qhat_bonus,20,0.1,0.0,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.08095238095238089,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.8838272577125128
grade,train_support_hierarchical_qhat_bonus,40,0.1,0.0,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9925696551811295,0.9897471772742639,False,0.08095238095238089,0.04999999999999993,-0.04256965518112954,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.8838272577125128
grade,train_support_hierarchical_qhat_bonus,3,0.1,0.04,4,0,0.8809523809523809,0.95,0.9904525491693718,0.9931043124276447,0.991068357773409,False,0.08095238095238089,0.04999999999999993,-0.043104312427644786,False,"all-split pseudo-unseen gate is still a historical stress diagnostic, not live validation",0.8784806852473603
