policy_id,regime_v72,lhs_v72,rhs_v72,slack_v72,binding_v72,claim_boundary_v72,constraint_type_v72,source_family,source_id,cap_share_v72,cap_mode_v72,path_id,iteration_v72
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-208924.95,0.0,208924.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,GA,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-136524.95,0.0,136524.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,IL,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-206924.95,0.0,206924.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,IN,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-184524.95,0.0,184524.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,MA,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-191749.95,0.0,191749.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,MD,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-203024.95,0.0,203024.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,MI,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-195824.95,0.0,195824.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,MN,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-190674.95,0.0,190674.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,NC,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-188224.95,0.0,188224.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,NJ,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-194369.2,0.0,194369.2,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,NV,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-134888.45,0.0,134888.45,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,NY,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-183942.25,0.0,183942.25,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,OH,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-176274.95,0.0,176274.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,PA,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-161149.95,0.0,161149.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,TX,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-194724.95,0.0,194724.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,VA,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-162449.95,0.0,162449.95,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,WA,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-15824.949999999997,0.0,15824.949999999997,False,v72 iteration active-constraint diagnostic only,source_share,state_top20,other,0.26,target_source_cap_probe_lp,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,164937.77554041182,185616.07852082537,20678.302980413544,False,v72 iteration active-constraint diagnostic only,cvar_cap,,,,,,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-90496.50090820451,0.0,90496.50090820451,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,0.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-58907.065815949,0.0,58907.065815949,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,1.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-5626.113385681587,0.0,5626.113385681587,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,2.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-69079.76174965204,0.0,69079.76174965204,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,3.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-59318.32155268938,0.0,59318.32155268938,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,4.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-71580.48935367816,0.0,71580.48935367816,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,5.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-49457.70768353206,0.0,49457.70768353206,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,6.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-66855.74660814682,0.0,66855.74660814682,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,7.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-87351.27463485926,0.0,87351.27463485926,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,8.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-88831.26498805117,0.0,88831.26498805117,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,9.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,7.275957614183426e-12,0.0,-7.275957614183426e-12,True,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,10.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-35304.14150592916,0.0,35304.14150592916,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,11.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-79599.45125920378,0.0,79599.45125920378,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,12.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-70261.25341038732,0.0,70261.25341038732,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,13.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-25059.809226293422,0.0,25059.809226293422,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,14.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-49364.06898788738,0.0,49364.06898788738,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,15.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-79182.15143773187,0.0,79182.15143773187,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,16.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-84526.14256831826,0.0,84526.14256831826,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,17.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-60103.21184510265,0.0,60103.21184510265,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,18.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-27022.34887452932,0.0,27022.34887452932,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,19.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-66052.18967794623,0.0,66052.18967794623,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,20.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-54453.415004184084,0.0,54453.415004184084,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,21.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-21295.365614275535,0.0,21295.365614275535,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,22.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-32494.446513770483,0.0,32494.446513770483,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,23.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-82143.9492166039,0.0,82143.9492166039,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,24.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-79762.4983511118,0.0,79762.4983511118,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,25.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-22262.415410998583,0.0,22262.415410998583,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,26.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-21091.912152304154,0.0,21091.912152304154,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,27.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-88250.04099799406,0.0,88250.04099799406,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,28.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-47799.17265117759,0.0,47799.17265117759,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,29.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-7040.217982730595,0.0,7040.217982730595,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,30.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-2.9103830456733704e-11,0.0,2.9103830456733704e-11,True,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,31.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-99373.33220587848,0.0,99373.33220587848,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,32.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-51419.16906475276,0.0,51419.16906475276,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,33.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-4582.083864579967,0.0,4582.083864579967,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,34.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-42649.77646655983,0.0,42649.77646655983,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,35.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-86408.66584636434,0.0,86408.66584636434,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,36.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-90961.44418714973,0.0,90961.44418714973,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,37.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-11809.049751255268,0.0,11809.049751255268,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,38.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-41375.046716458004,0.0,41375.046716458004,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,39.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-80340.28169881785,0.0,80340.28169881785,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,40.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-62402.450111364145,0.0,62402.450111364145,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,41.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-23321.383650031858,0.0,23321.383650031858,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,42.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-69120.78488833651,0.0,69120.78488833651,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,43.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-66023.98522389404,0.0,66023.98522389404,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,44.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-64619.923558170005,0.0,64619.923558170005,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,45.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-23497.22024190986,0.0,23497.22024190986,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,46.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-50191.25310729337,0.0,50191.25310729337,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,47.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-82274.61222868733,0.0,82274.61222868733,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,48.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-74995.77651187121,0.0,74995.77651187121,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,49.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-32255.679702595997,0.0,32255.679702595997,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,50.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-35864.52039321119,0.0,35864.52039321119,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,51.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-81672.06275887508,0.0,81672.06275887508,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,52.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-88441.10915820807,0.0,88441.10915820807,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,53.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-1.3096723705530167e-10,0.0,1.3096723705530167e-10,True,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,54.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-75143.39811355242,0.0,75143.39811355242,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,55.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-95028.24709575597,0.0,95028.24709575597,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,56.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-63645.1533064917,0.0,63645.1533064917,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,57.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-17930.326711688685,0.0,17930.326711688685,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,58.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-75117.17558129912,0.0,75117.17558129912,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,59.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-68035.26005675405,0.0,68035.26005675405,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,60.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-30604.727841113265,0.0,30604.727841113265,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,61.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-34680.643890927924,0.0,34680.643890927924,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,62.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-47923.10200512475,0.0,47923.10200512475,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,63.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-95603.90422808562,0.0,95603.90422808562,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,64.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-81198.21339990705,0.0,81198.21339990705,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,65.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-9696.446581783064,0.0,9696.446581783064,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,66.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-65513.073712401376,0.0,65513.073712401376,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,67.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-82663.24979931253,0.0,82663.24979931253,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,68.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-79038.13799564561,0.0,79038.13799564561,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,69.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-6742.396394930489,0.0,6742.396394930489,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,70.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-78648.53773267726,0.0,78648.53773267726,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,71.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-79594.39155523932,0.0,79594.39155523932,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,72.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-54979.62003365514,0.0,54979.62003365514,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,73.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-33308.833344841456,0.0,33308.833344841456,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,74.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-44967.299959360884,0.0,44967.299959360884,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,75.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-67108.0270535647,0.0,67108.0270535647,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,76.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-23406.873551216428,0.0,23406.873551216428,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,77.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-19993.448162133398,0.0,19993.448162133398,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,78.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-31848.55992539265,0.0,31848.55992539265,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,79.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-51782.84454730498,0.0,51782.84454730498,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,80.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-68567.51816791337,0.0,68567.51816791337,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,81.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-34991.526620136414,0.0,34991.526620136414,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,82.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-63969.31684855363,0.0,63969.31684855363,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,83.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-53927.30399228807,0.0,53927.30399228807,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,84.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-62538.59192750714,0.0,62538.59192750714,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,85.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-8043.257111252315,0.0,8043.257111252315,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,86.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-43265.33395402234,0.0,43265.33395402234,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,87.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-87865.63171824577,0.0,87865.63171824577,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,88.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-94580.20968136174,0.0,94580.20968136174,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,89.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,0.0,0.0,0.0,True,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,90.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-53761.49562035747,0.0,53761.49562035747,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,91.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-97626.29128698714,0.0,97626.29128698714,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,92.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-75782.38390618238,0.0,75782.38390618238,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,93.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,5.820766091346741e-11,0.0,-5.820766091346741e-11,True,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,94.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-20654.153686439837,0.0,20654.153686439837,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,95.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-75856.05843906594,0.0,75856.05843906594,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,96.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-79517.09430348461,0.0,79517.09430348461,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,97.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-9120.557414924318,0.0,9120.557414924318,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,98.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-12369.643821118021,0.0,12369.643821118021,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,99.0,1
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-85577.60258911946,0.0,85577.60258911946,False,v72 iteration active-constraint diagnostic only,cvar_path_excess,,,,,100.0,1
