source_family,pseudo_unseen_split_v65,method_v65,min_support_v65,global_delta_v65,small_cell_bonus_v65,train_rows_v65,holdout_rows_v65,external_unseen_data_available_v65,strict_live_deployability_claim_allowed,claim_boundary_v65,source_month_defended_min_v65,policy_month_defended_min_v65,stress_slice_min_coverage_v65,avg_width_loan_v65,n_defended_source_cells_v65,n_defended_policy_cells_v65,n_defended_stress_slices_v65,gate_source80_policy90_width95_v65
grade,last_6m,fine_delta_margin_repair,3,0.0,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9086206532474395,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.001,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.909513815640602,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.002,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9104069780337644,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.003,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9113001404269269,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.004,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.912193302820089,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.005,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9130864652132515,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.006,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9139796276064138,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.007,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9148727899995762,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.008,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9157659523927387,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.009,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9166591147859011,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.01,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9175522771790634,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.011,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9184454395722259,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.012,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9193386019653882,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.013,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9202317643585506,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.014,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9211249267517131,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.015,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9220001971328889,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.016,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9228719920046838,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.017,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9237437868764787,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.018,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9246155817482735,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.019,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9254873766200684,9,600,4,True
grade,last_6m,fine_delta_margin_repair,3,0.02,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9263591714918632,9,600,4,True
grade,last_6m,fine_delta_margin_repair,10,0.0,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9086206532474395,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.001,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.909513815640602,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.002,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9104069780337644,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.003,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9113001404269269,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.004,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.912193302820089,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.005,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9130864652132515,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.006,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9139796276064138,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.007,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9148727899995762,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.008,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9157659523927387,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.009,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9166591147859011,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.01,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9175522771790634,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.011,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9184454395722259,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.012,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9193386019653882,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.013,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9202317643585506,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.014,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9211249267517131,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.015,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9220001971328889,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.016,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9228719920046838,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.017,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9237437868764787,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.018,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9246155817482735,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.019,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9254873766200684,9,270,4,True
grade,last_6m,fine_delta_margin_repair,10,0.02,0.0,131524,4680,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9263591714918632,9,270,4,True
grade,last_9m,fine_delta_margin_repair,3,0.0,0.0,126700,9504,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9238586469489475,14,820,4,True
grade,last_9m,fine_delta_margin_repair,3,0.001,0.0,126700,9504,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.924655223051683,14,820,4,True
grade,last_9m,fine_delta_margin_repair,3,0.002,0.0,126700,9504,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9254422457240351,14,820,4,True
grade,last_9m,fine_delta_margin_repair,3,0.003,0.0,126700,9504,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9262212861280757,14,820,4,True
grade,last_9m,fine_delta_margin_repair,3,0.004,0.0,126700,9504,False,False,fine-grid historical pseudo-unseen margin repair; requires external holdout before live claim,1.0,1.0,1.0,0.9270003265321161,14,820,4,True
