synthesis_label_v247,first_pricing_version_v247,first_repair_version_v247,final_repair_version_v247,terminal_reprice_version_v247,trajectory_rows_v247,repair_wave_rows_v247,pricing_wave_rows_v247,final_objective_return_v247,final_scenario_loss_cvar90_v247,v80_objective_return_v247,v80_scenario_loss_cvar90_v247,return_gain_vs_v80_v247,cvar_delta_vs_v80_v247,terminal_one_swap_improving_rows_v247,one_swap_local_optimality_claim_allowed_v247,multi_swap_integer_optimality_claim_allowed_v247,full_universe_integer_optimality_claim_allowed_v247,paper1_promotion_allowed_v247,paper4_final_promotion_created,claim_boundary_v247
one_swap_loop_v82_v246,82,83,245,246,165,82,83,2760.669667093891,97585.69476728079,-4055.895531312746,91394.01634702686,6816.565198406637,6191.6784202539275,0,True,False,False,False,False,one-swap local clearance only; multi-swap/global/dynamic promotion claims remain blocked
