policy_id,regime_v354,selected_rows_v354,base_selected_rows_v354,cardinality_restored_v354,candidate_add_rows_v354,total_pair_rows_screened_v354,return_improving_pair_rows_v354,budget_return_feasible_pair_rows_v354,source_prefilter_pair_rows_v354,source_exact_pair_rows_v354,cvar_feasible_pair_rows_v354,one_swap_improving_rows_v354,best_one_swap_return_delta_v354,best_one_swap_cvar90_after_v354,best_feasible_one_swap_return_delta_v354,best_feasible_one_swap_cvar90_after_v354,current_missing_v47_proxy_rows_v354,best_feasible_delta_missing_v47_proxy_rows_v354,current_exposure_v354,exposure_min_v354,exposure_max_v354,current_loss_mean_v354,current_cvar90_v354,current_objective_return_v354,post_v353_one_swap_local_optimality_cleared_v354,next_global_gate_ready_v354,working_champion_claim_allowed_v354,full_universe_integer_optimality_claim_allowed_v354,paper1_promotion_allowed_v354,paper4_final_promotion_created_v354,next_artifact_v354,claim_boundary_v354
v353_v347_expanded_branch_price_candidate,post_v353_expanded_branch_price_candidate,171,171,True,276698,47315358,1452118,736127,12351,7,0,0,2.2203513257361465,96523.69272803735,,,77,0,843775.0,842292.375,850000.0,60091.53575768358,96358.07639350664,4427.138112521639,True,True,False,False,False,False,paper4_v355_apply_next_post_v353_swap_or_proxy_gate.csv,post-v353 candidate one-swap screen cleared; proxy/global gates still missing
