policy_id,regime_v359,two_swap_seed_rank_v359,seed_action_signature_v359,first_added_loan_id_v359,second_added_loan_id_v359,third_added_loan_id_v359,first_dropped_loan_id_v359,second_dropped_loan_id_v359,third_dropped_loan_id_v359,action_signature_v359,seed_return_delta_v359,return_delta_v359,objective_return_after_three_swap_v359,exposure_after_three_swap_v359,loss_mean_after_three_swap_v359,cvar90_after_three_swap_v359,source_min_slack_after_three_swap_v359,max_source_share_after_three_swap_v359,source_cap_violations_after_three_swap_v359,first_source_block_family_v359,first_source_block_id_v359,cvar_three_swap_feasible_v359,three_add_three_drop_entering_column_v359,claim_boundary_v359
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,73,add=145977956|161455148;drop=159706782|164875488,161455148,145977956,140423185,159706782,164875488,127648167,add=140423185|145977956|161455148;drop=127648167|159706782|164875488,4.096129153877186,3.677448528016761,4430.815561049656,843775.0,60279.858488859056,96594.24947762293,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,50,add=140423185|161455148;drop=127648167|159706782,161455148,140423185,145977956,159706782,127648167,164875488,add=140423185|145977956|161455148;drop=127648167|159706782|164875488,1.8016706998757213,3.677448528016754,4430.815561049656,843775.0,60279.858488859056,96594.24947762293,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,62,add=144622469|161455148;drop=129082051|159706782,161455148,144622469,145977956,159706782,129082051,164875488,add=144622469|145977956|161455148;drop=129082051|159706782|164875488,1.722231942705882,3.5980097708469287,4430.7361222924865,843775.0,60295.04683279979,96612.68934594009,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,73,add=145977956|161455148;drop=159706782|164875488,161455148,145977956,144622469,159706782,164875488,129082051,add=144622469|145977956|161455148;drop=129082051|159706782|164875488,4.096129153877186,3.5980097708469216,4430.7361222924865,843775.0,60295.04683279979,96612.68934594009,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,33,add=147190807|161455148;drop=139234645|159706782,161455148,147190807,145977956,159706782,139234645,164875488,add=145977956|147190807|161455148;drop=139234645|159706782|164875488,1.688849386510256,3.5646272146512956,4430.702739736291,843775.0,60257.09481459696,96562.15463069515,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,73,add=145977956|161455148;drop=159706782|164875488,161455148,145977956,147190807,159706782,164875488,139234645,add=145977956|147190807|161455148;drop=139234645|159706782|164875488,4.096129153877186,3.5646272146512956,4430.702739736291,843775.0,60257.09481459696,96562.15463069515,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,81,add=161494495|161983601;drop=148128009|159706782,161494495,161983601,145977956,159706782,148128009,164875488,add=145977956|161494495|161983601;drop=148128009|159706782|164875488,1.644278349003308,3.5200561771443546,4430.658168698784,843775.0,60324.99591626494,96657.45763539536,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,74,add=145977956|161494495;drop=159706782|164875488,161494495,145977956,161983601,159706782,164875488,148128009,add=145977956|161494495|161983601;drop=148128009|159706782|164875488,2.517628164272608,3.5200561771443475,4430.658168698784,843775.0,60324.99591626494,96657.45763539536,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,56,add=151083962|161455148;drop=127648167|159706782,161455148,151083962,145977956,159706782,127648167,164875488,add=145977956|151083962|161455148;drop=127648167|159706782|164875488,1.5337150793193075,3.409492907460347,4430.547605429099,843775.0,60283.72547349833,96601.43334853166,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,73,add=145977956|161455148;drop=159706782|164875488,161455148,145977956,151083962,159706782,164875488,127648167,add=145977956|151083962|161455148;drop=127648167|159706782|164875488,4.096129153877186,3.409492907460347,4430.547605429099,843775.0,60283.72547349833,96601.43334853166,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,82,add=144038628|161983601;drop=148128009|159706782,144038628,161983601,145977956,159706782,148128009,164875488,add=144038628|145977956|161983601;drop=148128009|159706782|164875488,1.4616826124586098,3.3374604405996564,4430.475572962239,843775.0,60279.14834964683,96661.7595870721,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,78,add=144038628|145977956;drop=159706782|164875488,144038628,145977956,161983601,159706782,164875488,148128009,add=144038628|145977956|161983601;drop=148128009|159706782|164875488,2.33503242772791,3.3374604405996493,4430.475572962239,843775.0,60279.14834964683,96661.7595870721,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,71,add=147190807|161494495;drop=148128009|159706782,161494495,147190807,145977956,159706782,148128009,164875488,add=145977956|147190807|161494495;drop=148128009|159706782|164875488,1.2477241140371902,3.123501942178237,4430.261614463818,843775.0,60309.19110160566,96630.50667361243,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,74,add=145977956|161494495;drop=159706782|164875488,161494495,145977956,147190807,159706782,164875488,148128009,add=145977956|147190807|161494495;drop=148128009|159706782|164875488,2.517628164272608,3.1235019421782297,4430.261614463818,843775.0,60309.19110160566,96630.50667361243,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,60,add=161455148|163545352;drop=148017643|159706782,161455148,163545352,145977956,159706782,148017643,164875488,add=145977956|161455148|163545352;drop=148017643|159706782|164875488,1.2221425790600335,3.097920407201073,4430.23603292884,843775.0,60293.024267620756,96606.0209710278,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,73,add=145977956|161455148;drop=159706782|164875488,161455148,145977956,163545352,159706782,164875488,148017643,add=145977956|161455148|163545352;drop=148017643|159706782|164875488,4.096129153877186,3.097920407201073,4430.23603292884,843775.0,60293.024267620756,96606.0209710278,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,73,add=145977956|161455148;drop=159706782|164875488,161455148,145977956,145955296,159706782,164875488,127648167,add=145955296|145977956|161455148;drop=127648167|159706782|164875488,4.096129153877186,3.0618781406163187,4430.199990662256,843775.0,60284.0670827897,96603.40352116308,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,58,add=145955296|161455148;drop=127648167|159706782,161455148,145955296,145977956,159706782,127648167,164875488,add=145955296|145977956|161455148;drop=127648167|159706782|164875488,1.1861003124752791,3.061878140616315,4430.199990662256,843775.0,60284.0670827897,96603.40352116308,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,55,add=161455148|161983601;drop=148128009|162228701,161455148,161983601,145977956,162228701,148128009,164875488,add=145977956|161455148|161983601;drop=148128009|162228701|164875488,1.1157912567670607,2.9915690849081074,4430.129681606548,843775.0,60278.70630100098,96599.37158232607,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,44,add=145977956|161455148;drop=162228701|164875488,161455148,145977956,161983601,162228701,164875488,148128009,add=145977956|161455148|161983601;drop=148128009|162228701|164875488,1.989141072036361,2.9915690849081003,4430.129681606548,843775.0,60278.70630100098,96599.37158232607,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,66,add=161455148|163545352;drop=127648167|159706782,161455148,163545352,161983601,159706782,127648167,148128009,add=161455148|161983601|163545352;drop=127648167|148128009|159706782,1.951970707877578,2.9543987207493174,4430.092511242388,843775.0,60306.78922948585,96632.82195545228,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,80,add=161455148|161983601;drop=148128009|159706782,161455148,161983601,163545352,159706782,148128009,127648167,add=161455148|161983601|163545352;drop=127648167|148128009|159706782,3.222779338607886,2.9543987207493174,4430.092511242388,843775.0,60306.78922948585,96632.82195545228,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,73,add=145977956|161455148;drop=159706782|164875488,161455148,145977956,140423185,159706782,164875488,148017643,add=140423185|145977956|161455148;drop=148017643|159706782|164875488,4.096129153877186,2.9476203991992165,4430.085732920838,843775.0,60277.58780770455,96579.0342720321,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,38,add=140423185|161455148;drop=148017643|159706782,161455148,140423185,145977956,159706782,148017643,164875488,add=140423185|145977956|161455148;drop=148017643|159706782|164875488,1.071842571058177,2.9476203991992094,4430.085732920838,843775.0,60277.58780770455,96579.0342720321,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,72,add=144038628|147190807;drop=148128009|159706782,144038628,147190807,145977956,159706782,148128009,164875488,add=144038628|145977956|147190807;drop=148128009|159706782|164875488,1.065128377492492,2.9409062056335387,4430.079018727273,843775.0,60263.343534987536,96634.80862528922,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,78,add=144038628|145977956;drop=159706782|164875488,144038628,145977956,147190807,159706782,164875488,148128009,add=144038628|145977956|147190807;drop=148128009|159706782|164875488,2.33503242772791,2.9409062056335316,4430.079018727273,843775.0,60263.343534987536,96634.80862528922,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,76,add=153138303|161455148;drop=159706782|164875488,161455148,153138303,161983601,159706782,164875488,148128009,add=153138303|161455148|161983601;drop=148128009|159706782|164875488,1.841951541134847,2.8443795540065864,4429.982492075646,843775.0,60325.643010288695,96660.07680619882,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,80,add=161455148|161983601;drop=148128009|159706782,161455148,161983601,153138303,159706782,148128009,164875488,add=153138303|161455148|161983601;drop=148128009|159706782|164875488,3.222779338607886,2.8443795540065793,4429.982492075646,843775.0,60325.643010288695,96660.07680619882,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,50,add=140423185|161455148;drop=127648167|159706782,161455148,140423185,161983601,159706782,127648167,148128009,add=140423185|161455148|161983601;drop=127648167|148128009|159706782,1.8016706998757213,2.804098712747461,4429.942211234387,843775.0,60291.352769569625,96605.83525645662,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,80,add=161455148|161983601;drop=148128009|159706782,161455148,161983601,140423185,159706782,148128009,127648167,add=140423185|161455148|161983601;drop=127648167|148128009|159706782,3.222779338607886,2.804098712747461,4429.942211234387,843775.0,60291.352769569625,96605.83525645662,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,62,add=144622469|161455148;drop=129082051|159706782,161455148,144622469,161983601,159706782,129082051,148128009,add=144622469|161455148|161983601;drop=129082051|148128009|159706782,1.722231942705882,2.7246599555776214,4429.862772477217,843775.0,60306.54111351035,96624.27512477376,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,80,add=161455148|161983601;drop=148128009|159706782,161455148,161983601,144622469,159706782,148128009,129082051,add=144622469|161455148|161983601;drop=129082051|148128009|159706782,3.222779338607886,2.7246599555776214,4429.862772477217,843775.0,60306.54111351035,96624.27512477376,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,33,add=147190807|161455148;drop=139234645|159706782,161455148,147190807,161983601,159706782,139234645,148128009,add=147190807|161455148|161983601;drop=139234645|148128009|159706782,1.688849386510256,2.6912773993819954,4429.829389921021,843775.0,60268.58909530753,96573.74040952884,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,46,add=161455148|161983601;drop=139234645|159706782,161455148,161983601,147190807,159706782,139234645,148128009,add=147190807|161455148|161983601;drop=139234645|148128009|159706782,2.085403621476374,2.6912773993819954,4429.829389921021,843775.0,60268.58909530753,96573.74040952884,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,70,add=147190807|161455148;drop=148128009|159706782,161455148,147190807,161983601,159706782,148128009,139234645,add=147190807|161455148|161983601;drop=139234645|148128009|159706782,2.826225103641768,2.6912773993819954,4429.829389921021,843775.0,60268.58909530753,96573.74040952884,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,80,add=161455148|161983601;drop=148128009|159706782,161455148,161983601,147190807,159706782,148128009,139234645,add=147190807|161455148|161983601;drop=139234645|148128009|159706782,3.222779338607886,2.6912773993819954,4429.829389921021,843775.0,60268.58909530753,96573.74040952884,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,41,add=151083962|161455148;drop=148017643|159706782,161455148,151083962,145977956,159706782,148017643,164875488,add=145977956|151083962|161455148;drop=148017643|159706782|164875488,0.803886950501763,2.6796647786428025,4429.817777300283,843775.0,60281.45479234382,96586.21814294088,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,73,add=145977956|161455148;drop=159706782|164875488,161455148,145977956,151083962,159706782,164875488,148017643,add=145977956|151083962|161455148;drop=148017643|159706782|164875488,4.096129153877186,2.6796647786428025,4429.817777300283,843775.0,60281.45479234382,96586.21814294088,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,40,add=160128011|161455148;drop=151825245|159706782,161455148,160128011,145977956,159706782,151825245,164875488,add=145977956|160128011|161455148;drop=151825245|159706782|164875488,0.7970354492469731,2.672813277388016,4429.810925799027,843775.0,60274.72263006623,96579.96854196457,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,73,add=145977956|161455148;drop=159706782|164875488,161455148,145977956,160128011,159706782,164875488,151825245,add=145977956|160128011|161455148;drop=151825245|159706782|164875488,4.096129153877186,2.6728132773880127,4429.810925799027,843775.0,60274.72263006623,96579.96854196457,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,73,add=145977956|161455148;drop=159706782|164875488,161455148,145977956,149467955,159706782,164875488,139708433,add=145977956|149467955|161455148;drop=139708433|159706782|164875488,4.096129153877186,2.6660452280528304,4429.804157749692,843775.0,60277.46655808219,96586.4237996298,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,42,add=149467955|161455148;drop=139708433|159706782,161455148,149467955,145977956,159706782,139708433,164875488,add=145977956|149467955|161455148;drop=139708433|159706782|164875488,0.7902673999117908,2.6660452280528233,4429.804157749692,843775.0,60277.46655808219,96586.4237996298,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,25,add=145977956|163545352;drop=127648167|164875488,145977956,163545352,161983601,164875488,127648167,148128009,add=145977956|161983601|163545352;drop=127648167|148128009|164875488,1.6073972102824712,2.6098252231542105,4429.7479377447935,843775.0,60182.2668031053,96528.29518518373,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,31,add=145977956|161983601;drop=148128009|164875488,145977956,161983601,163545352,164875488,148128009,127648167,add=145977956|161983601|163545352;drop=127648167|148128009|164875488,2.878205841012779,2.6098252231542105,4429.7479377447935,843775.0,60182.2668031053,96528.29518518373,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,29,add=161983601|163545352;drop=127648167|148128009,161983601,163545352,145977956,148128009,127648167,164875488,add=145977956|161983601|163545352;drop=127648167|148128009|164875488,0.7340473950131674,2.6098252231542034,4429.7479377447935,843775.0,60182.2668031053,96528.29518518373,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,36,add=147190807|161455148;drop=148128009|162228701,161455148,147190807,145977956,162228701,148128009,164875488,add=145977956|147190807|161455148;drop=148128009|162228701|164875488,0.719237021800943,2.5950148499419896,4429.733127371582,843775.0,60262.901486341696,96572.42062054317,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,44,add=145977956|161455148;drop=162228701|164875488,161455148,145977956,147190807,162228701,164875488,148128009,add=145977956|147190807|161455148;drop=148128009|162228701|164875488,1.989141072036361,2.5950148499419825,4429.733127371582,843775.0,60262.901486341696,96572.42062054317,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,83,add=158764455|161455148;drop=159706782|164875488,161455148,158764455,161983601,159706782,164875488,148128009,add=158764455|161455148|161983601;drop=148128009|159706782|164875488,1.590785075210789,2.5932130880825284,4429.731325609722,843775.0,60345.28036152942,96694.09859196431,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,80,add=161455148|161983601;drop=148128009|159706782,161455148,161983601,158764455,159706782,148128009,164875488,add=158764455|161455148|161983601;drop=148128009|159706782|164875488,3.222779338607886,2.5932130880825213,4429.731325609722,843775.0,60345.28036152942,96694.09859196431,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,66,add=161455148|163545352;drop=127648167|159706782,161455148,163545352,147190807,159706782,127648167,148128009,add=147190807|161455148|163545352;drop=127648167|148128009|159706782,1.951970707877578,2.5578444857831997,4429.695957007422,843775.0,60290.98441482656,96605.87099366938,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
v359_v353_expanded_branch_price_loop,post_v353_seeded_three_add_three_drop,70,add=147190807|161455148;drop=148128009|159706782,161455148,147190807,163545352,159706782,148128009,127648167,add=147190807|161455148|163545352;drop=127648167|148128009|159706782,2.826225103641768,2.5578444857831997,4429.695957007422,843775.0,60290.98441482656,96605.87099366938,4.597308456477656e-06,0.8998844478682113,0,,,False,False,expanded bounded post-v353 third-order branch-price row; no dual-bound certificate
