proxy_source_v333,loan_rows_v333,panel_rows_v333,ecl_proxy_total_v333,net_cash_proxy_total_v333,claim_boundary_v333
imputed_grade_score,1,36,13722.766148386541,22838.50683857013,v333 proxy source mix only; imputed rows are not contractual IFRS9 evidence
imputed_grade_score_period,73,2628,240301.39994433027,864051.9521158651,v333 proxy source mix only; imputed rows are not contractual IFRS9 evidence
observed_v47_proxy,97,3492,214944.02876279494,377951.634375,v333 proxy source mix only; imputed rows are not contractual IFRS9 evidence
