candidate_rank_v286,added_loan_id_v286,added_loan_amount_v286,added_mean_return_v286,pricing_block_ids_v286,relief_milp_success_v286,relief_milp_status_v286,relief_milp_gap_v286,drop_count_v286,drop_exposure_v286,drop_mean_return_v286,return_delta_after_exact_relief_v286,objective_return_after_exact_relief_v286,exposure_after_exact_relief_v286,source_min_slack_after_exact_relief_v286,max_source_share_after_exact_relief_v286,source_cap_violations_after_exact_relief_v286,first_source_block_family_v286,first_source_block_id_v286,cvar90_after_exact_relief_v286,budget_source_cvar_feasible_exact_relief_v286,return_positive_exact_relief_v286,exact_relief_entering_column_v286,cardinality_preserved_v286,cardinality_after_exact_relief_v286,claim_boundary_v286
2,161116709,35000.0,853.4116469305155,grade=A|score_decile=0,True,0,0.0,1,35000.0,858.3018037609215,-4.890156830405999,3097.65225835542,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99175.90878416863,True,False,False,True,171,top-200 exact joint source-relief diagnostic only; not global pricing
116,146384632,30000.0,396.2872183598561,grade=A|score_decile=0,True,0,0.0,6,30050.0,737.2837630621364,-340.99654470228023,2761.545870483546,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98757.38876396822,True,False,False,False,166,top-200 exact joint source-relief diagnostic only; not global pricing
117,134816326,30000.0,395.9358228568636,grade=A|score_decile=0,True,0,0.0,6,30050.0,737.2837630621364,-341.3479402052728,2761.1944749805534,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98002.39303493516,True,False,False,False,166,top-200 exact joint source-relief diagnostic only; not global pricing
18,143477132,40000.0,640.0090666733452,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-341.4439667113503,2761.098448474476,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99617.5214885602,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
19,126456735,40000.0,635.8958851975323,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-345.5571481871632,2756.985266998663,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98703.72449361194,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
127,162800303,30000.0,388.8331714457408,grade=A|score_decile=0,True,0,0.0,6,30050.0,737.2837630621364,-348.45059161639557,2754.0918235694303,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98266.94143051727,True,False,False,False,166,top-200 exact joint source-relief diagnostic only; not global pricing
61,126336509,33175.0,466.4324909171822,grade=A|score_decile=0,True,0,0.0,9,33250.0,817.0460135260469,-350.6135226088647,2751.9288925769615,843550.0,1.4135198961096052e-05,0.8999762906763085,0,,,97863.57371226448,True,False,False,False,163,top-200 exact joint source-relief diagnostic only; not global pricing
163,146822218,28800.0,353.6756473935392,grade=A|score_decile=0,True,0,0.0,6,28850.0,708.1971259037638,-354.5214785102246,2748.0209366756017,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98794.20760620643,True,False,False,False,166,top-200 exact joint source-relief diagnostic only; not global pricing
80,144801122,32000.0,428.3642273189644,grade=A|score_decile=0,True,0,0.0,7,32000.0,787.982818023513,-359.6185907045486,2742.9238244812773,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,98271.05841692569,True,False,False,False,165,top-200 exact joint source-relief diagnostic only; not global pricing
20,139918530,40000.0,619.1486601631156,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-362.3043732215799,2740.238041964246,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99033.2018603466,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
23,151301060,40000.0,608.4304353408585,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-373.022598043837,2729.519817141989,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99304.47068958986,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
156,126475675,30000.0,362.7811063319062,grade=A|score_decile=0,True,0,0.0,6,30050.0,737.2837630621364,-374.50265673023017,2728.039758455596,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,97474.13619529252,True,False,False,False,166,top-200 exact joint source-relief diagnostic only; not global pricing
155,126409078,30000.0,362.7811063319062,grade=A|score_decile=0,True,0,0.0,6,30050.0,737.2837630621364,-374.50265673023017,2728.039758455596,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,97474.13619529252,True,False,False,False,166,top-200 exact joint source-relief diagnostic only; not global pricing
157,126627481,30000.0,362.7811063319062,grade=A|score_decile=0,True,0,0.0,6,30050.0,737.2837630621364,-374.50265673023017,2728.039758455596,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,97474.13619529252,True,False,False,False,166,top-200 exact joint source-relief diagnostic only; not global pricing
101,154331643,32000.0,411.8021951653616,grade=A|score_decile=0,True,0,0.0,7,32000.0,787.982818023513,-376.1806228581514,2726.3617923276747,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99001.58718109541,True,False,False,False,165,top-200 exact joint source-relief diagnostic only; not global pricing
44,126151433,36000.0,508.2015924794296,grade=A|score_decile=0,True,0,0.0,2,36000.0,885.6866795085152,-377.4850870290856,2725.0573281567404,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,98507.55539063606,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
71,144724717,34000.0,455.1369915263994,grade=A|score_decile=0,True,0,0.0,6,34050.0,837.0250193051954,-381.888027778796,2720.65438740703,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98273.89553876917,True,False,False,False,166,top-200 exact joint source-relief diagnostic only; not global pricing
162,145308947,30000.0,353.75662079385114,grade=A|score_decile=0,True,0,0.0,6,30050.0,737.2837630621364,-383.5271422682852,2719.0152729175406,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98275.32431557275,True,False,False,False,166,top-200 exact joint source-relief diagnostic only; not global pricing
165,140004422,30000.0,349.57723192813864,grade=A|score_decile=0,True,0,0.0,6,30050.0,737.2837630621364,-387.7065311339977,2714.8358840518285,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98619.5243634576,True,False,False,False,166,top-200 exact joint source-relief diagnostic only; not global pricing
126,154339324,32000.0,393.36576481976056,grade=A|score_decile=0,True,0,0.0,7,32000.0,787.982818023513,-394.61705320375245,2707.925361982074,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,98968.73948194509,True,False,False,False,165,top-200 exact joint source-relief diagnostic only; not global pricing
30,131106023,39200.0,565.948156857375,grade=A|score_decile=0,True,0,0.0,3,39200.0,962.4461195806755,-396.4979627233005,2706.0444524625254,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99876.85996790245,True,False,False,False,169,top-200 exact joint source-relief diagnostic only; not global pricing
142,163299130,31400.0,375.8060196021896,grade=A|score_decile=0,True,0,0.0,8,31450.0,772.8194136463075,-397.01339404411783,2705.529021141708,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98491.61068321724,True,False,False,False,164,top-200 exact joint source-relief diagnostic only; not global pricing
26,133849436,40000.0,580.8809316388197,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-400.5721017458758,2701.97031343995,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99235.3976470817,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
27,134190481,40000.0,580.8809316388197,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-400.5721017458758,2701.97031343995,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99235.3976470817,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
199,153696226,30000.0,331.2148446664276,grade=A|score_decile=0,True,0,0.0,6,30050.0,737.2837630621364,-406.06891839570875,2696.473496790117,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98294.14781620578,True,False,False,False,166,top-200 exact joint source-relief diagnostic only; not global pricing
29,128173328,40000.0,568.6284181589901,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-412.8246152257053,2689.717799960121,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98984.34371357743,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
74,141955753,35000.0,441.33651163625785,grade=A|score_decile=0,True,0,0.0,1,35000.0,858.3018037609215,-416.9652921246637,2685.577123061162,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99554.7724842759,True,False,False,True,171,top-200 exact joint source-relief diagnostic only; not global pricing
33,142187586,40000.0,549.8648077982366,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-431.58822558645886,2670.954189599367,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99979.02713288846,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
198,141050246,31175.0,332.0940576128192,grade=A|score_decile=0,True,0,0.0,7,31250.0,768.1148418437783,-436.0207842309591,2666.521630954867,843550.0,1.4135198961096052e-05,0.8999762906763085,0,,,98208.34781288382,True,False,False,False,165,top-200 exact joint source-relief diagnostic only; not global pricing
112,145845999,34000.0,400.924170233031,grade=A|score_decile=0,True,0,0.0,6,34050.0,837.0250193051954,-436.1008490721644,2666.441566113662,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98442.65334697945,True,False,False,False,166,top-200 exact joint source-relief diagnostic only; not global pricing
97,156518724,35000.0,416.9432294625173,grade=A|score_decile=0,True,0,0.0,1,35000.0,858.3018037609215,-441.3585742984042,2661.183840887422,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99216.49090970277,True,False,False,True,171,top-200 exact joint source-relief diagnostic only; not global pricing
34,144762389,40000.0,535.4552841487049,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-445.99774923599057,2656.5446659498357,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98984.40276784837,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
168,146333347,32300.0,347.8888132073422,grade=A|score_decile=0,True,0,0.0,7,32300.0,794.9724214235817,-447.08360821623955,2655.4588069695865,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,98519.25599411124,True,False,False,False,165,top-200 exact joint source-relief diagnostic only; not global pricing
105,127937545,35000.0,405.9598321769564,grade=A|score_decile=0,True,0,0.0,1,35000.0,858.3018037609215,-452.3419715839651,2650.200443601861,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99809.01351837211,True,False,False,True,171,top-200 exact joint source-relief diagnostic only; not global pricing
35,130171815,40000.0,527.0141293862748,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-454.43890399842064,2648.1035111874053,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98713.35147016813,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
36,138624297,40000.0,525.2631742282357,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-456.18985915645976,2646.3525560293665,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98718.76362001638,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
37,126775973,40000.0,518.4032154495205,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-463.04981793517493,2639.492597250651,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99237.41058337741,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
41,165418646,40000.0,514.7979796453636,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-466.65505373933183,2635.887361446494,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99775.9447223043,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
139,129236530,35000.0,377.75163752349727,grade=A|score_decile=0,True,0,0.0,1,35000.0,858.3018037609215,-480.55016623742426,2621.9922489484015,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99510.49206331171,True,False,False,True,171,top-200 exact joint source-relief diagnostic only; not global pricing
144,141416826,35000.0,372.8401609125478,grade=A|score_decile=0,True,0,0.0,1,35000.0,858.3018037609215,-485.46164284837374,2617.0807723374523,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99023.70400692135,True,False,False,True,171,top-200 exact joint source-relief diagnostic only; not global pricing
145,140839723,35000.0,372.8401609125478,grade=A|score_decile=0,True,0,0.0,1,35000.0,858.3018037609215,-485.46164284837374,2617.0807723374523,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99023.70400692135,True,False,False,True,171,top-200 exact joint source-relief diagnostic only; not global pricing
48,126494478,40000.0,483.7081417758745,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-497.744891608821,2604.797523577005,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98114.69053870246,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
49,127045713,40000.0,483.7081417758745,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-497.744891608821,2604.797523577005,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98114.69053870246,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
131,141811954,36000.0,383.4927369386205,grade=A|score_decile=0,True,0,0.0,2,36000.0,885.6866795085152,-502.1939425698947,2600.3484726159313,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99037.40702955089,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
55,157309530,40000.0,476.5065479571624,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-504.94648542753305,2597.595929758293,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99245.89551509364,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
59,146368514,40000.0,471.6754943918008,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-509.7775389928947,2592.7648761929313,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99182.94136574282,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
171,137209482,34700.0,342.480402018346,grade=A|score_decile=0,True,0,0.0,8,34700.0,854.8901373635963,-512.4097353452503,2590.1326798405757,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,98943.34492448886,True,False,False,False,164,top-200 exact joint source-relief diagnostic only; not global pricing
62,139483294,40000.0,466.1029759041844,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-515.350057480511,2587.192357705315,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99641.87476292261,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
63,139706230,40000.0,466.1029759041844,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-515.350057480511,2587.192357705315,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99641.87476292261,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
64,140192208,40000.0,466.1029759041844,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-515.350057480511,2587.192357705315,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99641.87476292261,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
174,138154850,35000.0,340.8939112056172,grade=A|score_decile=0,True,0,0.0,1,35000.0,858.3018037609215,-517.4078925553043,2585.1345226305216,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99550.7807587282,True,False,False,True,171,top-200 exact joint source-relief diagnostic only; not global pricing
175,138535804,35000.0,340.8939112056172,grade=A|score_decile=0,True,0,0.0,1,35000.0,858.3018037609215,-517.4078925553043,2585.1345226305216,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99550.7807587282,True,False,False,True,171,top-200 exact joint source-relief diagnostic only; not global pricing
66,128417752,40000.0,463.9540939165215,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-517.498939468174,2585.043475717652,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99923.06421071576,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
68,164460530,40000.0,460.7198337957414,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-520.733199588954,2581.809215596872,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99142.41552971277,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
67,165759556,40000.0,460.7198337957414,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-520.733199588954,2581.809215596872,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99142.41552971277,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
69,163986537,40000.0,460.7198337957414,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-520.733199588954,2581.809215596872,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99142.41552971277,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
70,155829917,40000.0,460.5909039920261,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-520.8621293926694,2581.6802857931566,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99239.6185503408,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
154,132521079,36000.0,364.69361069881967,grade=A|score_decile=0,True,0,0.0,2,36000.0,885.6866795085152,-520.9930688096956,2581.5493463761304,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,98575.92444958474,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
153,132929661,36000.0,364.69361069881967,grade=A|score_decile=0,True,0,0.0,2,36000.0,885.6866795085152,-520.9930688096956,2581.5493463761304,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,98575.92444958474,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
196,127410997,35000.0,332.40889954784075,grade=A|score_decile=0,True,0,0.0,1,35000.0,858.3018037609215,-525.8929042130808,2576.6495109727452,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,98742.09126590629,True,False,False,True,171,top-200 exact joint source-relief diagnostic only; not global pricing
195,127269558,35000.0,332.40889954784075,grade=A|score_decile=0,True,0,0.0,1,35000.0,858.3018037609215,-525.8929042130808,2576.6495109727452,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,98742.09126590629,True,False,False,True,171,top-200 exact joint source-relief diagnostic only; not global pricing
75,148053687,40000.0,441.08901035023376,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-540.3640230344618,2562.1783921513643,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99188.17232335989,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
147,148277617,37000.0,370.37386153918845,grade=A|score_decile=0,True,0,0.0,2,37000.0,910.9818731731926,-540.6080116340042,2561.9344035518216,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,99289.77028321136,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
172,126429998,36000.0,341.9062966777791,grade=A|score_decile=0,True,0,0.0,2,36000.0,885.6866795085152,-543.7803828307361,2558.76203235509,843625.0,1.0773302159261533e-06,0.8999851829900726,0,,,98747.74821022108,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
77,128239662,40000.0,435.7161571697115,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-545.736876214984,2556.805538970842,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99581.89683350385,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
79,129233088,40000.0,429.4594110059168,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-551.9936223787786,2550.5487928070474,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98324.81916487984,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
82,168658277,40000.0,426.2176924630941,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-555.2353409216014,2547.307074264225,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99113.30946578464,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
88,140308845,40000.0,426.1030410429112,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-555.3499923417843,2547.1924228440416,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99025.56762620062,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
90,141816997,40000.0,426.1030410429112,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-555.3499923417843,2547.1924228440416,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99025.56762620062,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
93,142109430,40000.0,426.1030410429112,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-555.3499923417843,2547.1924228440416,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99025.56762620062,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
91,141932502,40000.0,426.1030410429112,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-555.3499923417843,2547.1924228440416,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99025.56762620062,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
89,141962978,40000.0,426.1030410429112,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-555.3499923417843,2547.1924228440416,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99025.56762620062,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
92,142708555,40000.0,426.1030410429112,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-555.3499923417843,2547.1924228440416,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99025.56762620062,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
87,141202379,40000.0,426.1030410429112,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-555.3499923417843,2547.1924228440416,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99025.56762620062,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
84,139995016,40000.0,426.1030410429112,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-555.3499923417843,2547.1924228440416,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99025.56762620062,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
83,141777575,40000.0,426.1030410429112,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-555.3499923417843,2547.1924228440416,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99025.56762620062,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
86,140975045,40000.0,426.1030410429112,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-555.3499923417843,2547.1924228440416,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99025.56762620062,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
85,140658234,40000.0,426.1030410429112,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-555.3499923417843,2547.1924228440416,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99025.56762620062,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
96,138377723,40000.0,422.4877452861371,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-558.9652880985584,2543.5771270872674,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99973.98227059277,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
103,141169513,40000.0,409.77738480495816,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-571.6756485797373,2530.8667666060887,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99052.96080608945,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
109,130259258,40000.0,403.1025779663404,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-578.3504554183551,2524.191959767471,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,100119.55815463529,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
121,140285106,40000.0,395.1486601631155,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-586.3043732215799,2516.238041964246,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99033.2018603466,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
119,139915612,40000.0,395.1486601631155,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-586.3043732215799,2516.238041964246,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99033.2018603466,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
124,140526418,40000.0,395.1486601631155,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-586.3043732215799,2516.238041964246,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99033.2018603466,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
123,140660579,40000.0,395.1486601631155,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-586.3043732215799,2516.238041964246,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99033.2018603466,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
120,139665622,40000.0,395.1486601631155,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-586.3043732215799,2516.238041964246,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99033.2018603466,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
122,140629382,40000.0,395.1486601631155,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-586.3043732215799,2516.238041964246,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99033.2018603466,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
125,137322291,40000.0,394.79008878195486,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-586.6629446027406,2515.8794705830855,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99728.6998098227,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
130,152076124,40000.0,384.4304353408584,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-597.022598043837,2505.519817141989,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99304.47068958986,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
132,149945188,40000.0,380.4964317583995,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-600.9566016262959,2501.58581355953,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99389.42454347046,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
134,149586045,40000.0,380.4964317583995,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-600.9566016262959,2501.58581355953,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99389.42454347046,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
133,151009648,40000.0,380.4964317583995,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-600.9566016262959,2501.58581355953,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,99389.42454347046,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
136,120195183,40000.0,379.8958851975323,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-601.5571481871632,2500.985266998663,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98703.72449361194,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
135,127842943,40000.0,379.8958851975323,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-601.5571481871632,2500.985266998663,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98703.72449361194,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
137,126518289,40000.0,379.8958851975323,grade=A|score_decile=0,True,0,0.0,2,40050.0,981.4530333846955,-601.5571481871632,2500.985266998663,843575.0,9.782318059370354e-06,0.8999792549565836,0,,,98703.72449361194,True,False,False,False,170,top-200 exact joint source-relief diagnostic only; not global pricing
