pricing_block_id_v350,source_family,source_id,source_slack_v350,source_slack_rank_v350,candidate_rows_v350,observed_candidate_rows_v350,unobserved_candidate_rows_v350,positive_return_candidate_rows_v350,candidate_exposure_v350,top_candidate_loan_id_v350,top_candidate_mean_return_v350,top_candidate_observed_v47_proxy_v350,required_next_artifact_v350,claim_boundary_v350
grade=A,grade,A,4.597308456477656e-06,1,72271,534,71737,4385,1051232825.0,165382274,883.9433199290119,False,paper4_v351_v347_branch_price_or_dual_bound_loop.csv,source-tight candidate map only; no entering-column or dual-bound claim
score_decile=0,score_decile,0,0.0001155521317887,2,27553,713,26840,4383,384264825.0,165382274,883.9433199290119,False,paper4_v351_v347_branch_price_or_dual_bound_loop.csv,source-tight candidate map only; no entering-column or dual-bound claim
