policy_id,loan_id,issue_month,loan_amnt,funded_exposure,surrogate_score_v8,pd_high_alpha01,qhat_v4,weak_source_proxy,realized_return_proxy_lgd45
v8_dfl_surrogate_w0p02_s0p14_e0p70,167046951,2020-02-01,1000.0,1000.0,10.962363398409614,0.1839309243202601,0.8311503416856492,0.3333333333333333,169.49999999999997
v8_dfl_surrogate_w0p02_s0p14_e0p70,138191168,2018-08-01,4000.0,4000.0,10.44694660404798,0.1839309243202601,0.8436816790555313,0.3333333333333333,645.6
v8_dfl_surrogate_w0p02_s0p14_e0p70,164191748,2020-01-01,1000.0,1000.0,10.436762271128941,0.16519382061810706,0.8436816790555313,0.6666666666666666,205.50000000000003
v8_dfl_surrogate_w0p02_s0p14_e0p70,144651364,2018-12-01,1000.0,1000.0,10.311736651012005,0.1839309243202601,0.8436816790555313,0.3333333333333333,169.1
v8_dfl_surrogate_w0p02_s0p14_e0p70,143029391,2018-11-01,1000.0,1000.0,10.311736651012005,0.1839309243202601,0.8436816790555313,0.3333333333333333,169.1
v8_dfl_surrogate_w0p02_s0p14_e0p70,140967563,2018-09-01,1450.0,1450.0,9.916797337317306,0.1763215520383397,0.8436816790555313,0.3333333333333333,234.03000000000003
v8_dfl_surrogate_w0p02_s0p14_e0p70,153413649,2019-06-01,4000.0,4000.0,9.646946604047969,0.1839309243202601,0.8436816790555313,0.3333333333333333,644.8000000000001
v8_dfl_surrogate_w0p02_s0p14_e0p70,164514138,2020-01-01,2400.0,2400.0,9.60822945070936,0.16519382061810706,0.8436816790555313,0.3333333333333333,365.76
v8_dfl_surrogate_w0p02_s0p14_e0p70,141467531,2018-10-01,2800.0,2800.0,9.351980115884487,0.1826212820799739,0.8436816790555313,0.3333333333333333,451.92
v8_dfl_surrogate_w0p02_s0p14_e0p70,153076219,2019-06-01,1000.0,1000.0,8.549385015910431,0.14787817152232283,0.8436816790555313,0.3333333333333333,147.4
v8_dfl_surrogate_w0p02_s0p14_e0p70,156360112,2019-08-01,3150.0,3150.0,8.213098970572275,0.10310586199790928,0.8436816790555313,0.3333333333333333,368.865
v8_dfl_surrogate_w0p02_s0p14_e0p70,139102238,2018-09-01,2000.0,2000.0,8.185737043591537,0.07703522916879577,0.8436816790555313,0.3333333333333333,209.4
v8_dfl_surrogate_w0p02_s0p14_e0p70,138701265,2018-08-01,4800.0,4800.0,8.133300881403756,0.09267741926538706,0.8436816790555313,0.3333333333333333,530.88
v8_dfl_surrogate_w0p02_s0p14_e0p70,164658575,2020-01-01,1000.0,1000.0,7.977273068138672,0.1888440017299619,0.8436816790555313,0.3333333333333333,169.49999999999997
v8_dfl_surrogate_w0p02_s0p14_e0p70,146675673,2019-01-01,3000.0,3000.0,7.629103521188796,0.16385598067539128,0.8436816790555313,0.3333333333333333,450.6
v8_dfl_surrogate_w0p02_s0p14_e0p70,146311060,2019-01-01,1000.0,1000.0,7.577273068138695,0.1888440017299619,0.8436816790555313,0.3333333333333333,169.1
v8_dfl_surrogate_w0p02_s0p14_e0p70,134138741,2018-05-01,2500.0,2500.0,7.415808359938971,0.080874323411772,0.8436816790555313,0.3333333333333333,264.0
v8_dfl_surrogate_w0p02_s0p14_e0p70,152337011,2019-05-01,1500.0,1500.0,7.405143406693426,0.16519382061810706,0.8436816790555313,0.6666666666666666,300.0
v8_dfl_surrogate_w0p02_s0p14_e0p70,136272811,2018-07-01,2000.0,2000.0,7.361031658846414,0.11999851469006251,0.8436816790555313,0.3333333333333333,254.6
v8_dfl_surrogate_w0p02_s0p14_e0p70,139180920,2018-08-01,3500.0,3500.0,7.232131703914618,0.080874323411772,0.8436816790555313,0.3333333333333333,366.45
v8_dfl_surrogate_w0p02_s0p14_e0p70,166121358,2020-02-01,1000.0,1000.0,6.889797324857845,0.1763215520383397,0.8311503416856492,0.3333333333333333,161.20000000000002
v8_dfl_surrogate_w0p02_s0p14_e0p70,150272773,2019-04-01,2500.0,2500.0,6.518332516327206,0.10310586199790928,0.8436816790555313,0.3333333333333333,292.75
v8_dfl_surrogate_w0p02_s0p14_e0p70,127640797,2018-01-01,3025.0,3025.0,6.516301966864788,0.11999851469006251,0.55,0.3333333333333333,362.69750000000005
v8_dfl_surrogate_w0p02_s0p14_e0p70,153172242,2019-06-01,1200.0,1200.0,6.476449326390281,0.14560681191071068,0.8436816790555313,0.3333333333333333,171.60000000000002
v8_dfl_surrogate_w0p02_s0p14_e0p70,126652025,2018-01-01,1000.0,1000.0,6.412092262277206,0.1504443713101714,0.55,0.3333333333333333,140.8
v8_dfl_surrogate_w0p02_s0p14_e0p70,154615251,2019-07-01,1600.0,1600.0,6.40548630047293,0.16519382061810706,0.8436816790555313,0.3333333333333333,243.84
v8_dfl_surrogate_w0p02_s0p14_e0p70,132370030,2018-04-01,1200.0,1200.0,6.368799607837033,0.10310586199790928,0.8436816790555313,0.3333333333333333,-540.0
v8_dfl_surrogate_w0p02_s0p14_e0p70,148292033,2019-03-01,2400.0,2400.0,6.257599215674105,0.10310586199790928,0.8436816790555313,0.3333333333333333,281.04
v8_dfl_surrogate_w0p02_s0p14_e0p70,149671038,2019-04-01,1000.0,1000.0,5.939992898530157,0.1826212820799739,0.8436816790555313,0.3333333333333333,163.99999999999997
v8_dfl_surrogate_w0p02_s0p14_e0p70,137133894,2018-07-01,1000.0,1000.0,5.863230170007931,0.17807977699282082,0.8436816790555313,0.3333333333333333,161.4
v8_dfl_surrogate_w0p02_s0p14_e0p70,144322662,2018-11-01,1600.0,1600.0,5.343988637648309,0.1826212820799739,0.8436816790555313,0.3333333333333333,258.24
v8_dfl_surrogate_w0p02_s0p14_e0p70,145196817,2018-12-01,1500.0,1500.0,5.260999509796314,0.10310586199790928,0.8436816790555313,0.3333333333333333,177.0
v8_dfl_surrogate_w0p02_s0p14_e0p70,151354568,2019-05-01,2000.0,2000.0,5.214666013061773,0.10310586199790928,0.8436816790555313,0.3333333333333333,-900.0
v8_dfl_surrogate_w0p02_s0p14_e0p70,162406873,2019-11-01,1200.0,1200.0,5.127004692952212,0.1763215520383397,0.8436816790555313,0.6666666666666666,246.60000000000002
v8_dfl_surrogate_w0p02_s0p14_e0p70,148803522,2019-03-01,1925.0,1925.0,5.019116037571955,0.10310586199790928,0.8436816790555313,0.3333333333333333,-866.25
v8_dfl_surrogate_w0p02_s0p14_e0p70,160555059,2019-10-01,2000.0,2000.0,3.914593546478514,0.12959865275371413,0.8436816790555313,0.3333333333333333,261.6
v8_dfl_surrogate_w0p02_s0p14_e0p70,138929757,2018-08-01,1000.0,1000.0,3.680515829423207,0.11999851469006251,0.8436816790555313,0.3333333333333333,127.3
v8_dfl_surrogate_w0p02_s0p14_e0p70,156707196,2019-08-01,1000.0,1000.0,3.6303791501925105,0.2222387509610818,0.8436816790555313,0.6666666666666666,230.5
v8_dfl_surrogate_w0p02_s0p14_e0p70,143784342,2018-11-01,1000.0,1000.0,3.4450699843453165,0.1839309243202601,0.8436816790555313,0.6666666666666666,208.9
v8_dfl_surrogate_w0p02_s0p14_e0p70,139458494,2018-08-01,1000.0,1000.0,3.4450699843453165,0.1839309243202601,0.8436816790555313,0.6666666666666666,208.9
v8_dfl_surrogate_w0p02_s0p14_e0p70,141184113,2018-10-01,2000.0,2000.0,3.388875367251593,0.09267741926538706,0.8436816790555313,0.3333333333333333,221.20000000000002
v8_dfl_surrogate_w0p02_s0p14_e0p70,160446220,2019-10-01,2000.0,2000.0,3.2881239601671837,0.2143136424801892,0.8436816790555313,0.3333333333333333,354.79999999999995
v8_dfl_surrogate_w0p02_s0p14_e0p70,150817002,2019-04-01,1200.0,1200.0,3.1287996078370526,0.10310586199790928,0.8436816790555313,0.3333333333333333,140.52
v8_dfl_surrogate_w0p02_s0p14_e0p70,152802178,2019-06-01,4000.0,4000.0,2.665293375902422,0.080874323411772,0.8436816790555313,0.3333333333333333,413.2
v8_dfl_surrogate_w0p02_s0p14_e0p70,136969540,2018-08-01,1000.0,1000.0,2.611736651011995,0.1839309243202601,0.8436816790555313,0.3333333333333333,161.4
v8_dfl_surrogate_w0p02_s0p14_e0p70,149461606,2019-03-01,1000.0,1000.0,2.6073330065308866,0.10310586199790928,0.8436816790555313,0.3333333333333333,117.10000000000001
v8_dfl_surrogate_w0p02_s0p14_e0p70,157178129,2019-08-01,1000.0,1000.0,2.411736651011992,0.1839309243202601,0.8436816790555313,0.3333333333333333,161.20000000000002
v8_dfl_surrogate_w0p02_s0p14_e0p70,136424787,2018-07-01,1000.0,1000.0,2.066323343975597,0.080874323411772,0.8436816790555313,0.3333333333333333,104.7
v8_dfl_surrogate_w0p02_s0p14_e0p70,161265172,2019-11-01,2300.0,2300.0,1.5325436911438715,0.080874323411772,0.8436816790555313,0.3333333333333333,237.59
v8_dfl_surrogate_w0p02_s0p14_e0p70,131167085,2018-04-01,1000.0,1000.0,1.4663233439756027,0.080874323411772,0.8436816790555313,0.3333333333333333,104.1
v8_dfl_surrogate_w0p02_s0p14_e0p70,132927446,2018-05-01,3025.0,3025.0,1.3263375105288162,0.1504443713101714,0.8436816790555313,0.3333333333333333,425.61749999999995
v8_dfl_surrogate_w0p02_s0p14_e0p70,127050332,2018-01-01,2400.0,2400.0,1.1543198103395866,0.10310586199790928,0.55,0.3333333333333333,261.84000000000003
v8_dfl_surrogate_w0p02_s0p14_e0p70,133121640,2018-05-01,3025.0,3025.0,1.0259909968170575,0.1763215520383397,0.8436816790555313,0.3333333333333333,468.57250000000005
v8_dfl_surrogate_w0p02_s0p14_e0p70,144399667,2018-12-01,1500.0,1500.0,0.9994850159634083,0.080874323411772,0.8436816790555313,0.3333333333333333,154.95000000000002
v8_dfl_surrogate_w0p02_s0p14_e0p70,140230494,2018-09-01,1125.0,1125.0,0.7994322016560318,0.1888440017299619,0.8436816790555313,0.6666666666666666,235.0125
v8_dfl_surrogate_w0p02_s0p14_e0p70,132826039,2018-05-01,1000.0,1000.0,0.4384586811665585,0.1504443713101714,0.8436816790555313,0.3333333333333333,140.7
v8_dfl_surrogate_w0p02_s0p14_e0p70,149935413,2019-04-01,2500.0,2500.0,0.40807542501977423,0.17807977699282082,0.8436816790555313,0.3333333333333333,389.25
v8_dfl_surrogate_w0p02_s0p14_e0p70,152301269,2019-05-01,4000.0,4000.0,0.035505788471560606,0.040714552330745314,0.8436816790555313,0.3333333333333333,327.6
v8_dfl_surrogate_w0p02_s0p14_e0p70,145538761,2018-12-01,1200.0,1200.0,-0.14727231823354714,0.1888440017299619,0.8436816790555313,0.3333333333333333,193.68
v8_dfl_surrogate_w0p02_s0p14_e0p70,141907560,2018-10-01,2000.0,2000.0,-0.24545386372257383,0.1888440017299619,0.8436816790555313,0.3333333333333333,322.8
v8_dfl_surrogate_w0p02_s0p14_e0p70,137378784,2018-07-01,1000.0,1000.0,-0.8304230931015226,0.09739927612418017,0.8436816790555313,0.3333333333333333,110.60000000000001
v8_dfl_surrogate_w0p02_s0p14_e0p70,170250595,2020-09-01,1500.0,1500.0,-0.832403353464855,0.09267741926538706,0.8311503416856492,0.3333333333333333,162.15
v8_dfl_surrogate_w0p02_s0p14_e0p70,157146395,2019-08-01,1500.0,1500.0,-1.0130015446789802,0.029313703361175232,0.8436816790555313,0.3333333333333333,113.4
v8_dfl_surrogate_w0p02_s0p14_e0p70,136782181,2018-07-01,1000.0,1000.0,-1.5427032267607572,0.12959865275371413,0.8436816790555313,0.3333333333333333,127.3
v8_dfl_surrogate_w0p02_s0p14_e0p70,141895475,2018-10-01,1000.0,1000.0,-1.8336766560243944,0.080874323411772,0.8436816790555313,0.3333333333333333,100.8
v8_dfl_surrogate_w0p02_s0p14_e0p70,168793774,2020-04-01,4000.0,4000.0,-1.8884007378547665,0.1888440017299619,0.8311503416856492,0.3333333333333333,643.1999999999999
v8_dfl_surrogate_w0p02_s0p14_e0p70,145696852,2019-01-01,1000.0,1000.0,-2.0029588946747765,0.14560681191071068,0.8436816790555313,0.3333333333333333,135.6
v8_dfl_surrogate_w0p02_s0p14_e0p70,139039993,2018-08-01,1000.0,1000.0,-2.0029588946747765,0.14560681191071068,0.8436816790555313,0.3333333333333333,135.6
v8_dfl_surrogate_w0p02_s0p14_e0p70,142570983,2018-10-01,1500.0,1500.0,-2.2619020656360753,0.03672906242751414,0.8436816790555313,0.3333333333333333,117.6
v8_dfl_surrogate_w0p02_s0p14_e0p70,137151950,2018-07-01,1250.0,1250.0,-2.2920958200305144,0.080874323411772,0.8436816790555313,0.3333333333333333,126.0
v8_dfl_surrogate_w0p02_s0p14_e0p70,134144655,2018-05-01,1200.0,1200.0,-2.320411987229292,0.080874323411772,0.8436816790555313,0.3333333333333333,120.84
v8_dfl_surrogate_w0p02_s0p14_e0p70,143278940,2018-11-01,1500.0,1500.0,-2.558343474561312,0.09267741926538706,0.8436816790555313,0.3333333333333333,160.8
v8_dfl_surrogate_w0p02_s0p14_e0p70,145581088,2018-12-01,1500.0,1500.0,-2.558343474561312,0.09267741926538706,0.8436816790555313,0.3333333333333333,160.8
v8_dfl_surrogate_w0p02_s0p14_e0p70,168756105,2020-04-01,5300.0,5300.0,-2.5601645157219366,0.080874323411772,0.8311503416856492,0.3333333333333333,540.0699999999999
v8_dfl_surrogate_w0p02_s0p14_e0p70,169005860,2020-05-01,2000.0,2000.0,-2.572286165188885,0.17807977699282082,0.8311503416856492,0.3333333333333333,308.0
v8_dfl_surrogate_w0p02_s0p14_e0p70,156823754,2019-08-01,1000.0,1000.0,-2.6893935985279427,0.1888440017299619,0.8436816790555313,0.6666666666666666,205.50000000000003
v8_dfl_surrogate_w0p02_s0p14_e0p70,158549707,2019-09-01,1000.0,1000.0,-2.6893935985279427,0.1888440017299619,0.8436816790555313,0.6666666666666666,205.50000000000003
v8_dfl_surrogate_w0p02_s0p14_e0p70,145388082,2018-12-01,2000.0,2000.0,-2.785333986938255,0.10310586199790928,0.8436816790555313,0.3333333333333333,226.20000000000002
v8_dfl_surrogate_w0p02_s0p14_e0p70,151192738,2019-05-01,1000.0,1000.0,-3.088263348988008,0.1839309243202601,0.8436816790555313,0.3333333333333333,155.70000000000002
v8_dfl_surrogate_w0p02_s0p14_e0p70,129519632,2018-03-01,2300.0,2300.0,-3.252521949184313,0.08630898228590977,0.8436816790555313,0.3333333333333333,239.43
v8_dfl_surrogate_w0p02_s0p14_e0p70,126380314,2018-01-01,1050.0,1050.0,-3.361785821109132,0.029313703361175232,0.55,0.3333333333333333,70.56
v8_dfl_surrogate_w0p02_s0p14_e0p70,144348080,2018-12-01,2500.0,2500.0,-3.481667483672851,0.10310586199790928,0.8436816790555313,0.3333333333333333,282.75
v8_dfl_surrogate_w0p02_s0p14_e0p70,149962996,2019-04-01,3000.0,3000.0,-3.6912692793046062,0.09739927612418017,0.8436816790555313,0.3333333333333333,330.59999999999997
v8_dfl_surrogate_w0p02_s0p14_e0p70,148747758,2019-03-01,1200.0,1200.0,-3.7059160187856435,0.1839309243202601,0.8436816790555313,0.3333333333333333,186.84
v8_dfl_surrogate_w0p02_s0p14_e0p70,140066884,2018-09-01,2000.0,2000.0,-3.7983597599450576,0.0993933733078867,0.8436816790555313,0.3333333333333333,221.20000000000002
v8_dfl_surrogate_w0p02_s0p14_e0p70,148699710,2019-03-01,1000.0,1000.0,-3.8559380199163584,0.2143136424801892,0.8436816790555313,0.3333333333333333,171.90000000000003
v8_dfl_surrogate_w0p02_s0p14_e0p70,137994575,2018-08-01,1000.0,1000.0,-3.8926669934691276,0.10310586199790928,0.8436816790555313,0.3333333333333333,110.60000000000001
v8_dfl_surrogate_w0p02_s0p14_e0p70,150205172,2019-04-01,1000.0,1000.0,-4.292666993469133,0.10310586199790928,0.8436816790555313,0.3333333333333333,110.19999999999999
v8_dfl_surrogate_w0p02_s0p14_e0p70,147793534,2019-02-01,1000.0,1000.0,-4.307934710424041,0.03672906242751414,0.8436816790555313,0.3333333333333333,75.6
v8_dfl_surrogate_w0p02_s0p14_e0p70,156591018,2019-08-01,2000.0,2000.0,-4.321658845079597,0.1763215520383397,0.8436816790555313,0.3333333333333333,304.8
v8_dfl_surrogate_w0p02_s0p14_e0p70,144136832,2018-11-01,1000.0,1000.0,-4.360829422539801,0.1763215520383397,0.8436816790555313,0.3333333333333333,150.2
v8_dfl_surrogate_w0p02_s0p14_e0p70,152253046,2019-05-01,4500.0,4500.0,-4.484569779919923,0.16519382061810706,0.8436816790555313,0.3333333333333333,663.3000000000001
v8_dfl_surrogate_w0p02_s0p14_e0p70,147094966,2019-02-01,1000.0,1000.0,-4.542635424095192,0.04973338995799062,0.8436816790555313,0.3333333333333333,81.9
v8_dfl_surrogate_w0p02_s0p14_e0p70,142364992,2018-10-01,1200.0,1200.0,-4.671200392162959,0.10310586199790928,0.8436816790555313,0.3333333333333333,132.72
v8_dfl_surrogate_w0p02_s0p14_e0p70,137925780,2018-08-01,2400.0,2400.0,-4.807101347219486,0.14560681191071068,0.8436816790555313,0.3333333333333333,325.44
v8_dfl_surrogate_w0p02_s0p14_e0p70,127132328,2018-01-01,1000.0,1000.0,-4.83083703108943,0.05746866290426758,0.55,0.3333333333333333,79.69999999999999
v8_dfl_surrogate_w0p02_s0p14_e0p70,145423390,2018-12-01,3600.0,3600.0,-5.013601176488876,0.10310586199790928,0.8436816790555313,0.3333333333333333,407.16
v8_dfl_surrogate_w0p02_s0p14_e0p70,157868143,2019-08-01,1200.0,1200.0,-5.151200392162977,0.10310586199790928,0.8436816790555313,0.3333333333333333,132.23999999999998
v8_dfl_surrogate_w0p02_s0p14_e0p70,150622648,2019-04-01,2200.0,2200.0,-5.192015623233644,0.1826212820799739,0.8436816790555313,0.3333333333333333,342.54
v8_dfl_surrogate_w0p02_s0p14_e0p70,139657464,2018-09-01,1200.0,1200.0,-5.334107037695233,0.042618562694339904,0.8436816790555313,0.3333333333333333,94.08
v8_dfl_surrogate_w0p02_s0p14_e0p70,148145784,2019-02-01,1000.0,1000.0,-5.393413500352914,0.0389152636754617,0.8436816790555313,0.3333333333333333,75.6
v8_dfl_surrogate_w0p02_s0p14_e0p70,139317603,2018-09-01,2000.0,2000.0,-5.40161085172933,0.10088732097181267,0.8436816790555313,0.3333333333333333,221.20000000000002
v8_dfl_surrogate_w0p02_s0p14_e0p70,155252343,2019-07-01,1000.0,1000.0,-5.454930015654661,0.1839309243202601,0.8436816790555313,0.6666666666666666,200.0
v8_dfl_surrogate_w0p02_s0p14_e0p70,127561240,2018-01-01,2400.0,2400.0,-5.821311117268635,0.0993933733078867,0.55,0.3333333333333333,250.08
v8_dfl_surrogate_w0p02_s0p14_e0p70,140352540,2018-09-01,1500.0,1500.0,-5.839000490203709,0.10310586199790928,0.8436816790555313,0.3333333333333333,165.9
v8_dfl_surrogate_w0p02_s0p14_e0p70,148096150,2019-02-01,1000.0,1000.0,-6.075334363119314,0.029313703361175232,0.8436816790555313,0.3333333333333333,70.2
v8_dfl_surrogate_w0p02_s0p14_e0p70,134196204,2018-05-01,1600.0,1600.0,-6.388267189550618,0.10310586199790928,0.8436816790555313,0.3333333333333333,176.8
v8_dfl_surrogate_w0p02_s0p14_e0p70,138356837,2018-08-01,3200.0,3200.0,-6.409468462959239,0.14560681191071068,0.8436816790555313,0.3333333333333333,433.92
v8_dfl_surrogate_w0p02_s0p14_e0p70,152767295,2019-06-01,1500.0,1500.0,-6.4390004902037035,0.10310586199790928,0.8436816790555313,0.3333333333333333,165.29999999999998
v8_dfl_surrogate_w0p02_s0p14_e0p70,162654393,2019-12-01,1500.0,1500.0,-6.4390004902037035,0.10310586199790928,0.8436816790555313,0.3333333333333333,165.29999999999998
v8_dfl_surrogate_w0p02_s0p14_e0p70,158316010,2019-09-01,1500.0,1500.0,-6.4390004902037035,0.10310586199790928,0.8436816790555313,0.3333333333333333,165.29999999999998
v8_dfl_surrogate_w0p02_s0p14_e0p70,159357211,2019-10-01,1500.0,1500.0,-6.461902065636064,0.03672906242751414,0.8436816790555313,0.3333333333333333,113.4
v8_dfl_surrogate_w0p02_s0p14_e0p70,155777609,2019-07-01,1000.0,1000.0,-6.519484170576781,0.11999851469006251,0.8436816790555313,0.3333333333333333,117.10000000000001
v8_dfl_surrogate_w0p02_s0p14_e0p70,158269673,2019-09-01,1000.0,1000.0,-6.519484170576781,0.11999851469006251,0.8436816790555313,0.3333333333333333,117.10000000000001
v8_dfl_surrogate_w0p02_s0p14_e0p70,139639348,2018-09-01,3600.0,3600.0,-6.601235961687834,0.080874323411772,0.8436816790555313,0.3333333333333333,362.88
v8_dfl_surrogate_w0p02_s0p14_e0p70,133103525,2018-05-01,1000.0,1000.0,-6.622726931861301,0.1888440017299619,0.8436816790555313,0.3333333333333333,154.9
v8_dfl_surrogate_w0p02_s0p14_e0p70,127695160,2018-01-01,1500.0,1500.0,-6.628550118537767,0.10310586199790928,0.55,0.3333333333333333,156.3
v8_dfl_surrogate_w0p02_s0p14_e0p70,144526368,2018-12-01,1200.0,1200.0,-6.726674779649052,0.09267741926538706,0.8436816790555313,0.3333333333333333,123.96000000000001
v8_dfl_surrogate_w0p02_s0p14_e0p70,158172490,2019-09-01,2400.0,2400.0,-6.727090039538069,0.2222387509610818,0.8436816790555313,0.3333333333333333,425.75999999999993
v8_dfl_surrogate_w0p02_s0p14_e0p70,168827237,2020-04-01,1000.0,1000.0,-6.783049908626765,0.080874323411772,0.8311503416856492,0.3333333333333333,95.60000000000001
v8_dfl_surrogate_w0p02_s0p14_e0p70,139193783,2018-08-01,3700.0,3700.0,-6.784603627290252,0.080874323411772,0.8436816790555313,0.3333333333333333,372.96
v8_dfl_surrogate_w0p02_s0p14_e0p70,156669148,2019-08-01,1600.0,1600.0,-6.868267189550636,0.10310586199790928,0.8436816790555313,0.3333333333333333,176.32
v8_dfl_surrogate_w0p02_s0p14_e0p70,156568770,2019-08-01,3200.0,3200.0,-6.914654152127355,0.1763215520383397,0.8436816790555313,0.3333333333333333,487.68
v8_dfl_surrogate_w0p02_s0p14_e0p70,143202819,2018-11-01,1000.0,1000.0,-6.927319589386089,0.034946273262903775,0.8436816790555313,0.3333333333333333,72.1
v8_dfl_surrogate_w0p02_s0p14_e0p70,156275215,2019-07-01,1675.0,1675.0,-7.190217214060816,0.10310586199790928,0.8436816790555313,0.3333333333333333,184.58499999999998
v8_dfl_surrogate_w0p02_s0p14_e0p70,139282259,2018-08-01,1650.0,1650.0,-7.195368547190711,0.1763215520383397,0.8436816790555313,0.3333333333333333,247.83
v8_dfl_surrogate_w0p02_s0p14_e0p70,151825245,2019-05-01,1200.0,1200.0,-7.276651043336699,0.04025979131566871,0.8436816790555313,0.3333333333333333,90.72
v8_dfl_surrogate_w0p02_s0p14_e0p70,145362947,2018-12-01,1000.0,1000.0,-7.292666993469119,0.10310586199790928,0.8436816790555313,0.3333333333333333,107.2
v8_dfl_surrogate_w0p02_s0p14_e0p70,158810156,2019-09-01,3175.0,3175.0,-7.316694193735145,0.05746866290426758,0.8436816790555313,0.3333333333333333,279.71750000000003
v8_dfl_surrogate_w0p02_s0p14_e0p70,126788147,2018-01-01,2000.0,2000.0,-7.463857470527181,0.09267741926538706,0.55,0.3333333333333333,198.6
v8_dfl_surrogate_w0p02_s0p14_e0p70,130264577,2018-03-01,1000.0,1000.0,-7.660007101469837,0.1826212820799739,0.8436816790555313,0.3333333333333333,150.39999999999998
v8_dfl_surrogate_w0p02_s0p14_e0p70,151049887,2019-05-01,1600.0,1600.0,-7.74832516281721,0.12959865275371413,0.8436816790555313,0.3333333333333333,198.4
v8_dfl_surrogate_w0p02_s0p14_e0p70,137841442,2018-08-01,3950.0,3950.0,-7.911687633965357,0.14560681191071068,0.8436816790555313,0.3333333333333333,535.62
v8_dfl_surrogate_w0p02_s0p14_e0p70,130973699,2018-04-01,1450.0,1450.0,-7.964367140530243,0.10310586199790928,0.8436816790555313,0.3333333333333333,158.05
v8_dfl_surrogate_w0p02_s0p14_e0p70,128448205,2018-02-01,1700.0,1700.0,-7.9994559378361885,0.09267741926538706,0.8436816790555313,0.3333333333333333,177.14000000000001
v8_dfl_surrogate_w0p02_s0p14_e0p70,150079838,2019-04-01,1200.0,1200.0,-8.163550673609734,0.14560681191071068,0.8436816790555313,0.3333333333333333,156.96
v8_dfl_surrogate_w0p02_s0p14_e0p70,132998370,2018-05-01,1000.0,1000.0,-8.164125628037812,0.09895503549501541,0.8436816790555313,0.3333333333333333,104.1
v8_dfl_surrogate_w0p02_s0p14_e0p70,126680728,2018-01-01,1500.0,1500.0,-8.28876193723968,0.034076926454172804,0.55,0.3333333333333333,100.8
v8_dfl_surrogate_w0p02_s0p14_e0p70,131932145,2018-05-01,2000.0,2000.0,-8.321658845079654,0.1763215520383397,0.8436816790555313,0.3333333333333333,300.79999999999995
v8_dfl_surrogate_w0p02_s0p14_e0p70,138351997,2018-08-01,2000.0,2000.0,-8.350668726238645,0.029313703361175232,0.8436816790555313,0.3333333333333333,144.2
v8_dfl_surrogate_w0p02_s0p14_e0p70,147196630,2019-02-01,6000.0,6000.0,-8.356001960814723,0.10310586199790928,0.8436816790555313,0.3333333333333333,678.6
v8_dfl_surrogate_w0p02_s0p14_e0p70,146052690,2019-01-01,1000.0,1000.0,-8.399474872603745,0.034076926454172804,0.8436816790555313,0.3333333333333333,70.2
v8_dfl_surrogate_w0p02_s0p14_e0p70,145117824,2018-12-01,1500.0,1500.0,-8.408343474561335,0.09267741926538706,0.8436816790555313,0.3333333333333333,154.95000000000002
v8_dfl_surrogate_w0p05_s0p02_e0p20,157501355,2019-08-01,40000.0,40000.0,1563.1196741715682,0.1504443713101714,0.8436816790555313,0.3333333333333333,-18000.0
v8_dfl_surrogate_w0p05_s0p02_e0p20,150670796,2019-04-01,30000.0,30000.0,1466.0919378906399,0.11999851469006251,0.8436816790555313,0.3333333333333333,3924.0
v8_dfl_surrogate_w0p05_s0p02_e0p20,135254477,2018-07-01,35000.0,35000.0,1429.9853079999966,0.1888440017299619,0.8436816790555313,0.3333333333333333,5082.0
v8_dfl_surrogate_w0p05_s0p02_e0p20,158608870,2019-09-01,35000.0,35000.0,1422.684319474922,0.14560681191071068,0.8436816790555313,0.3333333333333333,-15750.0
v8_dfl_surrogate_w0p05_s0p02_e0p20,140978428,2018-10-01,8500.0,8500.0,1374.365479561904,0.1888440017299619,0.8436816790555313,0.6666666666666666,2317.95
v8_dfl_surrogate_w0p05_s0p02_e0p20,127016013,2018-01-01,35150.0,35150.0,1313.8994616315638,0.10310586199790928,0.55,0.3333333333333333,3490.395
v8_dfl_surrogate_w0p05_s0p02_e0p20,127164594,2018-01-01,40000.0,40000.0,1299.191421486843,0.10310586199790928,0.55,0.3333333333333333,3776.0
v8_dfl_surrogate_w0p05_s0p02_e0p20,141934180,2018-10-01,12025.0,12025.0,1286.2957494822404,0.6638629128366242,0.8436816790555313,0.3333333333333333,3279.2175
v8_dfl_surrogate_w0p05_s0p02_e0p20,144018090,2018-11-01,11450.0,11450.0,1280.3807666776154,0.2222387509610818,0.8436816790555313,0.6666666666666666,2679.2999999999997
v8_dfl_surrogate_w0p05_s0p02_e0p20,168744464,2020-04-01,15000.0,15000.0,1269.2532191989608,0.2222387509610818,0.8311503416856492,0.3333333333333333,2992.4999999999995
v8_dfl_surrogate_w0p05_s0p02_e0p20,138962816,2018-08-01,40000.0,40000.0,1230.4635282081488,0.16519382061810706,0.8436816790555313,0.3333333333333333,5092.0
v8_dfl_surrogate_w0p05_s0p02_e0p20,149046773,2019-04-01,35000.0,35000.0,1200.0936997394533,0.10088732097181267,0.8436816790555313,0.3333333333333333,3856.9999999999995
v8_dfl_surrogate_w0p05_s0p02_e0p20,126793501,2018-01-01,35000.0,35000.0,1186.171952837744,0.12959865275371413,0.55,0.3333333333333333,3647.0
