policy_id,regime_v77,constraint_index_v77,lhs_v77,rhs_v77,slack_v77,marginal_v77,binding_v77,claim_boundary_v77,constraint_type_v77,source_family,source_id,cap_share_v77,cap_mode_v77,path_id,post_iteration_reprice_v77
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,0,842292.375,850000.0,7707.625,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,budget_upper,,,,,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,1,-842292.375,-842292.375,0.0,-0.01271085769714152,True,HiGHS marginal from v76 iteration LP; not full-universe certificate,budget_lower,,,,,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,2,1.5290879673557356e-11,0.0,-1.5290879673557356e-11,-0.21636988328954668,True,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,grade,A,0.8531348749298603,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,3,-641914.8624999998,0.0,641914.8624999998,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,grade,B,0.8531348749298603,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,4,-689959.7625,0.0,689959.7625,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,grade,C,0.8531348749298603,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,5,-704689.0,0.0,704689.0,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,grade,D,0.8531348749298603,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,6,-714089.0,0.0,714089.0,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,grade,E,0.8531348749298603,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,7,-1.2505552149377763e-12,0.0,1.2505552149377763e-12,-0.0545657640529419,True,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,score_decile,0,0.9,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,8,-696263.1375,0.0,696263.1375,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,score_decile,1,0.9,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,9,-738633.9,0.0,738633.9,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,score_decile,2,0.9,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,10,-755063.1375,0.0,755063.1375,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,score_decile,3,0.9,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,11,-758063.1375,0.0,758063.1375,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,score_decile,4,0.9,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,12,-690548.51875,0.0,690548.51875,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,income_band,0,0.85,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,13,-683219.28125,0.0,683219.28125,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,income_band,1,0.85,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,14,-663598.51875,0.0,663598.51875,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,income_band,2,0.85,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,15,-627449.38125,0.0,627449.38125,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,income_band,3,0.85,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,16,-72634.51875000002,0.0,72634.51875000002,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,income_band,4,0.85,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,17,-91131.14374999999,0.0,91131.14374999999,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,dti_band,0,0.85,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,18,-526573.51875,0.0,526573.51875,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,dti_band,1,0.85,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,19,-705348.51875,0.0,705348.51875,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,dti_band,2,0.85,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,20,-704948.51875,0.0,704948.51875,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,dti_band,3,0.85,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,21,-709448.51875,0.0,709448.51875,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,dti_band,4,0.85,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,22,-141162.3725,0.0,141162.3725,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,period,2018,0.82,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,23,-433804.7475,0.0,433804.7475,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,period,2019,0.82,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,24,-654779.7475,0.0,654779.7475,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,period,2020,0.82,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,25,-288802.33125,0.0,288802.33125,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,state_top20,AZ,0.35,incumbent_cvar_relaxed_source_lp,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,26,-179953.19374999998,0.0,179953.19374999998,-0.0,False,HiGHS marginal from v76 iteration LP; not full-universe certificate,source_share,state_top20,CA,0.35,incumbent_cvar_relaxed_source_lp,,1
