notebook_path_v400,file_sha256_before_v400,file_sha256_after_v400,file_changed_v400,cell_count_preserved_v400,code_cell_count_preserved_v400,cell_type_sequence_preserved_v400,non_code_source_preserved_v400,outputs_preserved_v400,metadata_preserved_v400,claim_boundary_v400
notebooks/03_pd_modeling.ipynb,862fcc7133bc0edfb712c77844fb1193dfcd03ed2ad95e1d1abe6932efff332c,56fc9b87804b281567c6392fd423a5baa20a5f99febdbbf5a53796d03f4822bb,True,True,True,True,True,True,True,local import-hoist code-source patch only
notebooks/05_time_series_forecasting.ipynb,23e084b0798eb5e331d286b875088f23a8dc0d5bfd51115a2042e6a888590076,a1bcd50fb8444e54f64c78b5bd70e0d7210c0d06838bac510f571216f62fe771,True,True,True,True,True,True,True,local import-hoist code-source patch only
notebooks/06_survival_analysis.ipynb,170c9b150dcac7c277f62b90af9693f572d89398837fa1d4a96c68623f55f139,5cc4c14de42ad2f814730b3f6c09e959a036b51fa11cbb5f9cfda5458fb8b936,True,True,True,True,True,True,True,local import-hoist code-source patch only
notebooks/09_end_to_end_pipeline.ipynb,9b3d6ce05762ee451889c23d1334f1cd3dfbba01dc6ad4fe3851e3bfcc0085a0,7bdc73511df0670fd7eb65ae50495a947b9b5b49d5c9d110d7c0ce25de6b93fa,True,True,True,True,True,True,True,local import-hoist code-source patch only
notebooks/13_model_explainability.ipynb,1cb2487fe857a8610e7f378f76df0318c56c5d134ee4424de2f6fe7a6de54217,b085b775fcaffa831186defade8c0b6292c848b7585b6a78674c5f004709aba9,True,True,True,True,True,True,True,local import-hoist code-source patch only
