policy_id,scenario,stage2_share_v51,ecl_proxy_total_v51,sicr_rule_v51,stage2_target_distance_v51,contractual_ifrs9_claim_allowed,claim_boundary_v51,sicr_score_v51
paper1_economic_champion,baseline,0.8427860696517413,9003598.336975545,abs_0.180_or_within_policy_topq_0.50,0.4927860696517413,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.2443787273606738
v13_fvi_bellman_rollout,baseline,0.4162635058861474,2976010.589884301,abs_0.240_or_within_policy_topq_0.60,0.06626350588614743,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9073800345142555
v13_fvi_capital_guarded,baseline,0.41303480204342274,2979446.206105185,abs_0.240_or_within_policy_topq_0.60,0.06303480204342277,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9123988425445727
v13_fvi_return_recovery,baseline,0.4045310103002411,3083234.0755405906,abs_0.240_or_within_policy_topq_0.60,0.0545310103002411,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9256174281962097
v13_mdcp_empirical_base,baseline,0.40061034817589125,5694960.032434116,abs_0.240_or_within_policy_topq_0.60,0.05061034817589127,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9317118399206502
v13_mdcp_empirical_return_recovery,baseline,0.4005814688408545,5868724.17713465,abs_0.240_or_within_policy_topq_0.60,0.050581468840854515,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9317567309498845
v13_mdcp_empirical_tight,baseline,0.413265306122449,4821590.434810493,abs_0.240_or_within_policy_topq_0.60,0.06326530612244902,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9120405390955139
v13_spo_regret_audit_guarded,baseline,0.4000187055742611,5289715.38494485,abs_0.240_or_within_policy_topq_0.60,0.050018705574261135,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9326315094799472
v13_spo_regret_balanced,baseline,0.4139249639249639,5350915.553779272,abs_0.240_or_within_policy_topq_0.60,0.06392496392496394,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9110151443743525
v13_spo_regret_return_recovery,baseline,0.4061181434599156,5662760.495122231,abs_0.240_or_within_policy_topq_0.60,0.056118143459915615,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9231503339580973
v13_static_reference,baseline,1.0,31338183.517026216,abs_0.240_or_within_policy_topq_0.60,0.65,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.0
paper1_economic_champion,baseline,0.4835820895522388,9003598.336975545,abs_0.240_or_within_policy_topq_0.70,0.13358208955223883,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.802737718355631
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,baseline,0.3761904761904762,6305526.59432477,abs_0.240_or_within_policy_topq_0.70,0.02619047619047621,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9696709267832885
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,baseline,0.3761904761904762,6305526.59432477,abs_0.240_or_within_policy_topq_0.70,0.02619047619047621,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9696709267832885
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,baseline,0.3572139303482587,6329163.399298771,abs_0.240_or_within_policy_topq_0.70,0.007213930348258735,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9991687207278183
v13_fvi_bellman_rollout,baseline,0.30136268343815514,2976010.589884301,abs_0.240_or_within_policy_topq_0.70,0.048637316561844834,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.934778787956457
v13_fvi_capital_guarded,baseline,0.30362654320987653,2979446.206105185,abs_0.240_or_within_policy_topq_0.70,0.046373456790123446,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9382978092588998
v13_fvi_return_recovery,baseline,0.30703484549638393,3083234.0755405906,abs_0.240_or_within_policy_topq_0.70,0.04296515450361604,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9435957912722754
v13_mdcp_empirical_base,baseline,0.3433208489388265,5694960.032434116,abs_0.240_or_within_policy_topq_0.70,0.006679151061173505,False,targeted SICR proxy calibration; not contractual IFRS9 staging,1.0
v13_mdcp_empirical_return_recovery,baseline,0.3185437997724687,5868724.17713465,abs_0.240_or_within_policy_topq_0.70,0.03145620022753126,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9614857046725159
v13_mdcp_empirical_tight,baseline,0.413265306122449,4821590.434810493,abs_0.240_or_within_policy_topq_0.70,0.06326530612244902,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9120405390955139
v13_spo_regret_audit_guarded,baseline,0.3037551440329218,5289715.38494485,abs_0.240_or_within_policy_topq_0.70,0.04624485596707817,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9384977107905499
v13_spo_regret_balanced,baseline,0.31156806156806155,5350915.553779272,abs_0.240_or_within_policy_topq_0.70,0.03843193843193843,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.950642377869236
v13_spo_regret_return_recovery,baseline,0.3189873417721519,5662760.495122231,abs_0.240_or_within_policy_topq_0.70,0.0310126582278481,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9621751615747984
v13_static_reference,baseline,1.0,31338183.517026216,abs_0.240_or_within_policy_topq_0.70,0.65,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.0
paper1_economic_champion,baseline,0.4835820895522388,9003598.336975545,abs_0.240_or_within_policy_topq_0.80,0.13358208955223883,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.802737718355631
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,baseline,0.3761904761904762,6305526.59432477,abs_0.240_or_within_policy_topq_0.80,0.02619047619047621,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9696709267832885
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,baseline,0.3761904761904762,6305526.59432477,abs_0.240_or_within_policy_topq_0.80,0.02619047619047621,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9696709267832885
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,baseline,0.3572139303482587,6329163.399298771,abs_0.240_or_within_policy_topq_0.80,0.007213930348258735,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9991687207278183
v13_fvi_bellman_rollout,baseline,0.20008869537171423,2976010.589884301,abs_0.240_or_within_policy_topq_0.80,0.14991130462828575,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7773550261842481
v13_fvi_capital_guarded,baseline,0.20278575989782888,2979446.206105185,abs_0.240_or_within_policy_topq_0.80,0.1472142401021711,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.781547435820223
v13_fvi_return_recovery,baseline,0.20093688362919132,3083234.0755405906,abs_0.240_or_within_policy_topq_0.80,0.14906311637080866,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7786734791131036
v13_mdcp_empirical_base,baseline,0.3433208489388265,5694960.032434116,abs_0.240_or_within_policy_topq_0.80,0.006679151061173505,False,targeted SICR proxy calibration; not contractual IFRS9 staging,1.0
v13_mdcp_empirical_return_recovery,baseline,0.3185437997724687,5868724.17713465,abs_0.240_or_within_policy_topq_0.80,0.03145620022753126,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9614857046725159
v13_mdcp_empirical_tight,baseline,0.413265306122449,4821590.434810493,abs_0.240_or_within_policy_topq_0.80,0.06326530612244902,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9120405390955139
v13_spo_regret_audit_guarded,baseline,0.24831649831649832,5289715.38494485,abs_0.240_or_within_policy_topq_0.80,0.10168350168350165,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.8523219777828743
v13_spo_regret_balanced,baseline,0.2813852813852814,5350915.553779272,abs_0.240_or_within_policy_topq_0.80,0.06861471861471857,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9037252287785957
v13_spo_regret_return_recovery,baseline,0.3189873417721519,5662760.495122231,abs_0.240_or_within_policy_topq_0.80,0.0310126582278481,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9621751615747984
v13_static_reference,baseline,1.0,31338183.517026216,abs_0.240_or_within_policy_topq_0.80,0.65,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.0
paper1_economic_champion,baseline,0.5006633499170813,9003598.336975545,abs_0.270_or_within_policy_topq_0.50,0.1506633499170813,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7761860211845873
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,baseline,0.5036243386243386,6305526.59432477,abs_0.270_or_within_policy_topq_0.50,0.15362433862433866,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7715833587461765
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,baseline,0.5036243386243386,6305526.59432477,abs_0.270_or_within_policy_topq_0.50,0.15362433862433866,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7715833587461765
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,baseline,0.5000276395798784,6329163.399298771,abs_0.270_or_within_policy_topq_0.50,0.1500276395798784,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7771741911440275
v13_fvi_bellman_rollout,baseline,0.5043675751222921,2976010.589884301,abs_0.270_or_within_policy_topq_0.50,0.15436757512229216,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.770428046433231
v13_fvi_capital_guarded,baseline,0.501676245210728,2979446.206105185,abs_0.270_or_within_policy_topq_0.50,0.15167624521072798,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7746115419875934
v13_fvi_return_recovery,baseline,0.509752355906202,3083234.0755405906,abs_0.270_or_within_policy_topq_0.50,0.15975235590620207,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7620577584302971
v13_mdcp_empirical_base,baseline,0.50187265917603,5694960.032434116,abs_0.270_or_within_policy_topq_0.50,0.15187265917603,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7743062293809431
v13_mdcp_empirical_return_recovery,baseline,0.50322335987865,5868724.17713465,abs_0.270_or_within_policy_topq_0.50,0.15322335987865,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7722066538661
v13_mdcp_empirical_tight,baseline,0.5,4821590.434810493,abs_0.270_or_within_policy_topq_0.50,0.15000000000000002,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7772171550553075
v13_spo_regret_audit_guarded,baseline,0.501987467265245,5289715.38494485,abs_0.270_or_within_policy_topq_0.50,0.15198746726524504,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.774127767747989
v13_spo_regret_balanced,baseline,0.5033670033670034,5350915.553779272,abs_0.270_or_within_policy_topq_0.50,0.15336700336700337,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7719833694993795
v13_spo_regret_return_recovery,baseline,0.5061884669479606,5662760.495122231,abs_0.270_or_within_policy_topq_0.50,0.15618846694796062,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.767597589704412
v13_static_reference,baseline,1.0,31338183.517026216,abs_0.270_or_within_policy_topq_0.50,0.65,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.0
paper1_economic_champion,baseline,0.4058872305140962,9003598.336975545,abs_0.270_or_within_policy_topq_0.60,0.05588723051409622,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9235092729637278
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,baseline,0.4070899470899471,6305526.59432477,abs_0.270_or_within_policy_topq_0.60,0.057089947089947135,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9216397290528864
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,baseline,0.4070899470899471,6305526.59432477,abs_0.270_or_within_policy_topq_0.60,0.057089947089947135,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9216397290528864
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,baseline,0.4,6329163.399298771,abs_0.270_or_within_policy_topq_0.60,0.050000000000000044,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.932660586066369
v13_fvi_bellman_rollout,baseline,0.4162635058861474,2976010.589884301,abs_0.270_or_within_policy_topq_0.60,0.06626350588614743,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9073800345142555
v13_fvi_capital_guarded,baseline,0.41303480204342274,2979446.206105185,abs_0.270_or_within_policy_topq_0.60,0.06303480204342277,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9123988425445727
v13_fvi_return_recovery,baseline,0.4045310103002411,3083234.0755405906,abs_0.270_or_within_policy_topq_0.60,0.0545310103002411,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9256174281962097
v13_mdcp_empirical_base,baseline,0.40061034817589125,5694960.032434116,abs_0.270_or_within_policy_topq_0.60,0.05061034817589127,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9317118399206502
v13_mdcp_empirical_return_recovery,baseline,0.4005814688408545,5868724.17713465,abs_0.270_or_within_policy_topq_0.60,0.050581468840854515,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9317567309498845
v13_mdcp_empirical_tight,baseline,0.413265306122449,4821590.434810493,abs_0.270_or_within_policy_topq_0.60,0.06326530612244902,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9120405390955139
v13_spo_regret_audit_guarded,baseline,0.4000187055742611,5289715.38494485,abs_0.270_or_within_policy_topq_0.60,0.050018705574261135,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9326315094799472
v13_spo_regret_balanced,baseline,0.4139249639249639,5350915.553779272,abs_0.270_or_within_policy_topq_0.60,0.06392496392496394,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9110151443743525
v13_spo_regret_return_recovery,baseline,0.4061181434599156,5662760.495122231,abs_0.270_or_within_policy_topq_0.60,0.056118143459915615,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9231503339580973
v13_static_reference,baseline,1.0,31338183.517026216,abs_0.270_or_within_policy_topq_0.60,0.65,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.0
paper1_economic_champion,baseline,0.39800995024875624,9003598.336975545,abs_0.270_or_within_policy_topq_0.70,0.04800995024875626,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9357539876785295
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,baseline,0.30095238095238097,6305526.59432477,abs_0.270_or_within_policy_topq_0.70,0.04904761904761901,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9341409996950459
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,baseline,0.30095238095238097,6305526.59432477,abs_0.270_or_within_policy_topq_0.70,0.04904761904761901,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9341409996950459
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,baseline,0.3044776119402985,6329163.399298771,abs_0.270_or_within_policy_topq_0.70,0.04552238805970149,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9396207396937301
v13_fvi_bellman_rollout,baseline,0.30136268343815514,2976010.589884301,abs_0.270_or_within_policy_topq_0.70,0.048637316561844834,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.934778787956457
v13_fvi_capital_guarded,baseline,0.30362654320987653,2979446.206105185,abs_0.270_or_within_policy_topq_0.70,0.046373456790123446,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9382978092588998
v13_fvi_return_recovery,baseline,0.30703484549638393,3083234.0755405906,abs_0.270_or_within_policy_topq_0.70,0.04296515450361604,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9435957912722754
v13_mdcp_empirical_base,baseline,0.3146067415730337,5694960.032434116,abs_0.270_or_within_policy_topq_0.70,0.03539325842696628,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9553658063264118
v13_mdcp_empirical_return_recovery,baseline,0.3048603210719252,5868724.17713465,abs_0.270_or_within_policy_topq_0.70,0.0451396789280748,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9402156358987231
v13_mdcp_empirical_tight,baseline,0.413265306122449,4821590.434810493,abs_0.270_or_within_policy_topq_0.70,0.06326530612244902,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9120405390955139
v13_spo_regret_audit_guarded,baseline,0.3037551440329218,5289715.38494485,abs_0.270_or_within_policy_topq_0.70,0.04624485596707817,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9384977107905499
v13_spo_regret_balanced,baseline,0.31156806156806155,5350915.553779272,abs_0.270_or_within_policy_topq_0.70,0.03843193843193843,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.950642377869236
v13_spo_regret_return_recovery,baseline,0.3105485232067511,5662760.495122231,abs_0.270_or_within_policy_topq_0.70,0.039451476793248896,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.949057572459941
v13_static_reference,baseline,1.0,31338183.517026216,abs_0.270_or_within_policy_topq_0.70,0.65,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.0
paper1_economic_champion,baseline,0.39800995024875624,9003598.336975545,abs_0.270_or_within_policy_topq_0.80,0.04800995024875626,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9357539876785295
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,baseline,0.30095238095238097,6305526.59432477,abs_0.270_or_within_policy_topq_0.80,0.04904761904761901,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9341409996950459
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,baseline,0.30095238095238097,6305526.59432477,abs_0.270_or_within_policy_topq_0.80,0.04904761904761901,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9341409996950459
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,baseline,0.3044776119402985,6329163.399298771,abs_0.270_or_within_policy_topq_0.80,0.04552238805970149,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9396207396937301
v13_fvi_bellman_rollout,baseline,0.20008869537171423,2976010.589884301,abs_0.270_or_within_policy_topq_0.80,0.14991130462828575,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7773550261842481
v13_fvi_capital_guarded,baseline,0.20278575989782888,2979446.206105185,abs_0.270_or_within_policy_topq_0.80,0.1472142401021711,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.781547435820223
v13_fvi_return_recovery,baseline,0.20093688362919132,3083234.0755405906,abs_0.270_or_within_policy_topq_0.80,0.14906311637080866,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7786734791131036
v13_mdcp_empirical_base,baseline,0.3146067415730337,5694960.032434116,abs_0.270_or_within_policy_topq_0.80,0.03539325842696628,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9553658063264118
v13_mdcp_empirical_return_recovery,baseline,0.28100113765642776,5868724.17713465,abs_0.270_or_within_policy_topq_0.80,0.06899886234357222,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9031281025864518
v13_mdcp_empirical_tight,baseline,0.413265306122449,4821590.434810493,abs_0.270_or_within_policy_topq_0.80,0.06326530612244902,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9120405390955139
v13_spo_regret_audit_guarded,baseline,0.20033670033670034,5289715.38494485,abs_0.270_or_within_policy_topq_0.80,0.14966329966329964,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7777405336109003
v13_spo_regret_balanced,baseline,0.20346320346320346,5350915.553779272,abs_0.270_or_within_policy_topq_0.80,0.14653679653679652,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7826004773414049
v13_spo_regret_return_recovery,baseline,0.2320675105485232,5662760.495122231,abs_0.270_or_within_policy_topq_0.80,0.11793248945147677,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.8270639936917661
v13_static_reference,baseline,1.0,31338183.517026216,abs_0.270_or_within_policy_topq_0.80,0.65,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.0
paper1_economic_champion,baseline,0.5006633499170813,9003598.336975545,abs_0.300_or_within_policy_topq_0.50,0.1506633499170813,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7761860211845873
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,baseline,0.5036243386243386,6305526.59432477,abs_0.300_or_within_policy_topq_0.50,0.15362433862433866,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7715833587461765
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,baseline,0.5036243386243386,6305526.59432477,abs_0.300_or_within_policy_topq_0.50,0.15362433862433866,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7715833587461765
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,baseline,0.5000276395798784,6329163.399298771,abs_0.300_or_within_policy_topq_0.50,0.1500276395798784,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7771741911440275
v13_fvi_bellman_rollout,baseline,0.5043675751222921,2976010.589884301,abs_0.300_or_within_policy_topq_0.50,0.15436757512229216,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.770428046433231
v13_fvi_capital_guarded,baseline,0.501676245210728,2979446.206105185,abs_0.300_or_within_policy_topq_0.50,0.15167624521072798,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7746115419875934
v13_fvi_return_recovery,baseline,0.509752355906202,3083234.0755405906,abs_0.300_or_within_policy_topq_0.50,0.15975235590620207,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7620577584302971
v13_mdcp_empirical_base,baseline,0.50187265917603,5694960.032434116,abs_0.300_or_within_policy_topq_0.50,0.15187265917603,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7743062293809431
v13_mdcp_empirical_return_recovery,baseline,0.50322335987865,5868724.17713465,abs_0.300_or_within_policy_topq_0.50,0.15322335987865,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7722066538661
v13_mdcp_empirical_tight,baseline,0.5,4821590.434810493,abs_0.300_or_within_policy_topq_0.50,0.15000000000000002,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7772171550553075
v13_spo_regret_audit_guarded,baseline,0.501987467265245,5289715.38494485,abs_0.300_or_within_policy_topq_0.50,0.15198746726524504,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.774127767747989
v13_spo_regret_balanced,baseline,0.5033670033670034,5350915.553779272,abs_0.300_or_within_policy_topq_0.50,0.15336700336700337,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.7719833694993795
v13_spo_regret_return_recovery,baseline,0.5061884669479606,5662760.495122231,abs_0.300_or_within_policy_topq_0.50,0.15618846694796062,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.767597589704412
v13_static_reference,baseline,1.0,31338183.517026216,abs_0.300_or_within_policy_topq_0.50,0.65,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.0
paper1_economic_champion,baseline,0.4058872305140962,9003598.336975545,abs_0.300_or_within_policy_topq_0.60,0.05588723051409622,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9235092729637278
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,baseline,0.4070899470899471,6305526.59432477,abs_0.300_or_within_policy_topq_0.60,0.057089947089947135,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9216397290528864
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,baseline,0.4070899470899471,6305526.59432477,abs_0.300_or_within_policy_topq_0.60,0.057089947089947135,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9216397290528864
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,baseline,0.4,6329163.399298771,abs_0.300_or_within_policy_topq_0.60,0.050000000000000044,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.932660586066369
v13_fvi_bellman_rollout,baseline,0.4162635058861474,2976010.589884301,abs_0.300_or_within_policy_topq_0.60,0.06626350588614743,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9073800345142555
v13_fvi_capital_guarded,baseline,0.41303480204342274,2979446.206105185,abs_0.300_or_within_policy_topq_0.60,0.06303480204342277,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9123988425445727
v13_fvi_return_recovery,baseline,0.4045310103002411,3083234.0755405906,abs_0.300_or_within_policy_topq_0.60,0.0545310103002411,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9256174281962097
v13_mdcp_empirical_base,baseline,0.40061034817589125,5694960.032434116,abs_0.300_or_within_policy_topq_0.60,0.05061034817589127,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9317118399206502
v13_mdcp_empirical_return_recovery,baseline,0.4005814688408545,5868724.17713465,abs_0.300_or_within_policy_topq_0.60,0.050581468840854515,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9317567309498845
v13_mdcp_empirical_tight,baseline,0.413265306122449,4821590.434810493,abs_0.300_or_within_policy_topq_0.60,0.06326530612244902,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9120405390955139
v13_spo_regret_audit_guarded,baseline,0.4000187055742611,5289715.38494485,abs_0.300_or_within_policy_topq_0.60,0.050018705574261135,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9326315094799472
v13_spo_regret_balanced,baseline,0.4139249639249639,5350915.553779272,abs_0.300_or_within_policy_topq_0.60,0.06392496392496394,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9110151443743525
v13_spo_regret_return_recovery,baseline,0.4061181434599156,5662760.495122231,abs_0.300_or_within_policy_topq_0.60,0.056118143459915615,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9231503339580973
v13_static_reference,baseline,1.0,31338183.517026216,abs_0.300_or_within_policy_topq_0.60,0.65,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.0
paper1_economic_champion,baseline,0.3187949143173024,9003598.336975545,abs_0.300_or_within_policy_topq_0.70,0.031205085682697586,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9618760457367732
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,baseline,0.3,6305526.59432477,abs_0.300_or_within_policy_topq_0.70,0.04999999999999999,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.932660586066369
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,baseline,0.3,6305526.59432477,abs_0.300_or_within_policy_topq_0.70,0.04999999999999999,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.932660586066369
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,baseline,0.30027639579878385,6329163.399298771,abs_0.300_or_within_policy_topq_0.70,0.04972360420121613,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9330902251791692
v13_fvi_bellman_rollout,baseline,0.30136268343815514,2976010.589884301,abs_0.300_or_within_policy_topq_0.70,0.048637316561844834,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.934778787956457
v13_fvi_capital_guarded,baseline,0.30362654320987653,2979446.206105185,abs_0.300_or_within_policy_topq_0.70,0.046373456790123446,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9382978092588998
v13_fvi_return_recovery,baseline,0.30703484549638393,3083234.0755405906,abs_0.300_or_within_policy_topq_0.70,0.04296515450361604,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9435957912722754
v13_mdcp_empirical_base,baseline,0.30441115272575947,5694960.032434116,abs_0.300_or_within_policy_topq_0.70,0.04558884727424051,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9395174332104276
v13_mdcp_empirical_return_recovery,baseline,0.3048603210719252,5868724.17713465,abs_0.300_or_within_policy_topq_0.70,0.0451396789280748,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9402156358987231
v13_mdcp_empirical_tight,baseline,0.413265306122449,4821590.434810493,abs_0.300_or_within_policy_topq_0.70,0.06326530612244902,False,targeted SICR proxy calibration; not contractual IFRS9 staging,0.9120405390955139
