policy_id,source_id,max_abs_gap,mean_abs_gap,n_source_values,proxy_governance_pass_30,claim_scope
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,zip3,0.01299682664952058,0.0012214684894590357,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,original_grade,0.2585367150142166,0.12826101950108737,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,term,0.2506824779844784,0.2506824779844784,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,home_ownership,0.32920081864609596,0.16460040932304798,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,state_top20,0.04048976778200154,0.01373570324109257,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,income_band,0.26647158084371336,0.13620933464581617,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,dti_band,0.16495086608146042,0.07206636941873845,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,zip3,0.01286740662851711,0.001217207964475823,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,original_grade,0.2585109904386721,0.11796383940455898,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,term,0.2505795796823004,0.2505795796823004,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,home_ownership,0.33947349914686775,0.16973674957343388,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,state_top20,0.03896005819698549,0.013953347249854224,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,income_band,0.27058751293083394,0.13647001034466716,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,dti_band,0.17110761449511164,0.07387566456536854,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,zip3,0.012839731170379367,0.0012272925782954626,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,original_grade,0.2585367150142166,0.12159712945527312,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,term,0.2506824779844784,0.2506824779844784,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,home_ownership,0.3321162705411398,0.1660581352705699,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,state_top20,0.039294477679064035,0.013463355334720822,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,income_band,0.2693870327387571,0.13620933464581617,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,dti_band,0.17078176987154792,0.07401000401543427,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,zip3,0.01286740662851711,0.001225200542801864,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,original_grade,0.25854519016507427,0.12500898304340985,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,term,0.25071637858790913,0.2507163785879091,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,home_ownership,0.32678540065165573,0.16339270032582787,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,state_top20,0.03940465464021395,0.01330192388981253,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,income_band,0.2651155567064837,0.13534825931867533,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,dti_band,0.17551937920099397,0.07534625280066265,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,zip3,0.012799605421655627,0.0012203281290940578,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,original_grade,0.25844011871648925,0.12573947978119154,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,term,0.24728404460079792,0.2472840446007979,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,home_ownership,0.3416705225345361,0.17083526126726806,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,state_top20,0.03659078994646113,0.014121252100419928,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,income_band,0.2819269884800898,0.13758978355515614,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,dti_band,0.14389287317689758,0.06758765229336346,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,zip3,0.016056895595050455,0.0012168966001832406,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,original_grade,0.25847597643306985,0.12945843724369463,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,term,0.2504395236598914,0.2504395236598914,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,home_ownership,0.33758274284434675,0.16879137142217338,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,state_top20,0.038849826091039444,0.013486493841824342,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,income_band,0.27916594430338293,0.13880894591889684,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,dti_band,0.14873366491527967,0.06837652205813682,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,zip3,0.015841749295566802,0.001214062872403282,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,original_grade,0.2584670922823947,0.1319485377615137,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,term,0.25040398705719064,0.2504039870571906,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,home_ownership,0.3341179240810205,0.16705896204051024,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,state_top20,0.03903639325521854,0.01393662414270091,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,income_band,0.2716410686814924,0.13611882509444767,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,dti_band,0.1438029612905462,0.06519599611641687,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,zip3,0.01589505419961798,0.0012289198450682367,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,original_grade,0.2584848078588152,0.1269831147704917,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,term,0.2475074903124278,0.2475074903124278,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,home_ownership,0.33509228078415176,0.16754614039207588,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,state_top20,0.038664366150386625,0.01373735108729579,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,income_band,0.277744084758378,0.13792227077406144,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,dti_band,0.15660246525440646,0.06978245458107808,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,zip3,0.015788760741094574,0.0012185289241803173,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,original_grade,0.2584670922823947,0.12683126697260114,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,term,0.247418912430325,0.24741891243032493,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,home_ownership,0.3371029987078862,0.1685514993539431,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,state_top20,0.03903639325521854,0.013652331321094658,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,income_band,0.2746261433083581,0.13731285494519394,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,dti_band,0.1527581851711432,0.0690029692185731,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,zip3,0.01589505419961798,0.0012244469063170725,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,original_grade,0.25854519016507427,0.1299923717477288,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,term,0.25071637858790913,0.2507163785879091,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,home_ownership,0.3296923773958418,0.1648461886979209,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,state_top20,0.04030331446313247,0.01330192388981253,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,income_band,0.2651155567064837,0.13534825931867533,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,dti_band,0.16098449548006372,0.07050129156035256,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,zip3,0.015426466903540227,0.0012172974966943634,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,original_grade,0.2584935870276035,0.12114120502536352,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,term,0.2505099660380261,0.2505099660380261,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,home_ownership,0.33853371494916495,0.16926685747458248,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,state_top20,0.03873381385309409,0.014003071281478702,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,income_band,0.2704134788201482,0.13704084222771623,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,dti_band,0.16146612476312416,0.07214112459553444,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,zip3,0.012944151636790784,0.001228094617018781,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,original_grade,0.2585109904386721,0.12216552007682788,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,term,0.2505795796823004,0.2505795796823004,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,home_ownership,0.3335911462056913,0.16679557310284565,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,state_top20,0.03896005819698549,0.01423345929467215,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,income_band,0.2676463364602457,0.13647001034466716,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,dti_band,0.1622840850833469,0.0709344880947803,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,zip3,0.012839731170379367,0.001221233537191622,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,original_grade,0.2585281903010732,0.12819038616361347,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,term,0.2506483791319048,0.25064837913190474,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,home_ownership,0.3287063852837786,0.16435319264188933,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,state_top20,0.0406773114711564,0.013364675249993994,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,income_band,0.26198758173028347,0.13473626421463616,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,dti_band,0.17186440844076006,0.07364059977922015,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,zip3,0.01293560433366433,0.0012201218726334644,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,original_grade,0.2667151531521956,0.1286080971076402,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,term,0.2504395236598914,0.2504395236598914,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,home_ownership,0.3316303618919658,0.1658151809459829,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,state_top20,0.035873635614848964,0.01405338726586062,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,income_band,0.27618975382719246,0.13761846972842065,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,dti_band,0.1338527125343273,0.06540033158194634,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,zip3,0.015841749295566802,0.0012116956848130882,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,original_grade,0.26712019682647004,0.13128490747675828,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,term,0.2505099660380261,0.2505099660380261,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,home_ownership,0.3266993954225378,0.1633496977112689,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,state_top20,0.03577523397143728,0.014284840794017447,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,income_band,0.27633063858346185,0.13822427418037894,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,dti_band,0.13779748570986972,0.0658053752562208,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,zip3,0.015736085728364775,0.0012212185579703304,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,original_grade,0.25847597643306985,0.12775775697158578,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,term,0.2504395236598914,0.2504395236598914,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,home_ownership,0.3346065523681563,0.16730327618407814,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,state_top20,0.038849826091039444,0.013643149212678486,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,income_band,0.27618975382719246,0.13761846972842065,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,dti_band,0.15468604586766066,0.0693938718482817,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,zip3,0.015841749295566802,0.0012176707291361342,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,original_grade,0.2584670922823947,0.12768414543741988,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,term,0.25040398705719064,0.2504039870571906,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,home_ownership,0.3371029987078862,0.1685514993539431,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,state_top20,0.03903639325521854,0.013652331321094658,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,income_band,0.2746261433083581,0.13731285494519394,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,dti_band,0.14977311054427755,0.06800794434295121,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,zip3,0.01589505419961798,0.0012218143584343606,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,original_grade,0.2584935870276035,0.13128490747675828,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,term,0.2505099660380261,0.2505099660380261,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,home_ownership,0.3296579753041946,0.1648289876520973,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,state_top20,0.04143858348748915,0.013439532256401219,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,income_band,0.2674548989384914,0.1358574102750535,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,dti_band,0.14963180523649694,0.06819635141999204,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,zip3,0.015736085728364775,0.0012279803448609044,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,original_grade,0.25847597643306985,0.1243563964273681,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,term,0.24746333318370095,0.24746333318370095,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,home_ownership,0.33758274284434675,0.16879137142217338,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,state_top20,0.039290241955581895,0.013769940553842482,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,income_band,0.27618975382719246,0.13642799353794446,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,dti_band,0.15766223634385113,0.0693938718482817,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,zip3,0.015841749295566802,0.0012216539300678277,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,original_grade,0.2584848078588152,0.12783093164204745,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,term,0.2504748493628729,0.2504748493628729,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,home_ownership,0.3291575626832616,0.1645787813416308,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,state_top20,0.038664366150386625,0.01373735108729579,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,income_band,0.2718093666574878,0.13554838353370538,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,dti_band,0.15660246525440646,0.06978245458107808,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,zip3,0.013282663871728087,0.0012223663421280647,885,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,original_grade,0.25855361618462264,0.13171368716975201,7,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,term,0.2536486333907403,0.2536486333907403,2,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,home_ownership,0.3330796372542846,0.1665398186271423,4,False,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,state_top20,0.04301649275770611,0.013141428279367474,21,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,income_band,0.2608688428541076,0.13333275544270637,5,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,dti_band,0.16283821978070412,0.07087765376684622,6,True,proxy_governance_not_protected_attribute_fairness
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,zip3,0.015630747989906386,0.0012227594542594425,885,True,proxy_governance_not_protected_attribute_fairness
paper1_economic_champion,original_grade,0.27397350425383027,0.13280141622633246,7,True,proxy_governance_not_protected_attribute_fairness
paper1_economic_champion,term,0.25040398705719064,0.2504039870571906,2,True,proxy_governance_not_protected_attribute_fairness
paper1_economic_champion,home_ownership,0.3311328494541549,0.16556642472707744,4,False,proxy_governance_not_protected_attribute_fairness
paper1_economic_champion,state_top20,0.036051318628352876,0.013936624142700912,21,True,proxy_governance_not_protected_attribute_fairness
paper1_economic_champion,income_band,0.2686559940546267,0.1373128549451939,5,True,proxy_governance_not_protected_attribute_fairness
paper1_economic_champion,dti_band,0.13783281203681486,0.06420097124079496,6,True,proxy_governance_not_protected_attribute_fairness
paper1_economic_champion,zip3,0.01589505419961798,0.001234241248500367,885,True,proxy_governance_not_protected_attribute_fairness
