loan_id_v291,loan_amount_v291,mean_return_v291,budget_eligible_v291,return_positive_v291,source_feasible_v291,source_min_slack_after_add_v291,source_cap_violations_after_add_v291,first_source_blocker_v291,cvar90_after_add_v291,cvar_feasible_after_add_v291,claim_boundary_v291
131940023,3850.0,64.65240854064196,True,True,False,-0.0006402408757633093,2,grade=A,,False,single-add cardinality restoration diagnostic only
128379750,6000.0,64.41891165088747,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
137090244,6000.0,64.28706312581589,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
131074513,6000.0,64.16291507162394,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
138248698,4000.0,64.15930413778479,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
140112254,5500.0,64.08915918682537,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
152949972,6400.0,64.00972107005069,True,True,False,-0.0010789800488130163,2,grade=A,,False,single-add cardinality restoration diagnostic only
128268335,3025.0,63.9847494960013,True,True,False,-0.0004977299136128543,2,grade=A,,False,single-add cardinality restoration diagnostic only
167963238,3850.0,63.97403875510413,True,True,False,-0.0006402408757633093,2,grade=A,,False,single-add cardinality restoration diagnostic only
142348399,6000.0,63.91545615643675,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
141883255,6000.0,63.91545615643675,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
140739343,6000.0,63.91545615643675,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
127026685,3300.0,63.81952421117741,True,True,False,-0.0005452644223880032,2,grade=A,,False,single-add cardinality restoration diagnostic only
144145201,6000.0,63.60136000100179,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
127702119,4000.0,63.58958851975322,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
135124118,6000.0,63.546281564712764,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
162188355,4000.0,63.54338781096923,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
151452817,6000.0,63.16341511633482,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
135815312,3000.0,63.13973456372758,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
134558949,5600.0,63.04827647977924,True,True,False,-0.0009416200794145624,2,grade=A,,False,single-add cardinality restoration diagnostic only
138143199,4800.0,63.03158090738833,True,True,False,-0.0008040010242819084,2,grade=A,,False,single-add cardinality restoration diagnostic only
154217816,6000.0,62.919921404612566,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
141021809,5900.0,62.85019855382942,True,True,False,-0.0009931603902280095,2,grade=A,,False,single-add cardinality restoration diagnostic only
130024040,6000.0,62.814157752395246,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
139224327,4800.0,62.652139162555976,True,True,False,-0.0008040010242819084,2,grade=A,,False,single-add cardinality restoration diagnostic only
145509500,6400.0,62.54940452280245,True,True,False,-0.0010789800488130163,2,grade=A,,False,single-add cardinality restoration diagnostic only
149612664,6000.0,62.46790003672302,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
137625996,4800.0,62.429648399188466,True,True,False,-0.0008040010242819084,2,grade=A,,False,single-add cardinality restoration diagnostic only
140898935,3200.0,62.25935775022385,True,True,False,-0.0005279827191786435,2,grade=A,,False,single-add cardinality restoration diagnostic only
128251825,3000.0,62.114079426758444,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
152998108,5625.0,62.10278337495507,True,True,False,-0.0009459164963556699,2,grade=A,,False,single-add cardinality restoration diagnostic only
134687493,5500.0,61.92241439978321,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
141802687,3000.0,61.9001123243185,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
130796677,6500.0,61.80713824677185,True,True,False,-0.0010961318644572282,2,grade=A,,False,single-add cardinality restoration diagnostic only
134906475,6000.0,61.73268131338654,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
158698433,6000.0,61.54063600143735,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
147123221,5000.0,61.40202211693381,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
138935127,6000.0,61.02261619173589,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
130710463,5500.0,60.988408014373576,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
151261195,4000.0,60.843043534085865,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
133968763,6000.0,60.78226844980326,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
143204297,3200.0,60.75642273189638,True,True,False,-0.0005279827191786435,2,grade=A,,False,single-add cardinality restoration diagnostic only
154046704,5500.0,60.72272152217832,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
141806029,5700.0,60.71968334861487,True,True,False,-0.0009588042293235954,2,grade=A,,False,single-add cardinality restoration diagnostic only
147175601,5500.0,60.64973892315716,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
169177725,4000.0,60.49708018070801,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
152699627,3000.0,60.363414836548586,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
151085028,6275.0,60.30752454409722,True,True,False,-0.0010575346023550258,2,grade=A,,False,single-add cardinality restoration diagnostic only
132074098,5000.0,60.20609597641236,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
130664468,5000.0,60.20609597641236,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
154620881,5225.0,60.16468683395843,True,True,False,-0.000877143451193052,2,grade=A,,False,single-add cardinality restoration diagnostic only
153859612,5225.0,60.16468683395843,True,True,False,-0.000877143451193052,2,grade=A,,False,single-add cardinality restoration diagnostic only
149793593,3600.0,60.16074002203379,True,True,False,-0.0005970850500706115,2,grade=A,,False,single-add cardinality restoration diagnostic only
153567191,5200.0,59.87681751896344,True,True,False,-0.0008728429833573248,2,grade=A,,False,single-add cardinality restoration diagnostic only
158523975,2500.0,59.61843314479034,True,True,False,-0.00040689639907964814,2,grade=A,,False,single-add cardinality restoration diagnostic only
145453719,6000.0,59.47947955170879,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
144949329,6000.0,59.47947955170879,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
146274251,4000.0,59.45258446670975,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
140925309,6000.0,59.27229902446732,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
140728509,6000.0,59.27229902446732,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
140118175,6000.0,59.27229902446732,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
146454096,5000.0,58.959436798975105,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
146180762,5000.0,58.959436798975105,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
134725299,4000.0,58.870609986824704,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
145433794,6000.0,58.64006674012726,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
142239897,5500.0,58.58916814340036,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
147178637,4500.0,58.56996612937959,True,True,False,-0.0007523269334022142,2,grade=A,,False,single-add cardinality restoration diagnostic only
142179908,3600.0,58.50927369386203,True,True,False,-0.0005970850500706115,2,grade=A,,False,single-add cardinality restoration diagnostic only
134355275,5300.0,58.45509140043007,True,True,False,-0.0008900433346974435,2,grade=A,,False,single-add cardinality restoration diagnostic only
139109957,6000.0,58.43895620667717,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
128567762,5000.0,58.38141605593285,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
156027298,6300.0,58.35975695108847,True,True,False,-0.0010618241963790132,2,grade=A,,False,single-add cardinality restoration diagnostic only
168794753,2800.0,58.328631641935,True,True,False,-0.00045881506452682963,2,grade=A,,False,single-add cardinality restoration diagnostic only
144128959,5500.0,58.301246667584934,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
137424781,3000.0,58.27375022991504,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
141372473,6000.0,58.13236364020735,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
133877064,4000.0,58.088093163882,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
149236903,3000.0,58.05456780869528,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
131401335,2500.0,57.982083467949245,True,True,False,-0.00040689639907964814,2,grade=A,,False,single-add cardinality restoration diagnostic only
129384082,2800.0,57.9071661442213,True,True,False,-0.00045881506452682963,2,grade=A,,False,single-add cardinality restoration diagnostic only
151638027,5500.0,57.89979718997357,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
151465292,6000.0,57.664565301128825,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
139380821,4000.0,57.64013309339852,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
155360618,3000.0,57.506455796752604,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
130752525,6000.0,57.482475394575204,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
151403709,4550.0,57.10136946286728,True,True,False,-0.0007609418208250895,2,grade=A,,False,single-add cardinality restoration diagnostic only
127683415,6000.0,56.98438277962979,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
125731035,6000.0,56.98438277962979,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
126690060,6000.0,56.98438277962979,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
166832921,5100.0,56.88679721418648,True,True,False,-0.0008556385780794651,2,grade=A,,False,single-add cardinality restoration diagnostic only
133377069,3000.0,56.791134224901676,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
145100157,5800.0,56.68539784878965,True,True,False,-0.0009759843324517181,2,grade=A,,False,single-add cardinality restoration diagnostic only
136497637,3500.0,56.594132768421034,True,True,False,-0.0005798155863887544,2,grade=A,,False,single-add cardinality restoration diagnostic only
134985585,5500.0,56.588291203937665,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
143292658,4000.0,56.23778789083509,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
143984350,3500.0,56.00079333391773,True,True,False,-0.0005798155863887544,2,grade=A,,False,single-add cardinality restoration diagnostic only
147740287,3000.0,55.74121327016025,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
138943636,4000.0,55.73549776508118,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
138094761,4000.0,55.73549776508118,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
127006267,3500.0,55.64088995478406,True,True,False,-0.0005798155863887544,2,grade=A,,False,single-add cardinality restoration diagnostic only
139234645,2500.0,55.59956508611554,True,True,False,-0.00040689639907964814,2,grade=A,,False,single-add cardinality restoration diagnostic only
161983601,2500.0,55.46461738185577,True,True,False,-0.00040689639907964814,2,grade=A,,False,single-add cardinality restoration diagnostic only
152518784,5250.0,55.26798822679289,True,True,False,-0.0008814436656801039,2,grade=A,,False,single-add cardinality restoration diagnostic only
153758913,5000.0,55.202474111071176,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
132191178,6000.0,55.15700032307824,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
131361823,6000.0,55.15700032307824,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
131383771,6000.0,55.15700032307824,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
148033679,5000.0,55.13612629377922,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
131336854,4000.0,55.133122003840946,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
160190467,5250.0,55.128271090049275,True,True,False,-0.0008814436656801039,2,grade=A,,False,single-add cardinality restoration diagnostic only
147190807,2500.0,55.06806314688965,True,True,False,-0.00040689639907964814,2,grade=A,,False,single-add cardinality restoration diagnostic only
129055181,3000.0,55.00945582544376,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
145065375,5000.0,54.77545765342357,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
145465748,5600.0,54.73072895745209,True,True,False,-0.0009416200794145624,2,grade=A,,False,single-add cardinality restoration diagnostic only
164566219,4000.0,54.64594985987816,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
144000405,3600.0,54.62404004407644,True,True,False,-0.0005970850500706115,2,grade=A,,False,single-add cardinality restoration diagnostic only
143179634,4000.0,54.51179751017245,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
148128009,2500.0,54.46218936898403,True,True,False,-0.00040689639907964814,2,grade=A,,False,single-add cardinality restoration diagnostic only
139110768,6500.0,54.17018386825705,True,True,False,-0.0010961318644572282,2,grade=A,,False,single-add cardinality restoration diagnostic only
134187570,6500.0,54.06474122859016,True,True,False,-0.0010961318644572282,2,grade=A,,False,single-add cardinality restoration diagnostic only
127839282,2800.0,53.87124070330991,True,True,False,-0.00045881506452682963,2,grade=A,,False,single-add cardinality restoration diagnostic only
159257311,5250.0,53.84805650125773,True,True,False,-0.0008814436656801039,2,grade=A,,False,single-add cardinality restoration diagnostic only
127488519,4000.0,53.83879753006567,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
161455503,5125.0,53.73996563280432,True,True,False,-0.0008599400595340478,2,grade=A,,False,single-add cardinality restoration diagnostic only
151336672,3800.0,53.716811836903176,True,True,False,-0.0006316117480188455,2,grade=A,,False,single-add cardinality restoration diagnostic only
129102197,5000.0,53.682426375739595,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
149317560,6000.0,53.67356084286823,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
138629987,5500.0,53.5690431894541,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
146922009,3600.0,53.50732602003881,True,True,False,-0.0005970850500706115,2,grade=A,,False,single-add cardinality restoration diagnostic only
139473056,6000.0,53.37206004710773,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
142837604,5000.0,53.262880130363904,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
141241452,5000.0,53.262880130363904,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
141453041,5000.0,53.262880130363904,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
135249573,6400.0,53.23297597891956,True,True,False,-0.0010789800488130163,2,grade=A,,False,single-add cardinality restoration diagnostic only
144762858,3200.0,52.97629289819111,True,True,False,-0.0005279827191786435,2,grade=A,,False,single-add cardinality restoration diagnostic only
141875948,2800.0,52.946920930900596,True,True,False,-0.00045881506452682963,2,grade=A,,False,single-add cardinality restoration diagnostic only
153611978,2400.0,52.897187573314156,True,True,False,-0.00038958199344396593,2,grade=A,,False,single-add cardinality restoration diagnostic only
150641466,3500.0,52.89343777885997,True,True,False,-0.0005798155863887544,2,grade=A,,False,single-add cardinality restoration diagnostic only
156733538,3625.0,52.8712566558987,True,True,False,-0.0006014017789107706,2,grade=A,,False,single-add cardinality restoration diagnostic only
144502486,4000.0,52.83829578131411,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
138237520,5000.0,52.81096816076714,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
134888469,4000.0,52.81070773476325,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
136499248,3000.0,52.78502087871959,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
134472371,2500.0,52.544131241765434,True,True,False,-0.00040689639907964814,2,grade=A,,False,single-add cardinality restoration diagnostic only
130847221,4000.0,52.28742994805969,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
159011226,5000.0,52.242485644947415,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
125866564,5500.0,52.23568421466068,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
145425797,3000.0,52.17566207938507,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
146388179,3000.0,52.17566207938507,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
145575246,3000.0,52.17566207938507,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
136610191,4000.0,52.02470699932373,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
141223749,3200.0,52.00824328343293,True,True,False,-0.0005279827191786435,2,grade=A,,False,single-add cardinality restoration diagnostic only
151566947,2500.0,51.85008676533891,True,True,False,-0.00040689639907964814,2,grade=A,,False,single-add cardinality restoration diagnostic only
156606292,4000.0,51.62457651765276,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
154860343,4000.0,51.475274395670205,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
134556188,3500.0,51.450017282234306,True,True,False,-0.0005798155863887544,2,grade=A,,False,single-add cardinality restoration diagnostic only
134851644,5000.0,51.44390109448881,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
134738109,5000.0,51.44390109448881,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
134646342,5000.0,51.44390109448881,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
138076808,4500.0,51.30916367382301,True,True,False,-0.0007523269334022142,2,grade=A,,False,single-add cardinality restoration diagnostic only
159272561,5000.0,51.283863334531155,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
157797043,3500.0,51.04810987466082,True,True,False,-0.0005798155863887544,2,grade=A,,False,single-add cardinality restoration diagnostic only
126780724,6500.0,50.80211795083585,True,True,False,-0.0010961318644572282,2,grade=A,,False,single-add cardinality restoration diagnostic only
138614129,4000.0,50.73997865618038,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
145951923,4300.0,50.70511564711861,True,True,False,-0.0007178572219488366,2,grade=A,,False,single-add cardinality restoration diagnostic only
133534839,5000.0,50.65189037483607,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
136214064,6000.0,50.547500459830104,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
136143634,6000.0,50.547500459830104,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
137153804,3600.0,50.48850027589807,True,True,False,-0.0005970850500706115,2,grade=A,,False,single-add cardinality restoration diagnostic only
145051113,2800.0,50.38195289404166,True,True,False,-0.00045881506452682963,2,grade=A,,False,single-add cardinality restoration diagnostic only
140021640,5100.0,50.38145417079721,True,True,False,-0.0008556385780794651,2,grade=A,,False,single-add cardinality restoration diagnostic only
127960246,4000.0,50.06050592153834,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
149507650,5000.0,50.05052182962001,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
149335629,5000.0,50.05052182962001,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
139482798,6000.0,50.00324664762183,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
139203671,6000.0,50.00324664762183,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
138693517,6000.0,50.00324664762183,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
138440332,6000.0,50.00324664762183,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
138338560,6000.0,50.00324664762183,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
138171145,6000.0,50.00324664762183,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
137710759,6000.0,50.00324664762183,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
154040262,3000.0,49.92148446664272,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
135452401,6000.0,49.905914980237064,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
134991110,6000.0,49.905914980237064,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
147291581,3000.0,49.8816757762675,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
127317411,3700.0,49.80088771531073,True,True,False,-0.0006143504367994712,2,grade=A,,False,single-add cardinality restoration diagnostic only
130300823,5000.0,49.78904929886984,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
130242329,5000.0,49.78904929886984,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
145102906,3000.0,49.665274592054146,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
147230475,4500.0,49.622513664401346,True,True,False,-0.0007523269334022142,2,grade=A,,False,single-add cardinality restoration diagnostic only
145187696,5000.0,49.56623295975733,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
151600662,2400.0,49.46582612045148,True,True,False,-0.00038958199344396593,2,grade=A,,False,single-add cardinality restoration diagnostic only
149911462,5200.0,49.464536128592,True,True,False,-0.0008728429833573248,2,grade=A,,False,single-add cardinality restoration diagnostic only
160810385,3200.0,49.458296922608305,True,True,False,-0.0005279827191786435,2,grade=A,,False,single-add cardinality restoration diagnostic only
131325987,6000.0,49.424717886332914,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
139934944,5000.0,49.39358252038944,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
139977363,5000.0,49.39358252038944,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
139558131,5000.0,49.39358252038944,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
139517491,5000.0,49.39358252038944,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
136243197,5000.0,49.34876109774436,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
126829774,3100.0,49.281931102808734,True,True,False,-0.000510696933235133,2,grade=A,,False,single-add cardinality restoration diagnostic only
158106010,4800.0,49.232508801149905,True,True,False,-0.0008040010242819084,2,grade=A,,False,single-add cardinality restoration diagnostic only
143855123,3500.0,49.20806440448069,True,True,False,-0.0005798155863887544,2,grade=A,,False,single-add cardinality restoration diagnostic only
148498152,5500.0,49.200764105962506,True,True,False,-0.0009244318812943186,2,grade=A,,False,single-add cardinality restoration diagnostic only
132902507,5000.0,49.14631264191508,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
134856454,4000.0,49.08357349517456,True,True,False,-0.0006661221496996328,2,grade=A,,False,single-add cardinality restoration diagnostic only
161238121,2500.0,48.91428743751516,True,True,False,-0.00040689639907964814,2,grade=A,,False,single-add cardinality restoration diagnostic only
143814991,5000.0,48.866722283439366,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
137583252,3700.0,48.849904654655994,True,True,False,-0.0006143504367994712,2,grade=A,,False,single-add cardinality restoration diagnostic only
138761750,3500.0,48.76856054444608,True,True,False,-0.0005798155863887544,2,grade=A,,False,single-add cardinality restoration diagnostic only
133791574,6000.0,48.732139745823,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
134079539,6000.0,48.732139745823,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
133324392,6000.0,48.732139745823,True,True,False,-0.0010103324040812156,2,grade=A,,False,single-add cardinality restoration diagnostic only
143248491,4500.0,48.72577219894401,True,True,False,-0.0007523269334022142,2,grade=A,,False,single-add cardinality restoration diagnostic only
138116496,5000.0,48.69913017223099,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
137890625,5000.0,48.69913017223099,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
150410988,2500.0,48.674329081629566,True,True,False,-0.00040689639907964814,2,grade=A,,False,single-add cardinality restoration diagnostic only
155387734,6500.0,48.54732089296411,True,True,False,-0.0010961318644572282,2,grade=A,,False,single-add cardinality restoration diagnostic only
143148537,3000.0,48.47834091812625,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
134553776,5800.0,48.242384480895836,True,True,False,-0.0009759843324517181,2,grade=A,,False,single-add cardinality restoration diagnostic only
157190150,5250.0,48.22216481199123,True,True,False,-0.0008814436656801039,2,grade=A,,False,single-add cardinality restoration diagnostic only
140654683,3800.0,48.202979723371406,True,True,False,-0.0006316117480188455,2,grade=A,,False,single-add cardinality restoration diagnostic only
143346163,3000.0,48.000680000500914,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
132336571,3600.0,47.959283847493744,True,True,False,-0.0005970850500706115,2,grade=A,,False,single-add cardinality restoration diagnostic only
141697100,4500.0,47.936592117327564,True,True,False,-0.0007523269334022142,2,grade=A,,False,single-add cardinality restoration diagnostic only
135000810,5000.0,47.69493086288933,True,True,False,-0.0008384301174304554,2,grade=A,,False,single-add cardinality restoration diagnostic only
127545936,3000.0,47.69219138981491,True,True,False,-0.0004934070631105181,2,grade=A,,False,single-add cardinality restoration diagnostic only
