policy_id,scenario,n_funded,funded_exposure,contractual_ecl_v4,realized_return_proxy_lgd45,stage1_share,stage2_share,stage3_share,actual_default_status_share,net_return_after_contractual_ecl_v4
paper4_v4_local_rt0p1725_g0p475_u0p025,severe,342,1000000.0,325479.24679407326,174336.04133148163,0.0,1.0,0.0,0.0,-151143.20546259164
paper4_v4_local_rt0p1725_g0p475_u0p050,adverse,338,1000000.0,305247.728286641,174654.63169441232,0.0,1.0,0.0,0.0,-130593.09659222869
paper4_v4_local_rt0p1725_g0p475_u0p050,baseline,338,1000000.0,89506.28793256011,174654.63169441232,0.0,1.0,0.0,0.0,85148.34376185221
paper4_v4_local_rt0p1725_g0p475_u0p050,optimistic,338,1000000.0,25847.5787152178,174654.63169441232,0.742603550295858,0.257396449704142,0.0,0.0,148807.05297919453
paper4_v4_local_rt0p1725_g0p475_u0p050,severe,338,1000000.0,325145.15989075374,174654.63169441232,0.0,1.0,0.0,0.0,-150490.52819634142
paper4_v4_local_rt0p1725_g0p475_u0p075,adverse,339,1000000.0,305743.9085969258,175419.62596103313,0.0,1.0,0.0,0.0,-130324.28263589265
paper4_v4_local_rt0p1725_g0p475_u0p075,baseline,339,1000000.0,89484.72704119486,175419.62596103313,0.0,1.0,0.0,0.0,85934.89891983828
paper4_v4_local_rt0p1725_g0p475_u0p075,optimistic,339,1000000.0,25719.244399380586,175419.62596103313,0.7463126843657817,0.2536873156342183,0.0,0.0,149700.38156165255
paper4_v4_local_rt0p1725_g0p475_u0p075,severe,339,1000000.0,325771.5412113159,175419.62596103313,0.0,1.0,0.0,0.0,-150351.91525028276
paper4_v4_local_rt0p1725_g0p475_u0p100,adverse,340,1000000.0,305875.2937605057,175568.70111044555,0.0,1.0,0.0,0.0,-130306.59265006013
paper4_v4_local_rt0p1725_g0p475_u0p100,baseline,340,1000000.0,89502.9927095789,175568.70111044555,0.0,1.0,0.0,0.0,86065.70840086664
paper4_v4_local_rt0p1725_g0p475_u0p100,optimistic,340,1000000.0,25709.28055312741,175568.70111044555,0.7470588235294118,0.2529411764705882,0.0,0.0,149859.42055731814
paper4_v4_local_rt0p1725_g0p475_u0p100,severe,340,1000000.0,325923.50597644196,175568.70111044555,0.0,1.0,0.0,0.0,-150354.8048659964
paper4_v4_local_rt0p1725_g0p500_u0p000,adverse,347,1000000.0,300073.09442650294,170271.60980569513,0.0,1.0,0.0,0.0,-129801.48462080781
paper4_v4_local_rt0p1725_g0p500_u0p000,baseline,347,1000000.0,87221.67603431486,170271.60980569513,0.0,1.0,0.0,0.0,83049.93377138027
paper4_v4_local_rt0p1725_g0p500_u0p000,optimistic,347,1000000.0,24824.30165997516,170271.60980569513,0.7348703170028819,0.26512968299711814,0.0,0.0,145447.30814571996
paper4_v4_local_rt0p1725_g0p500_u0p000,severe,347,1000000.0,319897.4388564853,170271.60980569513,0.0,1.0,0.0,0.0,-149625.82905079017
paper4_v4_local_rt0p1725_g0p500_u0p025,adverse,346,1000000.0,300375.84229347954,170912.128330817,0.0,1.0,0.0,0.0,-129463.71396266253
paper4_v4_local_rt0p1725_g0p500_u0p025,baseline,346,1000000.0,87293.67497078147,170912.128330817,0.0,1.0,0.0,0.0,83618.45336003554
paper4_v4_local_rt0p1725_g0p500_u0p025,optimistic,346,1000000.0,24830.962970985012,170912.128330817,0.7369942196531792,0.2630057803468208,0.0,0.0,146081.165359832
paper4_v4_local_rt0p1725_g0p500_u0p025,severe,346,1000000.0,320230.2709874623,170912.128330817,0.0,1.0,0.0,0.0,-149318.1426566453
paper4_v4_local_rt0p1725_g0p500_u0p050,adverse,344,1000000.0,299915.2635904509,170470.1542228465,0.0,1.0,0.0,0.0,-129445.10936760443
paper4_v4_local_rt0p1725_g0p500_u0p050,baseline,344,1000000.0,87300.79819339815,170470.1542228465,0.0,1.0,0.0,0.0,83169.35602944835
paper4_v4_local_rt0p1725_g0p500_u0p050,optimistic,344,1000000.0,24763.802727580227,170470.1542228465,0.747093023255814,0.25290697674418605,0.0,0.0,145706.35149526628
paper4_v4_local_rt0p1725_g0p500_u0p050,severe,344,1000000.0,319826.11852662027,170470.1542228465,0.0,1.0,0.0,0.0,-149355.96430377377
paper4_v4_local_rt0p1725_g0p500_u0p075,adverse,345,1000000.0,300196.25756734906,171175.733195865,0.0,1.0,0.0,0.0,-129020.52437148406
paper4_v4_local_rt0p1725_g0p500_u0p075,baseline,345,1000000.0,87280.72464561285,171175.733195865,0.0,1.0,0.0,0.0,83895.00855025215
paper4_v4_local_rt0p1725_g0p500_u0p075,optimistic,345,1000000.0,24683.34717115596,171175.733195865,0.7507246376811594,0.2492753623188406,0.0,0.0,146492.38602470903
paper4_v4_local_rt0p1725_g0p500_u0p075,severe,345,1000000.0,320185.40506444976,171175.733195865,0.0,1.0,0.0,0.0,-149009.67186858476
paper4_v4_local_rt0p1725_g0p500_u0p100,adverse,343,1000000.0,301126.9108034118,173680.69742503014,0.0,1.0,0.0,0.0,-127446.21337838165
paper4_v4_local_rt0p1725_g0p500_u0p100,baseline,343,1000000.0,87395.99959695007,173680.69742503014,0.0,1.0,0.0,0.0,86284.69782808007
paper4_v4_local_rt0p1725_g0p500_u0p100,optimistic,343,1000000.0,24595.571700726185,173680.69742503014,0.7551020408163265,0.24489795918367346,0.0,0.0,149085.12572430394
paper4_v4_local_rt0p1725_g0p500_u0p100,severe,343,1000000.0,321270.00933342415,173680.69742503014,0.0,1.0,0.0,0.0,-147589.311908394
paper4_v4_local_rt0p1750_g0p400_u0p000,adverse,346,1000000.0,326566.9526494496,172888.5824999986,0.0,1.0,0.0,0.0,-153678.370149451
paper4_v4_local_rt0p1750_g0p400_u0p000,baseline,346,1000000.0,96540.14113735607,172888.5824999986,0.0,1.0,0.0,0.0,76348.44136264252
paper4_v4_local_rt0p1750_g0p400_u0p000,optimistic,346,1000000.0,28547.078236650257,172888.5824999986,0.7196531791907514,0.28034682080924855,0.0,0.0,144341.50426334832
paper4_v4_local_rt0p1750_g0p400_u0p000,severe,346,1000000.0,347287.8468174126,172888.5824999986,0.0,1.0,0.0,0.0,-174399.264317414
paper4_v4_local_rt0p1750_g0p400_u0p025,adverse,346,1000000.0,326194.6104739551,172778.2125000008,0.0,1.0,0.0,0.0,-153416.3979739543
paper4_v4_local_rt0p1750_g0p400_u0p025,baseline,346,1000000.0,96441.06804118825,172778.2125000008,0.0,1.0,0.0,0.0,76337.14445881256
paper4_v4_local_rt0p1750_g0p400_u0p025,optimistic,346,1000000.0,28522.37749774747,172778.2125000008,0.7196531791907514,0.28034682080924855,0.0,0.0,144255.83500225333
paper4_v4_local_rt0p1750_g0p400_u0p025,severe,346,1000000.0,346884.60449188814,172778.2125000008,0.0,1.0,0.0,0.0,-174106.39199188733
paper4_v4_local_rt0p1750_g0p400_u0p050,adverse,346,1000000.0,326158.10326124885,172767.23249999774,0.0,1.0,0.0,0.0,-153390.8707612511
paper4_v4_local_rt0p1750_g0p400_u0p050,baseline,346,1000000.0,96431.3541735866,172767.23249999774,0.0,1.0,0.0,0.0,76335.87832641114
paper4_v4_local_rt0p1750_g0p400_u0p050,optimistic,346,1000000.0,28519.965107594508,172767.23249999774,0.7196531791907514,0.28034682080924855,0.0,0.0,144247.26739240324
paper4_v4_local_rt0p1750_g0p400_u0p050,severe,346,1000000.0,346845.0675972816,172767.23249999774,0.0,1.0,0.0,0.0,-174077.83509728385
paper4_v4_local_rt0p1750_g0p400_u0p075,adverse,346,1000000.0,326151.770946551,172765.31250000416,0.0,1.0,0.0,0.0,-153386.45844654684
paper4_v4_local_rt0p1750_g0p400_u0p075,baseline,346,1000000.0,96429.66926635793,172765.31250000416,0.0,1.0,0.0,0.0,76335.64323364623
paper4_v4_local_rt0p1750_g0p400_u0p075,optimistic,346,1000000.0,28519.552818128013,172765.31250000416,0.7196531791907514,0.28034682080924855,0.0,0.0,144245.75968187614
paper4_v4_local_rt0p1750_g0p400_u0p075,severe,346,1000000.0,346838.20977275143,172765.31250000416,0.0,1.0,0.0,0.0,-174072.89727274727
paper4_v4_local_rt0p1750_g0p400_u0p100,adverse,345,1000000.0,325968.38701643154,172708.2425000014,0.0,1.0,0.0,0.0,-153260.14451643015
paper4_v4_local_rt0p1750_g0p400_u0p100,baseline,345,1000000.0,96380.87432734726,172708.2425000014,0.0,1.0,0.0,0.0,76327.36817265413
paper4_v4_local_rt0p1750_g0p400_u0p100,optimistic,345,1000000.0,28507.723521042786,172708.2425000014,0.7188405797101449,0.2811594202898551,0.0,0.0,144200.5189789586
paper4_v4_local_rt0p1750_g0p400_u0p100,severe,345,1000000.0,346639.60706988286,172708.2425000014,0.0,1.0,0.0,0.0,-173931.36456988147
paper4_v4_local_rt0p1750_g0p425_u0p000,adverse,335,1000000.0,320442.43830069044,176420.17324300256,0.0,1.0,0.0,0.0,-144022.26505768788
paper4_v4_local_rt0p1750_g0p425_u0p000,baseline,335,1000000.0,94910.52558749274,176420.17324300256,0.0,1.0,0.0,0.0,81509.64765550982
paper4_v4_local_rt0p1750_g0p425_u0p000,optimistic,335,1000000.0,28210.383342571004,176420.17324300256,0.7074626865671642,0.29253731343283584,0.0,0.0,148209.78990043155
paper4_v4_local_rt0p1750_g0p425_u0p000,severe,335,1000000.0,340655.06769315177,176420.17324300256,0.0,1.0,0.0,0.0,-164234.8944501492
paper4_v4_local_rt0p1750_g0p425_u0p025,adverse,335,1000000.0,320442.43830069044,176420.17324300256,0.0,1.0,0.0,0.0,-144022.26505768788
paper4_v4_local_rt0p1750_g0p425_u0p025,baseline,335,1000000.0,94910.52558749274,176420.17324300256,0.0,1.0,0.0,0.0,81509.64765550982
paper4_v4_local_rt0p1750_g0p425_u0p025,optimistic,335,1000000.0,28210.383342571004,176420.17324300256,0.7074626865671642,0.29253731343283584,0.0,0.0,148209.78990043155
paper4_v4_local_rt0p1750_g0p425_u0p025,severe,335,1000000.0,340655.06769315177,176420.17324300256,0.0,1.0,0.0,0.0,-164234.8944501492
paper4_v4_local_rt0p1750_g0p425_u0p050,adverse,335,1000000.0,320442.43830069044,176420.17324300256,0.0,1.0,0.0,0.0,-144022.26505768788
paper4_v4_local_rt0p1750_g0p425_u0p050,baseline,335,1000000.0,94910.52558749274,176420.17324300256,0.0,1.0,0.0,0.0,81509.64765550982
paper4_v4_local_rt0p1750_g0p425_u0p050,optimistic,335,1000000.0,28210.383342571004,176420.17324300256,0.7074626865671642,0.29253731343283584,0.0,0.0,148209.78990043155
paper4_v4_local_rt0p1750_g0p425_u0p050,severe,335,1000000.0,340655.06769315177,176420.17324300256,0.0,1.0,0.0,0.0,-164234.8944501492
paper4_v4_local_rt0p1750_g0p425_u0p075,adverse,335,1000000.0,320442.43830069044,176420.17324300256,0.0,1.0,0.0,0.0,-144022.26505768788
paper4_v4_local_rt0p1750_g0p425_u0p075,baseline,335,1000000.0,94910.52558749274,176420.17324300256,0.0,1.0,0.0,0.0,81509.64765550982
paper4_v4_local_rt0p1750_g0p425_u0p075,optimistic,335,1000000.0,28210.383342571004,176420.17324300256,0.7074626865671642,0.29253731343283584,0.0,0.0,148209.78990043155
paper4_v4_local_rt0p1750_g0p425_u0p075,severe,335,1000000.0,340655.06769315177,176420.17324300256,0.0,1.0,0.0,0.0,-164234.8944501492
paper4_v4_local_rt0p1750_g0p425_u0p100,adverse,335,1000000.0,320442.43830069044,176420.17324300256,0.0,1.0,0.0,0.0,-144022.26505768788
paper4_v4_local_rt0p1750_g0p425_u0p100,baseline,335,1000000.0,94910.52558749274,176420.17324300256,0.0,1.0,0.0,0.0,81509.64765550982
paper4_v4_local_rt0p1750_g0p425_u0p100,optimistic,335,1000000.0,28210.383342571004,176420.17324300256,0.7074626865671642,0.29253731343283584,0.0,0.0,148209.78990043155
paper4_v4_local_rt0p1750_g0p425_u0p100,severe,335,1000000.0,340655.06769315177,176420.17324300256,0.0,1.0,0.0,0.0,-164234.8944501492
paper4_v4_local_rt0p1750_g0p450_u0p000,adverse,337,1000000.0,312936.7409446425,175192.49000000002,0.0,1.0,0.0,0.0,-137744.2509446425
paper4_v4_local_rt0p1750_g0p450_u0p000,baseline,337,1000000.0,92692.49200282294,175192.49000000002,0.0,1.0,0.0,0.0,82499.99799717708
paper4_v4_local_rt0p1750_g0p450_u0p000,optimistic,337,1000000.0,27620.864412821702,175192.49000000002,0.7091988130563798,0.29080118694362017,0.0,0.0,147571.6255871783
paper4_v4_local_rt0p1750_g0p450_u0p000,severe,337,1000000.0,332641.49480093573,175192.49000000002,0.0,1.0,0.0,0.0,-157449.0048009357
paper4_v4_local_rt0p1750_g0p450_u0p025,adverse,337,1000000.0,313194.47105096426,176839.42939458,0.0,1.0,0.0,0.0,-136355.04165638427
paper4_v4_local_rt0p1750_g0p450_u0p025,baseline,337,1000000.0,92691.79447466374,176839.42939458,0.0,1.0,0.0,0.0,84147.63491991625
paper4_v4_local_rt0p1750_g0p450_u0p025,optimistic,337,1000000.0,27540.597306759,176839.42939458,0.712166172106825,0.2878338278931751,0.0,0.0,149298.83208782098
paper4_v4_local_rt0p1750_g0p450_u0p025,severe,337,1000000.0,332960.7677487703,176839.42939458,0.0,1.0,0.0,0.0,-156121.33835419032
paper4_v4_local_rt0p1750_g0p450_u0p050,adverse,339,1000000.0,313489.3127171908,177101.25091726784,0.0,1.0,0.0,0.0,-136388.061799923
paper4_v4_local_rt0p1750_g0p450_u0p050,baseline,339,1000000.0,92702.80420566074,177101.25091726784,0.0,1.0,0.0,0.0,84398.4467116071
paper4_v4_local_rt0p1750_g0p450_u0p050,optimistic,339,1000000.0,27486.993790130353,177101.25091726784,0.7138643067846607,0.2861356932153392,0.0,0.0,149614.25712713748
paper4_v4_local_rt0p1750_g0p450_u0p050,severe,339,1000000.0,333319.1698550958,177101.25091726784,0.0,1.0,0.0,0.0,-156217.91893782796
paper4_v4_local_rt0p1750_g0p450_u0p075,adverse,334,1000000.0,312739.2692227802,173629.03530901,0.0,1.0,0.0,0.0,-139110.23391377018
paper4_v4_local_rt0p1750_g0p450_u0p075,baseline,334,1000000.0,92595.40404727847,173629.03530901,0.0,1.0,0.0,0.0,81033.63126173154
paper4_v4_local_rt0p1750_g0p450_u0p075,optimistic,334,1000000.0,27364.608728525454,173629.03530901,0.7245508982035929,0.2754491017964072,0.0,0.0,146264.42658048455
paper4_v4_local_rt0p1750_g0p450_u0p075,severe,334,1000000.0,332623.26813555654,173629.03530901,0.0,1.0,0.0,0.0,-158994.23282654653
paper4_v4_local_rt0p1750_g0p450_u0p100,adverse,335,1000000.0,312809.8293624578,173856.52646047238,0.0,1.0,0.0,0.0,-138953.30290198541
paper4_v4_local_rt0p1750_g0p450_u0p100,baseline,335,1000000.0,92598.80164942575,173856.52646047238,0.0,1.0,0.0,0.0,81257.72481104663
paper4_v4_local_rt0p1750_g0p450_u0p100,optimistic,335,1000000.0,27352.295693425833,173856.52646047238,0.7253731343283583,0.2746268656716418,0.0,0.0,146504.23076704654
paper4_v4_local_rt0p1750_g0p450_u0p100,severe,335,1000000.0,332708.5971142387,173856.52646047238,0.0,1.0,0.0,0.0,-158852.07065376634
paper4_v4_local_rt0p1750_g0p475_u0p000,adverse,339,1000000.0,308411.76161087863,175285.03901658076,0.0,1.0,0.0,0.0,-133126.72259429787
paper4_v4_local_rt0p1750_g0p475_u0p000,baseline,339,1000000.0,90685.80239530324,175285.03901658076,0.0,1.0,0.0,0.0,84599.23662127752
paper4_v4_local_rt0p1750_g0p475_u0p000,optimistic,339,1000000.0,26537.08833742407,175285.03901658076,0.7256637168141593,0.2743362831858407,0.0,0.0,148747.9506791567
paper4_v4_local_rt0p1750_g0p475_u0p000,severe,339,1000000.0,328206.25765619596,175285.03901658076,0.0,1.0,0.0,0.0,-152921.2186396152
paper4_v4_local_rt0p1750_g0p475_u0p025,adverse,340,1000000.0,308826.39645249984,175671.0205473588,0.0,1.0,0.0,0.0,-133155.37590514103
paper4_v4_local_rt0p1750_g0p475_u0p025,baseline,340,1000000.0,90707.9664421284,175671.0205473588,0.0,1.0,0.0,0.0,84963.05410523042
paper4_v4_local_rt0p1750_g0p475_u0p025,optimistic,340,1000000.0,26468.152522289638,175671.0205473588,0.7264705882352941,0.2735294117647059,0.0,0.0,149202.86802506918
paper4_v4_local_rt0p1750_g0p475_u0p025,severe,340,1000000.0,328706.40470961685,175671.0205473588,0.0,1.0,0.0,0.0,-153035.38416225804
paper4_v4_local_rt0p1750_g0p475_u0p050,adverse,336,1000000.0,307972.947129331,175855.84284349377,0.0,1.0,0.0,0.0,-132117.10428583724
paper4_v4_local_rt0p1750_g0p475_u0p050,baseline,336,1000000.0,90605.87304336739,175855.84284349377,0.0,1.0,0.0,0.0,85249.96980012638
paper4_v4_local_rt0p1750_g0p475_u0p050,optimistic,336,1000000.0,26374.101262280125,175855.84284349377,0.7351190476190477,0.2648809523809524,0.0,0.0,149481.74158121363
paper4_v4_local_rt0p1750_g0p475_u0p050,severe,336,1000000.0,327879.4913131476,175855.84284349377,0.0,1.0,0.0,0.0,-152023.64846965382
paper4_v4_local_rt0p1750_g0p475_u0p075,adverse,338,1000000.0,308180.7392033207,175922.94500093377,0.0,1.0,0.0,0.0,-132257.79420238693
paper4_v4_local_rt0p1750_g0p475_u0p075,baseline,338,1000000.0,90593.6847404465,175922.94500093377,0.0,1.0,0.0,0.0,85329.26026048728
paper4_v4_local_rt0p1750_g0p475_u0p075,optimistic,338,1000000.0,26317.353830092674,175922.94500093377,0.7337278106508875,0.26627218934911245,0.0,0.0,149605.5911708411
paper4_v4_local_rt0p1750_g0p475_u0p075,severe,338,1000000.0,328143.64046199946,175922.94500093377,0.0,1.0,0.0,0.0,-152220.69546106568
paper4_v4_local_rt0p1750_g0p475_u0p100,adverse,339,1000000.0,308457.02898102376,176000.83712850034,0.0,1.0,0.0,0.0,-132456.19185252342
paper4_v4_local_rt0p1750_g0p475_u0p100,baseline,339,1000000.0,90583.6479411084,176000.83712850034,0.0,1.0,0.0,0.0,85417.18918739194
paper4_v4_local_rt0p1750_g0p475_u0p100,optimistic,339,1000000.0,26247.864275701246,176000.83712850034,0.7374631268436578,0.26253687315634217,0.0,0.0,149752.97285279908
paper4_v4_local_rt0p1750_g0p475_u0p100,severe,339,1000000.0,328491.2891906157,176000.83712850034,0.0,1.0,0.0,0.0,-152490.45206211536
paper4_v4_local_rt0p1750_g0p500_u0p000,adverse,345,1000000.0,303199.174355207,171426.03160120954,0.0,1.0,0.0,0.0,-131773.14275399747
paper4_v4_local_rt0p1750_g0p500_u0p000,baseline,345,1000000.0,88469.85281577038,171426.03160120954,0.0,1.0,0.0,0.0,82956.17878543916
paper4_v4_local_rt0p1750_g0p500_u0p000,optimistic,345,1000000.0,25414.792643330034,171426.03160120954,0.7333333333333333,0.26666666666666666,0.0,0.0,146011.2389578795
paper4_v4_local_rt0p1750_g0p500_u0p000,severe,345,1000000.0,323041.5938860837,171426.03160120954,0.0,1.0,0.0,0.0,-151615.56228487415
paper4_v4_local_rt0p1750_g0p500_u0p025,adverse,343,1000000.0,303549.40477210283,173158.2176263314,0.0,1.0,0.0,0.0,-130391.18714577143
paper4_v4_local_rt0p1750_g0p500_u0p025,baseline,343,1000000.0,88554.48594611575,173158.2176263314,0.0,1.0,0.0,0.0,84603.73168021566
paper4_v4_local_rt0p1750_g0p500_u0p025,optimistic,343,1000000.0,25423.553340796774,173158.2176263314,0.7346938775510204,0.2653061224489796,0.0,0.0,147734.66428553464
paper4_v4_local_rt0p1750_g0p500_u0p025,severe,343,1000000.0,323425.8490765779,173158.2176263314,0.0,1.0,0.0,0.0,-150267.63145024652
paper4_v4_local_rt0p1750_g0p500_u0p050,adverse,340,1000000.0,303088.82606907416,173047.1409540687,0.0,1.0,0.0,0.0,-130041.68511500547
paper4_v4_local_rt0p1750_g0p500_u0p050,baseline,340,1000000.0,88561.60916873242,173047.1409540687,0.0,1.0,0.0,0.0,84485.53178533626
paper4_v4_local_rt0p1750_g0p500_u0p050,optimistic,340,1000000.0,25356.39309739199,173047.1409540687,0.7441176470588236,0.25588235294117645,0.0,0.0,147690.7478566767
paper4_v4_local_rt0p1750_g0p500_u0p050,severe,340,1000000.0,323021.6966157359,173047.1409540687,0.0,1.0,0.0,0.0,-149974.5556616672
paper4_v4_local_rt0p1750_g0p500_u0p075,adverse,341,1000000.0,303369.8200459723,174556.0224913794,0.0,1.0,0.0,0.0,-128813.7975545929
paper4_v4_local_rt0p1750_g0p500_u0p075,baseline,341,1000000.0,88541.5356209471,174556.0224913794,0.0,1.0,0.0,0.0,86014.4868704323
paper4_v4_local_rt0p1750_g0p500_u0p075,optimistic,341,1000000.0,25275.937540967723,174556.0224913794,0.7478005865102639,0.25219941348973607,0.0,0.0,149280.0849504117
paper4_v4_local_rt0p1750_g0p500_u0p075,severe,341,1000000.0,323380.98315356544,174556.0224913794,0.0,1.0,0.0,0.0,-148824.96066218603
paper4_v4_local_rt0p1750_g0p500_u0p100,adverse,340,1000000.0,303888.7027047564,174757.92155780335,0.0,1.0,0.0,0.0,-129130.78114695306
paper4_v4_local_rt0p1750_g0p500_u0p100,baseline,340,1000000.0,88622.53978024203,174757.92155780335,0.0,1.0,0.0,0.0,86135.38177756131
paper4_v4_local_rt0p1750_g0p500_u0p100,optimistic,340,1000000.0,25244.050278039897,174757.92155780335,0.7529411764705882,0.24705882352941178,0.0,0.0,149513.87127976347
paper4_v4_local_rt0p1750_g0p500_u0p100,severe,340,1000000.0,323976.0016250054,174757.92155780335,0.0,1.0,0.0,0.0,-149218.08006720204
paper4_v4_local_rt0p1775_g0p400_u0p000,adverse,346,1000000.0,326566.9526494496,172888.5824999986,0.0,1.0,0.0,0.0,-153678.370149451
paper4_v4_local_rt0p1775_g0p400_u0p000,baseline,346,1000000.0,96540.14113735607,172888.5824999986,0.0,1.0,0.0,0.0,76348.44136264252
paper4_v4_local_rt0p1775_g0p400_u0p000,optimistic,346,1000000.0,28547.078236650257,172888.5824999986,0.7196531791907514,0.28034682080924855,0.0,0.0,144341.50426334832
paper4_v4_local_rt0p1775_g0p400_u0p000,severe,346,1000000.0,347287.8468174126,172888.5824999986,0.0,1.0,0.0,0.0,-174399.264317414
paper4_v4_local_rt0p1775_g0p400_u0p025,adverse,346,1000000.0,326194.6104739551,172778.2125000008,0.0,1.0,0.0,0.0,-153416.3979739543
paper4_v4_local_rt0p1775_g0p400_u0p025,baseline,346,1000000.0,96441.06804118825,172778.2125000008,0.0,1.0,0.0,0.0,76337.14445881256
paper4_v4_local_rt0p1775_g0p400_u0p025,optimistic,346,1000000.0,28522.37749774747,172778.2125000008,0.7196531791907514,0.28034682080924855,0.0,0.0,144255.83500225333
paper4_v4_local_rt0p1775_g0p400_u0p025,severe,346,1000000.0,346884.60449188814,172778.2125000008,0.0,1.0,0.0,0.0,-174106.39199188733
paper4_v4_local_rt0p1775_g0p400_u0p050,adverse,346,1000000.0,326158.10326124885,172767.23249999774,0.0,1.0,0.0,0.0,-153390.8707612511
paper4_v4_local_rt0p1775_g0p400_u0p050,baseline,346,1000000.0,96431.3541735866,172767.23249999774,0.0,1.0,0.0,0.0,76335.87832641114
paper4_v4_local_rt0p1775_g0p400_u0p050,optimistic,346,1000000.0,28519.965107594508,172767.23249999774,0.7196531791907514,0.28034682080924855,0.0,0.0,144247.26739240324
paper4_v4_local_rt0p1775_g0p400_u0p050,severe,346,1000000.0,346845.0675972816,172767.23249999774,0.0,1.0,0.0,0.0,-174077.83509728385
paper4_v4_local_rt0p1775_g0p400_u0p075,adverse,346,1000000.0,326151.770946551,172765.31250000416,0.0,1.0,0.0,0.0,-153386.45844654684
paper4_v4_local_rt0p1775_g0p400_u0p075,baseline,346,1000000.0,96429.66926635793,172765.31250000416,0.0,1.0,0.0,0.0,76335.64323364623
paper4_v4_local_rt0p1775_g0p400_u0p075,optimistic,346,1000000.0,28519.552818128013,172765.31250000416,0.7196531791907514,0.28034682080924855,0.0,0.0,144245.75968187614
paper4_v4_local_rt0p1775_g0p400_u0p075,severe,346,1000000.0,346838.20977275143,172765.31250000416,0.0,1.0,0.0,0.0,-174072.89727274727
paper4_v4_local_rt0p1775_g0p400_u0p100,adverse,345,1000000.0,325968.38701643154,172708.2425000014,0.0,1.0,0.0,0.0,-153260.14451643015
paper4_v4_local_rt0p1775_g0p400_u0p100,baseline,345,1000000.0,96380.87432734726,172708.2425000014,0.0,1.0,0.0,0.0,76327.36817265413
paper4_v4_local_rt0p1775_g0p400_u0p100,optimistic,345,1000000.0,28507.723521042786,172708.2425000014,0.7188405797101449,0.2811594202898551,0.0,0.0,144200.5189789586
paper4_v4_local_rt0p1775_g0p400_u0p100,severe,345,1000000.0,346639.60706988286,172708.2425000014,0.0,1.0,0.0,0.0,-173931.36456988147
paper4_v4_local_rt0p1775_g0p425_u0p000,adverse,348,1000000.0,324085.3082647795,175282.58472726814,0.0,1.0,0.0,0.0,-148802.72353751137
paper4_v4_local_rt0p1775_g0p425_u0p000,baseline,348,1000000.0,95879.82326589762,175282.58472726814,0.0,1.0,0.0,0.0,79402.76146137052
paper4_v4_local_rt0p1775_g0p425_u0p000,optimistic,348,1000000.0,28397.41925839126,175282.58472726814,0.7212643678160919,0.27873563218390807,0.0,0.0,146885.1654688769
paper4_v4_local_rt0p1775_g0p425_u0p000,severe,348,1000000.0,344600.25427845254,175282.58472726814,0.0,1.0,0.0,0.0,-169317.6695511844
paper4_v4_local_rt0p1775_g0p425_u0p025,adverse,348,1000000.0,324085.3082647795,175282.58472726814,0.0,1.0,0.0,0.0,-148802.72353751137
paper4_v4_local_rt0p1775_g0p425_u0p025,baseline,348,1000000.0,95879.82326589762,175282.58472726814,0.0,1.0,0.0,0.0,79402.76146137052
paper4_v4_local_rt0p1775_g0p425_u0p025,optimistic,348,1000000.0,28397.41925839126,175282.58472726814,0.7212643678160919,0.27873563218390807,0.0,0.0,146885.1654688769
paper4_v4_local_rt0p1775_g0p425_u0p025,severe,348,1000000.0,344600.25427845254,175282.58472726814,0.0,1.0,0.0,0.0,-169317.6695511844
paper4_v4_local_rt0p1775_g0p425_u0p050,adverse,348,1000000.0,324085.3082647795,175282.58472726814,0.0,1.0,0.0,0.0,-148802.72353751137
paper4_v4_local_rt0p1775_g0p425_u0p050,baseline,348,1000000.0,95879.82326589762,175282.58472726814,0.0,1.0,0.0,0.0,79402.76146137052
paper4_v4_local_rt0p1775_g0p425_u0p050,optimistic,348,1000000.0,28397.41925839126,175282.58472726814,0.7212643678160919,0.27873563218390807,0.0,0.0,146885.1654688769
paper4_v4_local_rt0p1775_g0p425_u0p050,severe,348,1000000.0,344600.25427845254,175282.58472726814,0.0,1.0,0.0,0.0,-169317.6695511844
paper4_v4_local_rt0p1775_g0p425_u0p075,adverse,348,1000000.0,324085.3082647795,175282.58472726814,0.0,1.0,0.0,0.0,-148802.72353751137
paper4_v4_local_rt0p1775_g0p425_u0p075,baseline,348,1000000.0,95879.82326589762,175282.58472726814,0.0,1.0,0.0,0.0,79402.76146137052
paper4_v4_local_rt0p1775_g0p425_u0p075,optimistic,348,1000000.0,28397.41925839126,175282.58472726814,0.7212643678160919,0.27873563218390807,0.0,0.0,146885.1654688769
paper4_v4_local_rt0p1775_g0p425_u0p075,severe,348,1000000.0,344600.25427845254,175282.58472726814,0.0,1.0,0.0,0.0,-169317.6695511844
paper4_v4_local_rt0p1775_g0p425_u0p100,adverse,348,1000000.0,324085.3082647795,175282.58472726814,0.0,1.0,0.0,0.0,-148802.72353751137
paper4_v4_local_rt0p1775_g0p425_u0p100,baseline,348,1000000.0,95879.82326589762,175282.58472726814,0.0,1.0,0.0,0.0,79402.76146137052
paper4_v4_local_rt0p1775_g0p425_u0p100,optimistic,348,1000000.0,28397.41925839126,175282.58472726814,0.7212643678160919,0.27873563218390807,0.0,0.0,146885.1654688769
