policy_id,n_paths,mean_loss,p05_loss,p50_loss,p95_loss,mean_default_count,funded_exposure,mean_default_multiplier
v12_spo_regret_return_recovery,240,14541.175452372341,0.0,2460.4429196425504,70454.47702579365,9.329166666666667,983350.0,0.40007800505343966
v12_spo_regret_audit_guarded,240,13174.627901707061,0.0,2672.728239526272,72090.04802206486,8.166666666666666,983175.0,0.39999999999999986
v12_cvar_mdcp_colgen_relaxed_k24000_floor105000_cap300000,240,21001.680271171837,0.0,9208.5230999189,78728.34365190819,18.579166666666666,1000000.0,0.40787139568449887
v12_spo_regret_balanced,240,13778.154456057535,0.0,1876.1867301108427,85811.67636114957,8.604166666666666,982825.0,0.39999999999999986
v12_cvar_mdcp_colgen_relaxed_k24000_floor125000_cap360000,240,20525.238464220034,0.0,8414.496197327713,88667.67417713939,17.2125,1000000.0,0.40787139568449887
v12_cvar_mdcp_colgen_relaxed_k24000_floor80000_cap250000,240,28317.53250937713,0.0,14521.073114358165,102984.44687102168,23.920833333333334,1000000.0,0.41051660924327055
v12_mdcp_empirical_tight,240,38158.79521504316,0.0,31683.75306189502,108851.42410586307,29.420833333333334,850000.0,0.4138206783735535
v12_mdcp_empirical_return_recovery,240,34443.696339376955,0.0,24019.039616782222,114890.1303946539,22.808333333333334,1000000.0,0.41005986882842876
v12_mdcp_empirical_base,240,38789.33922740714,0.0,29732.054813201958,115348.82544860308,26.983333333333334,1000000.0,0.4129231148346556
