policy_id,regime_v76,path_id,scenario_loss_v76,scenario_return_v76,claim_boundary_v76,iteration_v76
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,20,48860.40593007959,8265.028541805328,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,21,58279.599632584985,-649.2425404580496,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,22,82131.42204797248,-23443.25317321419,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,23,72444.22964439483,-14054.217251037444,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,24,45532.174911679904,11153.960327019644,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,25,46942.664318794225,9648.026343400696,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,26,74945.93826794447,-16344.766792934384,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,27,72321.72676836078,-13936.801245055554,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,28,41921.09244234457,14340.574037764398,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,29,63377.519140270364,-5518.6120286807645,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,30,82829.85856384905,-23770.616669527302,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,31,89716.91215833955,-30690.583869018956,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,32,39338.7418573643,16022.849788563306,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,33,62914.530127932834,-5162.570684165515,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,34,86381.36681679974,-27286.955954345118,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,35,64397.035420952794,-6267.643423739448,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,36,41279.59226005512,15041.226114990923,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,37,42062.618570742256,14138.0229211281,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,38,85730.70118280915,-26819.93071221088,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,39,71786.2848849127,-13665.654077998946,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,40,44549.23760520675,12003.874471351208,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,41,57595.78404923228,-36.552561642537384,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,42,77301.22915337788,-18558.23051998381,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,43,53550.808923389544,3670.4309947135425,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,44,51306.99082804978,5521.804014740792,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,45,54910.97143572315,2103.0806704257648,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,46,77330.63170046179,-18776.757995091633,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,47,65398.910105688505,-7441.770871327414,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,48,46809.324630851115,9530.435091686244,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,49,47783.992059147036,8789.708561523435,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,50,73846.40839765588,-15517.107567580773,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,51,72140.13125209612,-13972.027573223188,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,52,48722.99420227836,7899.375368415847,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,53,45316.77200431287,11089.179932006557,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,54,104981.708114903,-45339.85948707632,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,55,51939.066559532985,5137.620631171355,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,56,40368.74479326192,15521.511492901445,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,57,56412.163760241725,1153.8196583001775,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,58,80058.40046170939,-21371.281087825337,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,59,50893.945898184196,6219.746092893825,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,60,51670.58971150929,5440.276132987964,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,61,66817.3481591051,-8655.026635592218,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,62,70306.2493848097,-12039.866067383193,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,63,69163.0806015783,-11194.082036251626,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,64,37157.60082698016,18157.229237948126,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,65,48011.32204278557,8320.417017002726,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,66,86211.52391288905,-27385.917944666722,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,67,59136.907483203584,-2002.7668304699616,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,68,45138.559362540385,11420.70793114857,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,69,46119.09529511975,10415.913065860555,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,70,89451.99501051805,-30313.426895082295,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,71,47689.420809748364,9260.433070177061,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,72,46377.784505810894,10299.317435728937,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,73,55069.482698454725,2356.4401039801787,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,74,79178.32354869663,-20637.694268293755,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,75,65950.0633987009,-7822.432760361943,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,76,55218.201889563155,1766.4472678080072,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,77,75225.68421703314,-16849.489264594744,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,78,81936.56429424192,-23255.651624529513,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,79,72110.92154325353,-13566.834428939956,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,80,57055.492750805104,470.86662571701436,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,81,56172.678806410586,910.7036594470081,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,82,74835.39435400866,-16549.88179209692,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,83,62582.608757087,-5114.589710455959,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,84,57670.75395933962,-407.5900067937645,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,85,52544.21630156991,4795.284004254527,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,86,87645.87916457308,-28521.703777822822,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,87,64346.09114372763,-6476.707558379181,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,88,42583.37779437419,13689.482128829497,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,89,41500.82975373383,14554.285848693975,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,90,90925.29463358314,-31844.88661980563,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,91,60229.74533822894,-2378.274786963213,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,92,36956.82958114454,18794.672842419204,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,93,49623.79027317551,7239.081060929688,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,94,90174.99921653864,-30973.41268487012,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,95,76433.8118255437,-17878.924978968316,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,96,48918.041907717394,7835.1592298976375,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,97,46226.45652033618,10513.732072216657,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,98,86538.45625920694,-27481.120827802075,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,99,80247.3811980299,-21495.439975386707,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,100,43212.775652462966,13035.508221246651,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,101,51271.490027894724,5567.5390547256375,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,102,79349.02032521226,-20787.409519277127,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,103,67137.91817234115,-8784.257359595835,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,104,36877.96155025038,18722.451572854137,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,105,60181.77722692261,-2613.124666592663,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,106,68036.73572890698,-9821.862812088764,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,107,67400.75389750063,-9226.475307426097,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,108,47961.920632668436,8527.191980435875,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,109,54192.77710475875,2999.2741206563387,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,110,75027.47742054496,-16581.685845602282,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,111,48037.12167979682,8504.87449986862,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,112,53190.203231320964,3949.344866332875,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,113,63551.82251068071,-5821.717635037327,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,114,88811.5290618457,-29803.162589362353,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,115,52036.053511455975,5171.601737762112,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,116,42136.59933982308,14027.955428416864,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,117,54456.921287098514,2763.158374681272,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,118,68257.37385389644,-10154.36960766644,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,119,71616.1968190411,-13231.424574637344,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,120,48098.40737270633,8441.418524238661,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,121,55354.800428483926,2011.7851212644152,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,122,85493.66036856714,-26380.721785706064,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,123,65965.8440987164,-8075.503476713692,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,124,44293.643742258086,12082.777014062658,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,125,49558.84165424599,7157.688446350982,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,126,72806.52495198396,-14585.338063725641,v76 iteration scenario evaluation only,3
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,127,64698.5501570769,-6624.637942246511,v76 iteration scenario evaluation only,3
