policy_id,sicr_rule_v36,stage2_share_v36,ecl_proxy_total_v36,ranking_delta_proxy_v36,production_ifrs9_staging_claim_allowed,claim_boundary_v36,stage2_band_v39,sicr_rule_family_v39,proxy_sicr_recommendation_v39,contractual_ifrs9_claim_allowed,claim_boundary_v39
paper1_economic_champion,absolute_pd_threshold_0p15,0.5432835820895522,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,high,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
paper1_economic_champion,absolute_pd_threshold_0p20,0.417910447761194,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
paper1_economic_champion,relative_pd_increase_proxy,0.3552238805970149,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,relative,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
paper1_economic_champion,conformal_width_weak_source_composite,0.3970149253731343,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
paper1_economic_champion,scenario_stress_composite,0.4805970149253731,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,absolute_pd_threshold_0p15,0.3677142857142856,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,absolute_pd_threshold_0p20,0.2828571428571428,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,relative_pd_increase_proxy,0.2404285714285713,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,relative,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,conformal_width_weak_source_composite,0.2687142857142856,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor105000_cap300000,scenario_stress_composite,0.3252857142857142,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,scenario,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,absolute_pd_threshold_0p15,0.3677142857142856,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,absolute_pd_threshold_0p20,0.2828571428571428,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,absolute,reasonable_sensitivity_band,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,relative_pd_increase_proxy,0.2404285714285713,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,low,relative,diagnostic_only_extreme_stage_mix,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,conformal_width_weak_source_composite,0.2687142857142856,0.0,7.5,False,SICR sensitivity only; no production IFRS9 staging claim,moderate,conformal,preferred_proxy_candidate,False,IFRS9-inspired SICR/ECL proxy only; no contractual or production IFRS9 claim
