policy_id,regime_v74,lhs_v74,rhs_v74,slack_v74,binding_v74,claim_boundary_v74,constraint_type_v74,source_family,source_id,cap_share_v74,cap_mode_v74,path_id,iteration_v74
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-86153.63566077506,0.0,86153.63566077506,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,100.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-74850.98105902129,0.0,74850.98105902129,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,101.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-34819.39411484041,0.0,34819.39411484041,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,102.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-39600.58592344055,0.0,39600.58592344055,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,103.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-98640.46589186219,0.0,98640.46589186219,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,104.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-59886.97532839546,0.0,59886.97532839546,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,105.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-39169.87165826341,0.0,39169.87165826341,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,106.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-40565.69360543124,0.0,40565.69360543124,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,107.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-76737.25183335162,0.0,76737.25183335162,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,108.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-64746.403325578765,0.0,64746.403325578765,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,109.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-32801.751661674876,0.0,32801.751661674876,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,110.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-86322.47814993546,0.0,86322.47814993546,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,111.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-66191.82559053341,0.0,66191.82559053341,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,112.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-42843.16625579327,0.0,42843.16625579327,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,113.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-10691.35717714607,0.0,10691.35717714607,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,114.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-73382.68374666845,0.0,73382.68374666845,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,115.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-90215.23237764332,0.0,90215.23237764332,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,116.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-68435.8085098876,0.0,68435.8085098876,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,117.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-48903.688067184514,0.0,48903.688067184514,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,118.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-31312.62990193558,0.0,31312.62990193558,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,119.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-81400.57729821307,0.0,81400.57729821307,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,120.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-66095.34474417899,0.0,66095.34474417899,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,121.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-4871.509108392347,0.0,4871.509108392347,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,122.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-46321.734995613224,0.0,46321.734995613224,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,123.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-84350.8808254818,0.0,84350.8808254818,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,124.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-78139.98294638941,0.0,78139.98294638941,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,125.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-40053.50371722772,0.0,40053.50371722772,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,126.0,2
v63_source_repair_diversity_first_repair,target_source_cap_probe_lp,-41328.25034049022,0.0,41328.25034049022,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,127.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,842292.375,850000.0,7707.625,False,v74 iteration active-constraint diagnostic only,budget_upper,,,,,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-842292.375,-842292.375,0.0,True,v74 iteration active-constraint diagnostic only,budget_lower,,,,,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,1.5290879673557356e-11,0.0,-1.5290879673557356e-11,True,v74 iteration active-constraint diagnostic only,source_share,grade,A,0.8531348749298603,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-641914.8624999998,0.0,641914.8624999998,False,v74 iteration active-constraint diagnostic only,source_share,grade,B,0.8531348749298603,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-689959.7625,0.0,689959.7625,False,v74 iteration active-constraint diagnostic only,source_share,grade,C,0.8531348749298603,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-704689.0,0.0,704689.0,False,v74 iteration active-constraint diagnostic only,source_share,grade,D,0.8531348749298603,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-714089.0,0.0,714089.0,False,v74 iteration active-constraint diagnostic only,source_share,grade,E,0.8531348749298603,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-1.2505552149377763e-12,0.0,1.2505552149377763e-12,True,v74 iteration active-constraint diagnostic only,source_share,score_decile,0,0.9,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-696263.1375000001,0.0,696263.1375000001,False,v74 iteration active-constraint diagnostic only,source_share,score_decile,1,0.9,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-738633.9,0.0,738633.9,False,v74 iteration active-constraint diagnostic only,source_share,score_decile,2,0.9,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-755063.1375000001,0.0,755063.1375000001,False,v74 iteration active-constraint diagnostic only,source_share,score_decile,3,0.9,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-758063.1375000001,0.0,758063.1375000001,False,v74 iteration active-constraint diagnostic only,source_share,score_decile,4,0.9,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-690548.51875,0.0,690548.51875,False,v74 iteration active-constraint diagnostic only,source_share,income_band,0,0.85,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-683219.2812500001,0.0,683219.2812500001,False,v74 iteration active-constraint diagnostic only,source_share,income_band,1,0.85,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-663598.51875,0.0,663598.51875,False,v74 iteration active-constraint diagnostic only,source_share,income_band,2,0.85,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-627449.38125,0.0,627449.38125,False,v74 iteration active-constraint diagnostic only,source_share,income_band,3,0.85,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-72634.51875000003,0.0,72634.51875000003,False,v74 iteration active-constraint diagnostic only,source_share,income_band,4,0.85,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-85345.14374999997,0.0,85345.14374999997,False,v74 iteration active-constraint diagnostic only,source_share,dti_band,0,0.85,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-532359.51875,0.0,532359.51875,False,v74 iteration active-constraint diagnostic only,source_share,dti_band,1,0.85,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-705348.51875,0.0,705348.51875,False,v74 iteration active-constraint diagnostic only,source_share,dti_band,2,0.85,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-704948.51875,0.0,704948.51875,False,v74 iteration active-constraint diagnostic only,source_share,dti_band,3,0.85,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-709448.51875,0.0,709448.51875,False,v74 iteration active-constraint diagnostic only,source_share,dti_band,4,0.85,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-141162.3725,0.0,141162.3725,False,v74 iteration active-constraint diagnostic only,source_share,period,2018,0.82,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-433804.7475,0.0,433804.7475,False,v74 iteration active-constraint diagnostic only,source_share,period,2019,0.82,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-654779.7475,0.0,654779.7475,False,v74 iteration active-constraint diagnostic only,source_share,period,2020,0.82,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-288802.33125,0.0,288802.33125,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,AZ,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-179953.19374999998,0.0,179953.19374999998,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,CA,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-279302.33125,0.0,279302.33125,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,CO,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-244077.33125000002,0.0,244077.33125000002,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,FL,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-245752.33125000002,0.0,245752.33125000002,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,GA,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-211877.33125000002,0.0,211877.33125000002,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,IL,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-293802.33125,0.0,293802.33125,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,IN,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-269402.33125,0.0,269402.33125,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,MA,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-289088.33125000005,0.0,289088.33125000005,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,MD,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-292402.33125,0.0,292402.33125,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,MI,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-284802.33125,0.0,284802.33125,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,MN,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-279402.33125,0.0,279402.33125,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,NC,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-284802.33125,0.0,284802.33125,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,NJ,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-283902.33125,0.0,283902.33125,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,NV,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-211127.33125000002,0.0,211127.33125000002,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,NY,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-275402.33125,0.0,275402.33125,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,OH,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-256952.33125000002,0.0,256952.33125000002,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,PA,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-258802.33125000002,0.0,258802.33125000002,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,TX,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-279302.33125,0.0,279302.33125,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,VA,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-239727.33125000002,0.0,239727.33125000002,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,WA,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-99873.09375,0.0,99873.09375,False,v74 iteration active-constraint diagnostic only,source_share,state_top20,other,0.35,incumbent_cvar_relaxed_source_lp,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,93279.98532972808,108900.67553724365,15620.690207515567,False,v74 iteration active-constraint diagnostic only,cvar_cap,,,,,,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-51052.07466057074,0.0,51052.07466057074,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,0.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-30821.941152342384,0.0,30821.941152342384,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,1.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-2529.112665658424,0.0,2529.112665658424,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,2.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-36354.59295303036,0.0,36354.59295303036,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,3.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-34006.754784151024,0.0,34006.754784151024,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,4.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-38855.98008473912,0.0,38855.98008473912,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,5.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-22339.878487681955,0.0,22339.878487681955,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,6.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-34149.75834810957,0.0,34149.75834810957,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,7.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-43154.83857856469,0.0,43154.83857856469,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,8.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-46711.12046942163,0.0,46711.12046942163,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,9.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-2.9103830456733704e-11,0.0,2.9103830456733704e-11,True,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,10.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-15746.787923770928,0.0,15746.787923770928,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,11.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-47160.52528485656,0.0,47160.52528485656,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,12.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-36469.72622484032,0.0,36469.72622484032,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,13.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-11396.094486940201,0.0,11396.094486940201,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,14.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-29859.06739267779,0.0,29859.06739267779,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,15.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-44631.51280715081,0.0,44631.51280715081,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,16.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-43795.86655622944,0.0,43795.86655622944,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,17.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-25570.38616997881,0.0,25570.38616997881,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,18.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-16061.640531996178,0.0,16061.640531996178,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,19.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-41314.59328645896,0.0,41314.59328645896,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,20.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-31895.399583953593,0.0,31895.399583953593,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,21.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-8043.5771685660875,0.0,8043.5771685660875,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,22.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-17730.769572143734,0.0,17730.769572143734,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,23.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-44642.82430485866,0.0,44642.82430485866,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,24.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-43232.33489774434,0.0,43232.33489774434,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,25.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-15229.060948594095,0.0,15229.060948594095,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,26.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-17853.272448177813,0.0,17853.272448177813,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,27.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-48253.906774193994,0.0,48253.906774193994,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,28.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-26797.4800762682,0.0,26797.4800762682,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,29.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-7345.140652689515,0.0,7345.140652689515,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,30.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-458.08705819903116,0.0,458.08705819903116,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,31.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-50836.25735917427,0.0,50836.25735917427,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,32.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-27260.46908860573,0.0,27260.46908860573,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,33.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-3793.6323997388245,0.0,3793.6323997388245,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,34.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-25777.96379558577,0.0,25777.96379558577,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,35.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-48895.40695648344,0.0,48895.40695648344,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,36.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-48112.3806457963,0.0,48112.3806457963,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,37.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-4444.298033729428,0.0,4444.298033729428,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,38.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-18388.714331625844,0.0,18388.714331625844,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,39.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-45625.76161133183,0.0,45625.76161133183,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,40.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-32579.215167306284,0.0,32579.215167306284,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,41.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-12873.7700631607,0.0,12873.7700631607,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,42.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-36624.19029314902,0.0,36624.19029314902,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,43.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-38868.00838848879,0.0,38868.00838848879,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,44.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-35264.02778081541,0.0,35264.02778081541,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,45.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-12844.367516076789,0.0,12844.367516076789,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,46.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-24776.08911085005,0.0,24776.08911085005,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,47.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-43365.67458568745,0.0,43365.67458568745,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,48.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-42391.007157391534,0.0,42391.007157391534,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,49.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-16328.590818882687,0.0,16328.590818882687,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,50.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-18034.867964442426,0.0,18034.867964442426,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,51.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-41452.005014260205,0.0,41452.005014260205,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,52.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-44858.2272122257,0.0,44858.2272122257,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,53.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,0.0,0.0,0.0,True,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,54.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-38235.93265700558,0.0,38235.93265700558,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,55.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-49806.25442327663,0.0,49806.25442327663,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,56.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-33762.835456296845,0.0,33762.835456296845,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,57.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-10116.59875482916,0.0,10116.59875482916,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,58.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-39281.05331835437,0.0,39281.05331835437,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,59.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-38504.409505029274,0.0,38504.409505029274,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,60.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-23357.651057433468,0.0,23357.651057433468,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,61.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-19868.74983172887,0.0,19868.74983172887,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,62.0,2
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,-21011.91861496029,0.0,21011.91861496029,False,v74 iteration active-constraint diagnostic only,cvar_path_excess,,,,,63.0,2
