policy_id,regime_v63,scenario_row,scenario_loss_v63,scenario_return_v63
v63_source_repair_diversity_first_repair,diversity_first_repair,47,134253.7975515746,-62717.673991375086
v63_source_repair_diversity_first_repair,diversity_first_repair,48,100453.16519402694,-30345.929165746773
v63_source_repair_diversity_first_repair,diversity_first_repair,49,105369.6467749753,-34885.57404014808
v63_source_repair_diversity_first_repair,diversity_first_repair,50,153145.30377283925,-81041.6807981572
v63_source_repair_diversity_first_repair,diversity_first_repair,51,150598.6459844822,-78668.18961886155
v63_source_repair_diversity_first_repair,diversity_first_repair,52,101169.51082150101,-30987.726301087107
v63_source_repair_diversity_first_repair,diversity_first_repair,53,96552.37628560302,-26422.98662448263
v63_source_repair_diversity_first_repair,diversity_first_repair,54,193537.24781284368,-120638.69728492109
v63_source_repair_diversity_first_repair,diversity_first_repair,55,110764.11856373539,-39956.579271027644
v63_source_repair_diversity_first_repair,diversity_first_repair,56,86068.8839552749,-16537.33244211649
v63_source_repair_diversity_first_repair,diversity_first_repair,57,110206.50150161472,-39592.4973829404
v63_source_repair_diversity_first_repair,diversity_first_repair,58,160389.95876245585,-88173.70951657185
v63_source_repair_diversity_first_repair,diversity_first_repair,59,106574.78781723452,-35918.678843688984
v63_source_repair_diversity_first_repair,diversity_first_repair,60,103653.99327543448,-33476.93563907686
v63_source_repair_diversity_first_repair,diversity_first_repair,61,133667.1820782314,-62409.30521967039
v63_source_repair_diversity_first_repair,diversity_first_repair,62,147527.1735573219,-75583.74652974203
v63_source_repair_diversity_first_repair,diversity_first_repair,63,143640.75821453406,-71871.24699233238
v63_source_repair_diversity_first_repair,diversity_first_repair,64,82258.8549976202,-12890.585776877742
v63_source_repair_diversity_first_repair,diversity_first_repair,65,107772.36210055674,-37170.10722207201
v63_source_repair_diversity_first_repair,diversity_first_repair,66,174892.0504737076,-102326.59001041329
v63_source_repair_diversity_first_repair,diversity_first_repair,67,130991.82132880122,-59504.550786466636
v63_source_repair_diversity_first_repair,diversity_first_repair,68,92879.8329301271,-23068.903900564197
v63_source_repair_diversity_first_repair,diversity_first_repair,69,99737.17344569985,-29442.617309744215
v63_source_repair_diversity_first_repair,diversity_first_repair,70,170554.17765723108,-98088.25986847914
v63_source_repair_diversity_first_repair,diversity_first_repair,71,100178.05369324177,-29739.259037885327
v63_source_repair_diversity_first_repair,diversity_first_repair,72,93611.0656735224,-23808.472710108075
v63_source_repair_diversity_first_repair,diversity_first_repair,73,114787.95815972227,-44044.759879182995
v63_source_repair_diversity_first_repair,diversity_first_repair,74,156984.09247840688,-84787.30007571622
v63_source_repair_diversity_first_repair,diversity_first_repair,75,132032.41630385263,-60596.314348088155
v63_source_repair_diversity_first_repair,diversity_first_repair,76,118113.46980285131,-47320.48000762788
v63_source_repair_diversity_first_repair,diversity_first_repair,77,152340.8599503412,-80498.94282105772
v63_source_repair_diversity_first_repair,diversity_first_repair,78,165912.4406716569,-93502.36807391974
v63_source_repair_diversity_first_repair,diversity_first_repair,79,139206.82613968532,-67620.33988088195
v63_source_repair_diversity_first_repair,diversity_first_repair,80,113658.8990150353,-43136.495230656255
v63_source_repair_diversity_first_repair,diversity_first_repair,81,120902.93691249572,-49863.2390458032
v63_source_repair_diversity_first_repair,diversity_first_repair,82,153758.5546130084,-81634.42136333845
v63_source_repair_diversity_first_repair,diversity_first_repair,83,132760.19637302883,-61285.010968417766
v63_source_repair_diversity_first_repair,diversity_first_repair,84,122166.7040695846,-51296.80288920886
v63_source_repair_diversity_first_repair,diversity_first_repair,85,106840.71243923757,-36346.25885174574
v63_source_repair_diversity_first_repair,diversity_first_repair,86,166547.84853706678,-94176.35825060576
v63_source_repair_diversity_first_repair,diversity_first_repair,87,135472.23032187836,-63952.77243601811
v63_source_repair_diversity_first_repair,diversity_first_repair,88,88485.31371647266,-18907.647293152626
v63_source_repair_diversity_first_repair,diversity_first_repair,89,89160.92103818906,-19370.86401143825
v63_source_repair_diversity_first_repair,diversity_first_repair,90,181122.26795736275,-108446.81007312014
v63_source_repair_diversity_first_repair,diversity_first_repair,91,123732.956043118,-52529.06950613937
v63_source_repair_diversity_first_repair,diversity_first_repair,92,77253.85349563246,-8127.710849838007
v63_source_repair_diversity_first_repair,diversity_first_repair,93,104058.29240310205,-33648.89536562281
v63_source_repair_diversity_first_repair,diversity_first_repair,94,172489.6502185888,-100021.46465173931
v63_source_repair_diversity_first_repair,diversity_first_repair,95,154518.87628981052,-82544.78741910691
v63_source_repair_diversity_first_repair,diversity_first_repair,96,101538.86736165122,-31349.975914506893
v63_source_repair_diversity_first_repair,diversity_first_repair,97,96143.48842005318,-26022.47857857149
v63_source_repair_diversity_first_repair,diversity_first_repair,98,165913.78049688594,-93573.64209289609
v63_source_repair_diversity_first_repair,diversity_first_repair,99,161235.56300316,-89126.31815789838
v63_source_repair_diversity_first_repair,diversity_first_repair,100,91798.81191578305,-22009.367955162004
v63_source_repair_diversity_first_repair,diversity_first_repair,101,109877.77968640234,-39193.58053955881
v63_source_repair_diversity_first_repair,diversity_first_repair,102,157315.8043209887,-85105.38442839045
v63_source_repair_diversity_first_repair,diversity_first_repair,103,131032.07140418349,-59669.192099693806
v63_source_repair_diversity_first_repair,diversity_first_repair,104,79081.05888156251,-9873.44781778445
v63_source_repair_diversity_first_repair,diversity_first_repair,105,123156.71433528092,-52072.1274855675
v63_source_repair_diversity_first_repair,diversity_first_repair,106,141083.12168680798,-69290.0531620625
v63_source_repair_diversity_first_repair,diversity_first_repair,107,136948.01712859707,-65381.248705474434
v63_source_repair_diversity_first_repair,diversity_first_repair,108,102923.20096291765,-32644.48015806383
v63_source_repair_diversity_first_repair,diversity_first_repair,109,113998.67080091585,-43232.48135122464
v63_source_repair_diversity_first_repair,diversity_first_repair,110,153162.6857522279,-81059.43164083864
v63_source_repair_diversity_first_repair,diversity_first_repair,111,105399.28986383863,-34862.896557885564
v63_source_repair_diversity_first_repair,diversity_first_repair,112,109174.55186060444,-38711.84419635392
v63_source_repair_diversity_first_repair,diversity_first_repair,113,132926.66328732786,-61618.531567882346
v63_source_repair_diversity_first_repair,diversity_first_repair,114,173764.19908831196,-101239.51365728182
v63_source_repair_diversity_first_repair,diversity_first_repair,115,109684.90664312844,-38923.000710557564
v63_source_repair_diversity_first_repair,diversity_first_repair,116,88189.77951847416,-18494.948370047427
v63_source_repair_diversity_first_repair,diversity_first_repair,117,111218.88820500071,-40527.58131108126
v63_source_repair_diversity_first_repair,diversity_first_repair,118,140065.3721684361,-68276.7935546204
v63_source_repair_diversity_first_repair,diversity_first_repair,119,144019.50361119103,-72289.95351171157
v63_source_repair_diversity_first_repair,diversity_first_repair,120,101529.22842148488,-31381.317936241194
v63_source_repair_diversity_first_repair,diversity_first_repair,121,113623.21042936017,-42870.045256877194
v63_source_repair_diversity_first_repair,diversity_first_repair,122,164645.15054966675,-92360.38456933295
v63_source_repair_diversity_first_repair,diversity_first_repair,123,140416.9944719022,-68701.95576757805
v63_source_repair_diversity_first_repair,diversity_first_repair,124,92474.16267531122,-22633.00330523519
v63_source_repair_diversity_first_repair,diversity_first_repair,125,107106.29567644694,-36536.829083654564
v63_source_repair_diversity_first_repair,diversity_first_repair,126,151435.02982593677,-79322.90665904796
v63_source_repair_diversity_first_repair,diversity_first_repair,127,132558.81781742885,-61135.30964166096
v63_source_repair_strict_source_probe,strict_source_probe,0,101773.53484968902,-23414.167472942463
v63_source_repair_strict_source_probe,strict_source_probe,1,150986.12034559445,-70832.24600939058
v63_source_repair_strict_source_probe,strict_source_probe,2,215715.88741818414,-134016.76001992315
v63_source_repair_strict_source_probe,strict_source_probe,3,139575.875364601,-59592.261170169266
v63_source_repair_strict_source_probe,strict_source_probe,4,148075.4802968625,-68127.33377680027
v63_source_repair_strict_source_probe,strict_source_probe,5,132258.5554805494,-52618.978167398585
v63_source_repair_strict_source_probe,strict_source_probe,6,169955.88031662363,-89114.54049679544
v63_source_repair_strict_source_probe,strict_source_probe,7,145370.5285369139,-65309.60229374445
v63_source_repair_strict_source_probe,strict_source_probe,8,114534.87661244317,-35539.46448711841
v63_source_repair_strict_source_probe,strict_source_probe,9,112895.67747827507,-33885.29471910763
v63_source_repair_strict_source_probe,strict_source_probe,10,258437.16703824836,-176194.0237176439
v63_source_repair_strict_source_probe,strict_source_probe,11,184124.40005162187,-103095.13141711266
v63_source_repair_strict_source_probe,strict_source_probe,12,113681.6849095299,-34874.2243086026
v63_source_repair_strict_source_probe,strict_source_probe,13,133207.8416771326,-53524.23070705954
v63_source_repair_strict_source_probe,strict_source_probe,14,194159.6806767949,-112819.34068084693
v63_source_repair_strict_source_probe,strict_source_probe,15,152242.1106584478,-71999.07378393314
v63_source_repair_strict_source_probe,strict_source_probe,16,118360.23588463633,-39314.424261375025
v63_source_repair_strict_source_probe,strict_source_probe,17,122429.32927638588,-43046.626314760826
v63_source_repair_strict_source_probe,strict_source_probe,18,159278.67794675616,-78713.8610030826
v63_source_repair_strict_source_probe,strict_source_probe,19,179287.98668409252,-98440.87272041466
v63_source_repair_strict_source_probe,strict_source_probe,20,122236.5385790507,-43278.816189233934
v63_source_repair_strict_source_probe,strict_source_probe,21,147645.36522075243,-67656.12049294589
v63_source_repair_strict_source_probe,strict_source_probe,22,199476.18002306315,-118050.79656421157
v63_source_repair_strict_source_probe,strict_source_probe,23,179708.3509991045,-98822.95964501782
v63_source_repair_strict_source_probe,strict_source_probe,24,112355.56894855402,-33572.70644297696
v63_source_repair_strict_source_probe,strict_source_probe,25,122868.51181944736,-43544.961133182216
v63_source_repair_strict_source_probe,strict_source_probe,26,191183.71356219248,-109965.01836826428
v63_source_repair_strict_source_probe,strict_source_probe,27,188959.49375888906,-107966.39260364282
v63_source_repair_strict_source_probe,strict_source_probe,28,105607.99719113443,-26987.91865430736
v63_source_repair_strict_source_probe,strict_source_probe,29,158327.14961576363,-78002.88455807828
v63_source_repair_strict_source_probe,strict_source_probe,30,200762.22970451423,-119461.17857655634
v63_source_repair_strict_source_probe,strict_source_probe,31,217173.29708167032,-135649.16157726434
v63_source_repair_strict_source_probe,strict_source_probe,32,103634.51238589766,-25076.025686247314
v63_source_repair_strict_source_probe,strict_source_probe,33,155987.660264052,-75766.70199464058
v63_source_repair_strict_source_probe,strict_source_probe,34,208732.5298322222,-127227.30537603858
v63_source_repair_strict_source_probe,strict_source_probe,35,162433.8896802563,-81952.61522527979
v63_source_repair_strict_source_probe,strict_source_probe,36,104142.01581185772,-25639.9143792779
v63_source_repair_strict_source_probe,strict_source_probe,37,108411.47906504312,-29586.962187467776
v63_source_repair_strict_source_probe,strict_source_probe,38,205187.4693816225,-123711.80881559958
v63_source_repair_strict_source_probe,strict_source_probe,39,177463.23976845137,-96557.50920058161
v63_source_repair_strict_source_probe,strict_source_probe,40,113835.20433658564,-35009.12981377215
v63_source_repair_strict_source_probe,strict_source_probe,41,141761.30723526469,-61870.87690275892
v63_source_repair_strict_source_probe,strict_source_probe,42,189668.0705146182,-108464.34940304598
v63_source_repair_strict_source_probe,strict_source_probe,43,138266.51230281062,-58274.37523282515
v63_source_repair_strict_source_probe,strict_source_probe,44,136645.07516296217,-57004.273111960596
v63_source_repair_strict_source_probe,strict_source_probe,45,146479.34300781676,-66423.21339115157
v63_source_repair_strict_source_probe,strict_source_probe,46,194713.98113999164,-113377.24910224802
v63_source_repair_strict_source_probe,strict_source_probe,47,163043.62955918568,-82456.89028670464
v63_source_repair_strict_source_probe,strict_source_probe,48,120882.45837338164,-41779.716707853346
v63_source_repair_strict_source_probe,strict_source_probe,49,128780.12460839155,-49251.12293980483
v63_source_repair_strict_source_probe,strict_source_probe,50,186581.6165837434,-105403.97584831908
v63_source_repair_strict_source_probe,strict_source_probe,51,182714.0530769185,-101722.78051881058
v63_source_repair_strict_source_probe,strict_source_probe,52,121247.8825645926,-42080.72274254731
v63_source_repair_strict_source_probe,strict_source_probe,53,115503.941560033,-36419.99819571825
v63_source_repair_strict_source_probe,strict_source_probe,54,236697.99184734997,-154718.34140288262
v63_source_repair_strict_source_probe,strict_source_probe,55,133445.25042883385,-53652.42830475334
v63_source_repair_strict_source_probe,strict_source_probe,56,103288.12317690405,-24805.095353272984
v63_source_repair_strict_source_probe,strict_source_probe,57,136530.38927762647,-56832.15491182371
v63_source_repair_strict_source_probe,strict_source_probe,58,197351.84405396893,-116030.98312431165
v63_source_repair_strict_source_probe,strict_source_probe,59,129718.90478566062,-50061.08077368576
v63_source_repair_strict_source_probe,strict_source_probe,60,129574.37142759269,-50287.907942934326
v63_source_repair_strict_source_probe,strict_source_probe,61,169596.7571863295,-89151.83641089269
v63_source_repair_strict_source_probe,strict_source_probe,62,180733.0568476177,-99705.26838407428
v63_source_repair_strict_source_probe,strict_source_probe,63,172272.9378723029,-91484.52055981518
v63_source_repair_strict_source_probe,strict_source_probe,64,100174.11327000297,-21811.88953955838
v63_source_repair_strict_source_probe,strict_source_probe,65,128643.24895529669,-49073.94785896069
v63_source_repair_strict_source_probe,strict_source_probe,66,212728.30348441956,-131085.95587208818
v63_source_repair_strict_source_probe,strict_source_probe,67,154749.23386749843,-74304.76561422621
v63_source_repair_strict_source_probe,strict_source_probe,68,114018.82284936316,-35169.078964702196
v63_source_repair_strict_source_probe,strict_source_probe,69,121857.02953438667,-42531.850484915594
v63_source_repair_strict_source_probe,strict_source_probe,70,209272.45315623056,-127709.05516937702
v63_source_repair_strict_source_probe,strict_source_probe,71,121956.90506422803,-42517.14801357055
v63_source_repair_strict_source_probe,strict_source_probe,72,115955.78980856019,-37082.20368217306
v63_source_repair_strict_source_probe,strict_source_probe,73,144392.04508403124,-64512.19992543801
v63_source_repair_strict_source_probe,strict_source_probe,74,187968.14661824345,-106748.06044220763
v63_source_repair_strict_source_probe,strict_source_probe,75,163038.4146178685,-82514.53187141003
v63_source_repair_strict_source_probe,strict_source_probe,76,142919.68119811098,-63079.27186827144
v63_source_repair_strict_source_probe,strict_source_probe,77,187878.9605977159,-106899.16703061135
v63_source_repair_strict_source_probe,strict_source_probe,78,200768.58940112568,-119297.34673014125
v63_source_repair_strict_source_probe,strict_source_probe,79,173764.64863850412,-93054.2864760966
v63_source_repair_strict_source_probe,strict_source_probe,80,144024.96231784145,-64335.8757382253
v63_source_repair_strict_source_probe,strict_source_probe,81,144740.23920840988,-64701.85946827642
v63_source_repair_strict_source_probe,strict_source_probe,82,185695.52673785342,-104522.92383927759
v63_source_repair_strict_source_probe,strict_source_probe,83,157027.79243597086,-76596.1631905039
v63_source_repair_strict_source_probe,strict_source_probe,84,151505.6660205496,-71515.51562570555
v63_source_repair_strict_source_probe,strict_source_probe,85,134040.12003142954,-54427.39876134425
v63_source_repair_strict_source_probe,strict_source_probe,86,205732.09739635928,-124244.88889344338
v63_source_repair_strict_source_probe,strict_source_probe,87,167465.073026668,-86847.51803070112
v63_source_repair_strict_source_probe,strict_source_probe,88,108126.38444727343,-29530.820693801244
v63_source_repair_strict_source_probe,strict_source_probe,89,106348.5958281777,-27625.23936675461
v63_source_repair_strict_source_probe,strict_source_probe,90,221625.82271033805,-139857.1214409445
v63_source_repair_strict_source_probe,strict_source_probe,91,152945.70132022508,-72655.64991571303
v63_source_repair_strict_source_probe,strict_source_probe,92,94282.17343602922,-16168.281212352049
v63_source_repair_strict_source_probe,strict_source_probe,93,126965.4072449083,-47520.47583142731
v63_source_repair_strict_source_probe,strict_source_probe,94,214407.94287081342,-132811.16769114695
v63_source_repair_strict_source_probe,strict_source_probe,95,191862.26807870792,-110759.88576130557
v63_source_repair_strict_source_probe,strict_source_probe,96,124542.22016384832,-45294.926433801666
v63_source_repair_strict_source_probe,strict_source_probe,97,118173.3153384328,-39012.489894849736
v63_source_repair_strict_source_probe,strict_source_probe,98,204886.50806464054,-123432.5669291441
v63_source_repair_strict_source_probe,strict_source_probe,99,200779.19287953028,-119536.12001804667
v63_source_repair_strict_source_probe,strict_source_probe,100,112217.1484243711,-33395.83499167658
v63_source_repair_strict_source_probe,strict_source_probe,101,132733.61136368648,-53031.52793742583
v63_source_repair_strict_source_probe,strict_source_probe,102,188530.1189099298,-107301.50607941064
v63_source_repair_strict_source_probe,strict_source_probe,103,163615.99010441377,-83130.13741258286
v63_source_repair_strict_source_probe,strict_source_probe,104,95785.75062091649,-17601.624951618185
v63_source_repair_strict_source_probe,strict_source_probe,105,149754.2289552317,-69614.52181934395
v63_source_repair_strict_source_probe,strict_source_probe,106,173877.6001513983,-92987.41168899434
v63_source_repair_strict_source_probe,strict_source_probe,107,168845.21370998182,-88182.08311671128
v63_source_repair_strict_source_probe,strict_source_probe,108,126009.16696217172,-46676.43525921483
v63_source_repair_strict_source_probe,strict_source_probe,109,140037.5352996346,-60199.17473755591
v63_source_repair_strict_source_probe,strict_source_probe,110,186351.58157006634,-105180.17041303053
v63_source_repair_strict_source_probe,strict_source_probe,111,124551.09414747653,-45097.55407063834
v63_source_repair_strict_source_probe,strict_source_probe,112,134595.40539743027,-55044.70499720446
v63_source_repair_strict_source_probe,strict_source_probe,113,165224.92236953654,-84780.667523014
v63_source_repair_strict_source_probe,strict_source_probe,114,210866.9498681679,-129275.58586543347
v63_source_repair_strict_source_probe,strict_source_probe,115,132415.6214869361,-52663.37473034803
v63_source_repair_strict_source_probe,strict_source_probe,116,106844.30328490888,-28160.062814336223
v63_source_repair_strict_source_probe,strict_source_probe,117,135913.72004738825,-56168.09509549303
v63_source_repair_strict_source_probe,strict_source_probe,118,168297.2557486229,-87489.68766285136
v63_source_repair_strict_source_probe,strict_source_probe,119,178498.77426452306,-97647.95322916252
v63_source_repair_strict_source_probe,strict_source_probe,120,122502.4883147776,-43351.53488460657
v63_source_repair_strict_source_probe,strict_source_probe,121,139201.13875178265,-59388.030277694874
v63_source_repair_strict_source_probe,strict_source_probe,122,206295.030565781,-124860.5007993906
v63_source_repair_strict_source_probe,strict_source_probe,123,170176.0822473126,-89408.73654947348
v63_source_repair_strict_source_probe,strict_source_probe,124,113128.83437212527,-34257.33963313108
v63_source_repair_strict_source_probe,strict_source_probe,125,128813.7466541483,-49250.584358501095
v63_source_repair_strict_source_probe,strict_source_probe,126,181410.44946552668,-100272.20701301785
v63_source_repair_strict_source_probe,strict_source_probe,127,165569.19218944944,-85020.62746770748
