policy_id,evidence_source_v58,candidate_family_v58,wealth_metric_v58,tail_metric_v58,regret_metric_v58,auditability_metric_v58,claim_safe_v58,wealth_norm_v58,tail_norm_v58,regret_norm_v58,audit_norm_v58,full_governance_score_v58,paper4_working_champion_allowed_v58,paper1_promotion_allowed_v58,decision_v58,claim_boundary_v58
v53_dla_expected_tail_guard_book,v54_dynamic_replay,dynamic_replay_book,995685.4673442352,-3989.356981936565,0.0,0.75,True,1.0,1.0,1.0,0.4166666666666671,0.93,False,False,review_or_lab_challenger,Paper 4 lab registry; no Paper Estrella promotion and no final Paper 4 promotion
v53_dla_source_guard_book,v54_dynamic_replay,dynamic_replay_book,995685.4673442352,-3989.356981936565,0.0,0.75,True,1.0,1.0,1.0,0.4166666666666671,0.93,False,False,review_or_lab_challenger,Paper 4 lab registry; no Paper Estrella promotion and no final Paper 4 promotion
v53_spo_expected_return_book,v54_dynamic_replay,dynamic_replay_book,995473.3296895884,-4523.898382974809,0.0,0.75,True,0.9997879573077211,0.9950377461672243,1.0,0.4166666666666671,0.9284392293347925,False,False,review_or_lab_challenger,Paper 4 lab registry; no Paper Estrella promotion and no final Paper 4 promotion
v54_paper1_reference_proxy_book,v54_dynamic_replay,dynamic_replay_book,995348.4235102382,-4698.397731672913,0.0,0.75,True,0.9996631070420019,0.9934178341076304,1.0,0.4166666666666671,0.9279108066265698,False,False,review_or_lab_challenger,Paper 4 lab registry; no Paper Estrella promotion and no final Paper 4 promotion
v53_cvar_expected_loss_strict,v54_dynamic_replay,dynamic_replay_book,993341.9848919671,-5928.849577673671,0.0,0.75,True,0.9976575665960168,0.9819953056056212,1.0,0.4166666666666671,0.9238021643243322,False,False,review_or_lab_challenger,Paper 4 lab registry; no Paper Estrella promotion and no final Paper 4 promotion
v53_cvar_expected_loss_relaxed,v54_dynamic_replay,dynamic_replay_book,993235.922284986,-6233.494839293402,0.0,0.75,True,0.997551551467435,0.9791672232266451,1.0,0.4166666666666671,0.9229176944669215,False,False,review_or_lab_challenger,Paper 4 lab registry; no Paper Estrella promotion and no final Paper 4 promotion
v53_cvar_expected_loss_tail_first,v54_dynamic_replay,dynamic_replay_book,993235.922284986,-6233.494839293402,0.0,0.75,True,0.997551551467435,0.9791672232266451,1.0,0.4166666666666671,0.9229176944669215,False,False,review_or_lab_challenger,Paper 4 lab registry; no Paper Estrella promotion and no final Paper 4 promotion
v53_cvar_expected_loss_committee,v54_dynamic_replay,dynamic_replay_book,993129.7452133966,-6274.347903871861,0.0,0.75,True,0.9974454219254846,0.9787879761264366,1.0,0.4166666666666671,0.9227678362925957,False,False,review_or_lab_challenger,Paper 4 lab registry; no Paper Estrella promotion and no final Paper 4 promotion
spo_oracle_bridge_strict_soft,v57_spo_oracle_regret_bridge,spo_oracle_regret_bridge,-4762.3781667589565,-111710.85190176312,-0.0,0.7,True,0.0,0.0,1.0,0.0,0.24,False,False,review_or_lab_challenger,Paper 4 lab registry; no Paper Estrella promotion and no final Paper 4 promotion
v56_cvar_source_strict_soft_slack,v56_expanded_restricted_master,cvar_source_lp_expanded,-4762.3781667589565,-111710.85190176312,-84762.37816675892,0.82,True,0.0,0.0,0.0,1.0,0.2,False,False,serious_tail_solver_challenger,Paper 4 lab registry; no Paper Estrella promotion and no final Paper 4 promotion
