portfolio_label_v292,source_family,source_id,cap_share_v292,source_exposure_v292,source_share_v292,source_slack_v292,source_cap_violated_v292,claim_boundary_v292
bounded_top15000_cardinality_milp,income_band,0,0.85,7700.0,0.009127278115276338,0.8408727218847236,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,income_band,1,0.85,22375.0,0.026522447770040005,0.82347755222996,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,income_band,2,0.85,49350.0,0.05849755519336198,0.791502444806638,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,income_band,3,0.85,90800.0,0.10763076011260928,0.7423692398873907,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,income_band,4,0.85,673400.0,0.7982219588087124,0.051778041191287594,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,dti_band,0,0.85,629950.0,0.7467180323010817,0.10328196769891829,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,dti_band,1,0.85,163375.0,0.19365831975107423,0.6563416802489257,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,dti_band,2,0.85,31300.0,0.03710179285820121,0.8128982071417987,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,dti_band,3,0.85,12600.0,0.014935546006815825,0.8350644539931842,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,dti_band,4,0.85,6400.0,0.007586309082827086,0.8424136909171729,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,period,2018,0.82,524375.0,0.6215735664542895,0.19842643354571043,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,period,2019,0.82,295900.0,0.35074825900133355,0.4692517409986664,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,period,2020,0.82,23350.0,0.027678174544376946,0.792321825455623,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,AZ,0.35,9500.0,0.011260927544821456,0.33873907245517854,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,CA,0.35,105900.0,0.12552970810490444,0.22447029189509554,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,CO,0.35,21200.0,0.02512964883686472,0.32487035116313523,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,FL,0.35,45825.0,0.05431915839383612,0.29568084160616387,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,GA,0.35,49650.0,0.0588531634316195,0.2911468365683805,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,IL,0.35,88525.0,0.10493406430582308,0.2450659356941769,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,IN,0.35,1000.0,0.001185360794191732,0.34881463920580824,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,MA,0.35,25400.0,0.030108164172469996,0.31989183582753,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,MD,0.35,5200.0,0.006163876129797007,0.34383612387020296,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,MI,0.35,3400.0,0.004030226700251889,0.3459697732997481,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,MN,0.35,10300.0,0.01220921618017484,0.33779078381982514,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,NC,0.35,21200.0,0.02512964883686472,0.32487035116313523,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,NJ,0.35,13000.0,0.015409690324492518,0.33459030967550746,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,NV,0.35,7200.0,0.008534597718180471,0.3414654022818195,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,NY,0.35,89825.0,0.10647503333827234,0.24352496666172763,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,OH,0.35,21000.0,0.024892576678026374,0.3251074233219736,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,PA,0.35,37050.0,0.04391761742480368,0.3060823825751963,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,TX,0.35,29850.0,0.035383019706623206,0.31461698029337676,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,VA,0.35,13300.0,0.015765298562750038,0.3342347014372499,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,WA,0.35,57475.0,0.0681286116461698,0.2818713883538302,False,v292 bounded cardinality MILP source diagnostic only
bounded_top15000_cardinality_milp,state_top20,other,0.35,187825.0,0.2226403911690621,0.1273596088309379,False,v292 bounded cardinality MILP source diagnostic only
