portfolio_label_v79,solver_success_v79,solver_message_v79,support_rows_v79,selected_rows_v79,fractional_rows_v79,portfolio_exposure_v79,objective_return_v79,scenario_loss_mean_v79,scenario_loss_cvar90_v79,source_cap_violations_v79,max_source_share_v79,min_source_slack_v79,claim_boundary_v79,milp_success_v79,milp_status_v79,milp_message_v79,milp_fun_v79,exposure_min_v79,exposure_max_v79,cvar_cap_v79,delta_return_vs_lp_v79,delta_cvar90_vs_lp_v79,policy_id,regime_v79
continuous_lp_reference,True,v76 continuous LP reference,174,174,3,842292.375,-4027.169218296174,61574.99471585237,91429.08224868012,0,0.8999999999999999,0.0,support-restricted integrality probe only; not full-pool or full-universe MILP,,,,,,,,0.0,0.0,v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp
support_binary_milp,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),174,172,0,845000.0,-4070.858577931697,61778.88094718493,91706.23502297488,0,0.9,0.0,support-restricted integrality probe only; not full-pool or full-universe MILP,True,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),4070.8585779316963,842292.375,850000.0,108900.67553724365,-43.68935963552258,277.15277429476555,v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp
