candidate_rank_v286,added_loan_id_v286,drop_rank_v286,dropped_loan_id_v286,dropped_loan_amount_v286,dropped_mean_return_v286,drop_grade_v286,drop_score_decile_v286,claim_boundary_v286
78,141804011,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
78,141804011,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
79,129233088,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
79,129233088,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
80,144801122,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
80,144801122,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
80,144801122,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
80,144801122,4,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
80,144801122,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
80,144801122,6,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
80,144801122,7,158700271,8000.0,198.2323499409941,A,0,selected by exact source-relief MILP for diagnostic pricing only
81,136153793,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
81,136153793,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
81,136153793,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
81,136153793,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
81,136153793,5,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
82,168658277,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
82,168658277,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
83,141777575,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
83,141777575,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
84,139995016,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
84,139995016,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
85,140658234,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
85,140658234,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
86,140975045,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
86,140975045,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
87,141202379,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
87,141202379,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
88,140308845,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
88,140308845,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
89,141962978,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
89,141962978,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
90,141816997,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
90,141816997,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
91,141932502,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
91,141932502,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
92,142708555,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
92,142708555,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
93,142109430,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
93,142109430,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
94,155064502,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
94,155064502,2,161626478,2400.0,59.91771594001454,A,0,selected by exact source-relief MILP for diagnostic pricing only
94,155064502,3,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
94,155064502,4,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
94,155064502,5,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
94,155064502,6,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
95,129199147,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
95,129199147,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
95,129199147,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
95,129199147,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
95,129199147,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
95,129199147,6,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
96,138377723,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
96,138377723,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
97,156518724,1,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
98,127802286,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
98,127802286,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
98,127802286,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
98,127802286,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
98,127802286,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
99,151315049,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
99,151315049,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
99,151315049,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
99,151315049,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
99,151315049,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
100,148497641,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
100,148497641,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
100,148497641,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
100,148497641,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
100,148497641,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
101,154331643,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
101,154331643,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
101,154331643,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
101,154331643,4,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
101,154331643,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
101,154331643,6,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
101,154331643,7,158700271,8000.0,198.2323499409941,A,0,selected by exact source-relief MILP for diagnostic pricing only
102,152952228,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
102,152952228,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
102,152952228,3,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
102,152952228,4,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
103,141169513,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
103,141169513,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
104,141150518,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
104,141150518,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
104,141150518,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
104,141150518,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
104,141150518,5,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
105,127937545,1,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
106,133331218,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
106,133331218,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
106,133331218,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
106,133331218,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
106,133331218,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
107,136782962,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
107,136782962,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
107,136782962,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
107,136782962,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
107,136782962,5,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
108,126689519,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
108,126689519,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
108,126689519,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
108,126689519,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
108,126689519,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
108,126689519,6,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
109,130259258,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
109,130259258,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
110,139007736,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
110,139007736,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
110,139007736,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
110,139007736,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
110,139007736,5,158700271,8000.0,198.2323499409941,A,0,selected by exact source-relief MILP for diagnostic pricing only
111,139668106,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
111,139668106,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
111,139668106,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
111,139668106,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
111,139668106,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
112,145845999,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
112,145845999,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
112,145845999,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
112,145845999,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
112,145845999,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
112,145845999,6,160447435,14000.0,347.54530047692685,A,0,selected by exact source-relief MILP for diagnostic pricing only
113,148384485,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
113,148384485,2,137182894,1800.0,44.22659987973943,A,0,selected by exact source-relief MILP for diagnostic pricing only
113,148384485,3,161626478,2400.0,59.91771594001454,A,0,selected by exact source-relief MILP for diagnostic pricing only
113,148384485,4,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
113,148384485,5,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
113,148384485,6,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
113,148384485,7,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
114,148571417,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
114,148571417,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
114,148571417,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
114,148571417,4,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
115,127011767,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
115,127011767,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
115,127011767,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
115,127011767,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
115,127011767,5,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
116,146384632,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
116,146384632,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
116,146384632,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
116,146384632,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
116,146384632,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
116,146384632,6,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
117,134816326,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
117,134816326,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
117,134816326,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
117,134816326,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
117,134816326,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
117,134816326,6,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
118,143521432,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
118,143521432,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
118,143521432,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
118,143521432,4,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
118,143521432,5,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
119,139915612,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
119,139915612,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
120,139665622,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
120,139665622,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
121,140285106,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
121,140285106,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
122,140629382,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
122,140629382,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
123,140660579,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
123,140660579,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
124,140526418,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
124,140526418,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
125,137322291,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
125,137322291,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
126,154339324,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
126,154339324,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
126,154339324,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
126,154339324,4,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
126,154339324,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
126,154339324,6,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
126,154339324,7,158700271,8000.0,198.2323499409941,A,0,selected by exact source-relief MILP for diagnostic pricing only
127,162800303,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
127,162800303,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
127,162800303,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
127,162800303,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
127,162800303,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
127,162800303,6,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
128,160633253,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
128,160633253,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
128,160633253,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
128,160633253,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
128,160633253,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
129,136516792,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
129,136516792,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
129,136516792,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
129,136516792,4,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
129,136516792,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
129,136516792,6,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
130,152076124,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
130,152076124,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
131,141811954,1,148096150,1000.0,27.38487574759364,A,0,selected by exact source-relief MILP for diagnostic pricing only
131,141811954,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
132,149945188,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
132,149945188,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
133,151009648,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
133,151009648,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
134,149586045,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
134,149586045,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
135,127842943,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
135,127842943,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
136,120195183,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
136,120195183,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
137,126518289,1,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
137,126518289,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
138,135678030,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
138,135678030,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
138,135678030,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
138,135678030,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
138,135678030,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
139,129236530,1,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
140,147932942,1,137182894,1800.0,44.22659987973943,A,0,selected by exact source-relief MILP for diagnostic pricing only
140,147932942,2,161626478,2400.0,59.91771594001454,A,0,selected by exact source-relief MILP for diagnostic pricing only
140,147932942,3,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
140,147932942,4,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
140,147932942,5,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
140,147932942,6,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
140,147932942,7,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
141,139646464,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
141,139646464,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
141,139646464,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
141,139646464,4,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
141,139646464,5,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
142,163299130,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
142,163299130,2,161626478,2400.0,59.91771594001454,A,0,selected by exact source-relief MILP for diagnostic pricing only
142,163299130,3,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
142,163299130,4,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
142,163299130,5,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
142,163299130,6,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
142,163299130,7,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
142,163299130,8,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
143,135402980,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
143,135402980,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
143,135402980,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
143,135402980,4,148029832,10000.0,247.80404423386764,A,0,selected by exact source-relief MILP for diagnostic pricing only
144,141416826,1,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
145,140839723,1,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
146,141744618,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
146,141744618,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
146,141744618,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
146,141744618,4,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
146,141744618,5,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
147,148277617,1,151650780,2000.0,52.68006941227111,A,0,selected by exact source-relief MILP for diagnostic pricing only
147,148277617,2,138240169,35000.0,858.3018037609215,A,0,selected by exact source-relief MILP for diagnostic pricing only
148,157152254,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
148,157152254,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
148,157152254,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
148,157152254,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
148,157152254,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
149,130393678,1,159357211,1500.0,37.236996479670715,A,0,selected by exact source-relief MILP for diagnostic pricing only
149,130393678,2,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
149,130393678,3,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
149,130393678,4,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
149,130393678,5,160327845,7500.0,186.18498239835355,A,0,selected by exact source-relief MILP for diagnostic pricing only
150,136806034,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
150,136806034,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
150,136806034,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
150,136806034,4,145033022,5050.0,123.15122962377396,A,0,selected by exact source-relief MILP for diagnostic pricing only
150,136806034,5,138253214,6000.0,147.1374520733008,A,0,selected by exact source-relief MILP for diagnostic pricing only
151,134420760,1,170387634,3000.0,72.71865378192913,A,0,selected by exact source-relief MILP for diagnostic pricing only
151,134420760,2,144534751,3000.0,73.15914631115284,A,0,selected by exact source-relief MILP for diagnostic pricing only
151,134420760,3,133763576,3000.0,73.31323703811194,A,0,selected by exact source-relief MILP for diagnostic pricing only
