portfolio_label_v266,selected_rows_v266,portfolio_exposure_v266,objective_return_v266,scenario_loss_mean_v266,scenario_loss_cvar90_v266,source_cap_violations_v266,max_source_share_v266,min_source_slack_v266,delta_return_vs_v263_v266,delta_cvar90_vs_v263_v266,delta_exposure_vs_v263_v266,exposure_min_v266,exposure_max_v266,cvar_cap_v266,budget_feasible_v266,cvar_feasible_v266,source_feasible_v266,repair_candidate_feasible_v266,post_repair_pricing_required_v266,full_universe_integer_optimality_claim_allowed_v266,claim_boundary_v266
bounded_two_swap_repair_candidate,171,843125.0,2988.3095525816243,61733.561164866456,97867.324781459,0,0.8997479614529281,2.8870482121190477e-05,21.911980076230975,-123.306309615582,0.0,842292.375,850000.0,108900.67553724365,True,True,True,True,True,False,bounded two-swap repair candidate; must rerun post-repair pricing
