pricing_block_id_v344,source_family,source_id,source_slack_v344,source_slack_rank_v344,candidate_rows_v344,observed_candidate_rows_v344,unobserved_candidate_rows_v344,positive_return_candidate_rows_v344,candidate_exposure_v344,top_candidate_loan_id_v344,top_candidate_mean_return_v344,top_candidate_observed_v47_proxy_v344,required_next_artifact_v344,claim_boundary_v344
grade=A,grade,A,4.597308456477656e-06,1,72271,533,71738,4385,1051232825.0,165382274,883.9433199290119,False,paper4_v345_v338_source_tight_branch_price_screen.csv,source-tight candidate map only; no entering-column or dual-bound claim
score_decile=0,score_decile,0,0.0001155521317887,2,27553,712,26841,4383,384264825.0,165382274,883.9433199290119,False,paper4_v345_v338_source_tight_branch_price_screen.csv,source-tight candidate map only; no entering-column or dual-bound claim
