policy_id,regime_v71,constraint_index_v71,lhs_v71,rhs_v71,slack_v71,marginal_v71,binding_v71,claim_boundary_v71,constraint_type_v71,source_family,source_id,cap_share_v71,cap_mode_v71,path_id
v63_source_repair_diversity_first_repair,incumbent_cvar_relaxed_source_lp,0,841620.75,850000.0,8379.25,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,budget_upper,,,,,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,25,-277302.33125,0.0,277302.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,AZ,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,26,-156752.33125,0.0,156752.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,CA,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,27,-240402.33125000002,0.0,240402.33125000002,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,CO,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,28,-253452.33125,0.0,253452.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,FL,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,29,-280652.33125,0.0,280652.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,GA,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,30,-273352.33125000005,0.0,273352.33125000005,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,IL,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,31,-272702.33125,0.0,272702.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,IN,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,32,-289802.33125,0.0,289802.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,MA,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,33,-275102.33125000005,0.0,275102.33125000005,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,MD,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,34,-281452.33125,0.0,281452.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,MI,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,35,-267273.09375,0.0,267273.09375,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,MN,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,36,-257052.33125,0.0,257052.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,NC,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,37,-267977.33125,0.0,267977.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,NJ,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,38,-286902.33125,0.0,286902.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,NV,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,39,-233977.33125,0.0,233977.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,NY,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,40,-273302.33125000005,0.0,273302.33125000005,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,OH,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,41,-266602.33125,0.0,266602.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,PA,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,42,-217027.33125,0.0,217027.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,TX,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,43,-270413.33125,0.0,270413.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,VA,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,44,-272302.33125,0.0,272302.33125,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,WA,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,45,-134753.19374999998,0.0,134753.19374999998,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,source_share,state_top20,other,0.35,incumbent_cvar_relaxed_source_lp,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,46,108629.60089744683,108900.67553724365,271.0746397968178,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_cap,,,,,
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,47,-59468.86427753701,0.0,59468.86427753701,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,0.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,48,-34416.23191579918,0.0,34416.23191579918,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,1.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,49,2.9103830456733704e-11,0.0,-2.9103830456733704e-11,-0.0,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,2.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,50,-39269.11056626809,0.0,39269.11056626809,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,3.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,51,-37473.62700954678,0.0,37473.62700954678,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,4.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,52,-43824.02571744719,0.0,43824.02571744719,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,5.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,53,-21307.779311138023,0.0,21307.779311138023,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,6.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,54,-36033.192810430744,0.0,36033.192810430744,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,7.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,55,-48758.76136406978,0.0,48758.76136406978,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,8.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,56,-51286.486767757735,0.0,51286.486767757735,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,9.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,57,-5.093170329928398e-11,0.0,5.093170329928398e-11,-0.0,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,10.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,58,-15927.002945306143,0.0,15927.002945306143,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,11.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,59,-54966.323304313955,0.0,54966.323304313955,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,12.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,60,-42888.48318767781,0.0,42888.48318767781,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,13.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,61,-10487.188745105988,0.0,10487.188745105988,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,14.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,62,-36959.86416875897,0.0,36959.86416875897,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,15.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,63,-51249.96656603613,0.0,51249.96656603613,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,16.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,64,-45791.60170116367,0.0,45791.60170116367,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,17.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,65,-24846.330835170716,0.0,24846.330835170716,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,18.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,66,-24033.27488329477,0.0,24033.27488329477,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,19.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,67,-53994.51540223965,0.0,53994.51540223965,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,20.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,68,-40077.18562794936,0.0,40077.18562794936,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,21.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,69,-6023.335136172653,0.0,6023.335136172653,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,22.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,70,-22405.631710529437,0.0,22405.631710529437,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,23.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,71,-54474.056092270315,0.0,54474.056092270315,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,24.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,72,-48236.11593135519,0.0,48236.11593135519,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,25.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,73,-17009.646246918797,0.0,17009.646246918797,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,26.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,74,-21726.128000202538,0.0,21726.128000202538,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,27.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,75,-55898.71637151415,0.0,55898.71637151415,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,28.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,76,-32692.595690253802,0.0,32692.595690253802,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,29.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,77,-16295.282761263908,0.0,16295.282761263908,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,30.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,78,-3059.9898380410013,0.0,3059.9898380410013,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,31.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,79,-53883.87638123601,0.0,53883.87638123601,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,32.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,80,-33245.863271318085,0.0,33245.863271318085,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,33.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,81,-7748.831726179051,0.0,7748.831726179051,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,34.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,82,-32639.91393725446,0.0,32639.91393725446,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,35.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,83,-58038.7520413232,0.0,58038.7520413232,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,36.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,84,-54159.70952575271,0.0,54159.70952575271,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,37.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,85,-5418.366134900774,0.0,5418.366134900774,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,38.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,86,-17504.652165338855,0.0,17504.652165338855,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,39.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,87,-54568.708799950575,0.0,54568.708799950575,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,40.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,88,-39983.159267571995,0.0,39983.159267571995,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,41.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,89,-17248.812585305728,0.0,17248.812585305728,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,42.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,90,-39030.540043748246,0.0,39030.540043748246,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,43.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,91,-42799.81167777553,0.0,42799.81167777553,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,44.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,92,-36693.38634852271,0.0,36693.38634852271,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,45.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,93,-12203.793852094313,0.0,12203.793852094313,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,46.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,94,-27242.022677516637,0.0,27242.022677516637,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,47.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,95,-48110.28363385137,0.0,48110.28363385137,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,48.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,96,-45987.84532781784,0.0,45987.84532781784,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,49.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,97,-15689.102179532732,0.0,15689.102179532732,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,50.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,98,-17919.9677456965,0.0,17919.9677456965,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,51.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,99,-47174.23002173462,0.0,47174.23002173462,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,52.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,100,-49770.09222104924,0.0,49770.09222104924,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,53.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,101,-2.9103830456733704e-11,0.0,2.9103830456733704e-11,-0.0,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,54.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,102,-41610.543906444116,0.0,41610.543906444116,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,55.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,103,-55950.36152818596,0.0,55950.36152818596,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,56.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,104,-43443.8279450548,0.0,43443.8279450548,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,57.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,105,-11793.674929731722,0.0,11793.674929731722,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,58.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,106,-44498.22967309889,0.0,44498.22967309889,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,59.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,107,-48410.3590765197,0.0,48410.3590765197,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,60.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,108,-32651.42272535048,0.0,32651.42272535048,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,61.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,109,-21221.62044903893,0.0,21221.62044903893,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,62.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,110,-20248.892984696322,0.0,20248.892984696322,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,63.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,111,-58585.803383347564,0.0,58585.803383347564,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,64.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,112,-43181.86950695795,0.0,43181.86950695795,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,65.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,113,2.1827872842550278e-11,0.0,-2.1827872842550278e-11,-0.0,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,66.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,114,-26935.745045274663,0.0,26935.745045274663,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,67.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,115,-53265.58551718425,0.0,53265.58551718425,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,68.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,116,-48791.53830208988,0.0,48791.53830208988,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,69.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,117,-3509.2227182984425,0.0,3509.2227182984425,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,70.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,118,-48453.26942283187,0.0,48453.26942283187,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,71.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,119,-53299.34134750568,0.0,53299.34134750568,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,72.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,120,-42260.383380688836,0.0,42260.383380688836,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,73.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,121,-8583.588615867455,0.0,8583.588615867455,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,74.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,122,-30370.47321310616,0.0,30370.47321310616,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,75.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,123,-37726.74878997625,0.0,37726.74878997625,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,76.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,124,-18051.019431068387,0.0,18051.019431068387,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,77.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,125,-5395.928587026967,0.0,5395.928587026967,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,78.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,126,-27448.887801377954,0.0,27448.887801377954,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,79.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,127,-43213.0736307343,0.0,43213.0736307343,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,80.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,128,-34923.57581099232,0.0,34923.57581099232,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,81.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,129,-12611.236246839682,0.0,12611.236246839682,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,82.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,130,-25735.10278225757,0.0,25735.10278225757,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,83.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,131,-37236.46983292726,0.0,37236.46983292726,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,84.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,132,-46067.18854721792,0.0,46067.18854721792,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,85.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,133,-7322.554018315117,0.0,7322.554018315117,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,86.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,134,-28868.107109295997,0.0,28868.107109295997,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,87.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,135,-56055.19567708376,0.0,56055.19567708376,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,88.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,136,-53940.95342645683,0.0,53940.95342645683,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,89.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,137,2.1827872842550278e-11,0.0,-2.1827872842550278e-11,-0.0,True,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,90.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,138,-35831.05326211464,0.0,35831.05326211464,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,91.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,139,-61389.95639196568,0.0,61389.95639196568,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,92.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,140,-46436.62565861353,0.0,46436.62565861353,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,93.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,141,-4215.89395434194,0.0,4215.89395434194,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,94.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,142,-17713.423793455964,0.0,17713.423793455964,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,95.0
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,143,-48056.76162647062,0.0,48056.76162647062,-0.0,False,HiGHS marginal from v70 restricted-master LP; not full-universe certificate,cvar_path_excess,,,,,96.0
