policy_id,scenario,ifrs9_stage,stage_exposure,stage_ecl,total_exposure,total_ecl,stage_exposure_share,stage_ecl_share
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,severe,Stage 2 proxy,880600.0,145665.25141612272,917475.0,153234.12725004702,0.9598081691599226,0.9506058084464863
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,severe,Stage 3 observed,36875.0,7568.875833924301,917475.0,153234.12725004702,0.04019183084007739,0.04939419155351361
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,Stage 2 proxy,886250.0,112030.65833185776,918825.0,116500.38737136198,0.9645471118003972,0.9616333547007332
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,Stage 3 observed,32575.0,4469.729039504217,918825.0,116500.38737136198,0.03545288819960275,0.03836664529926672
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,Stage 2 proxy,886250.0,89624.5266654862,918825.0,93200.30989708958,0.9645471118003972,0.9616333547007333
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,Stage 3 observed,32575.0,3575.783231603374,918825.0,93200.30989708958,0.03545288819960275,0.03836664529926673
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,Stage 2 proxy,886250.0,141077.84964277828,918825.0,146709.7565050374,0.9645471118003972,0.961611913233148
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,Stage 3 observed,32575.0,5631.906862259111,918825.0,146709.7565050374,0.03545288819960275,0.03838808676685204
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,adverse,Stage 2 proxy,888475.0,112024.94256015492,922350.0,117009.89881073302,0.9632731609475795,0.9573971407441226
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,adverse,Stage 3 observed,33875.0,4984.956250578103,922350.0,117009.89881073302,0.03672683905242045,0.0426028592558773
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,baseline,Stage 2 proxy,888475.0,89619.95404812394,922350.0,93607.91904858642,0.9632731609475795,0.9573971407441226
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,baseline,Stage 3 observed,33875.0,3987.9650004624827,922350.0,93607.91904858642,0.03672683905242045,0.0426028592558773
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,severe,Stage 2 proxy,888475.0,140633.32839821733,922350.0,146852.20423214164,0.9632731609475795,0.9576521451180017
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,severe,Stage 3 observed,33875.0,6218.875833924301,922350.0,146852.20423214164,0.03672683905242045,0.042347854881998236
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,adverse,Stage 2 proxy,910975.0,114711.43102799538,947850.0,120927.95640881431,0.9610961650050114,0.9485931494632798
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,adverse,Stage 3 observed,36875.0,6216.525380818925,947850.0,120927.95640881431,0.03890383499498866,0.05140685053672014
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,baseline,Stage 2 proxy,910975.0,91769.14482239631,947850.0,96742.36512705145,0.9610961650050114,0.9485931494632798
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,baseline,Stage 3 observed,36875.0,4973.22030465514,947850.0,96742.36512705145,0.03890383499498866,0.05140685053672014
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,severe,Stage 2 proxy,910975.0,144273.66514206637,947850.0,151842.54097599068,0.9610961650050114,0.9501531271455665
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,severe,Stage 3 observed,36875.0,7568.875833924301,947850.0,151842.54097599068,0.03890383499498866,0.049846872854433406
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,Stage 2 proxy,803150.0,114387.8742865976,842325.0,123379.29898535197,0.9534918232273766,0.9271237170846475
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,Stage 3 observed,39175.0,8991.42469875438,842325.0,123379.29898535197,0.046508176772623394,0.07287628291535254
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,Stage 2 proxy,803150.0,91510.52629378546,842325.0,98703.66605278896,0.9534918232273766,0.9271238845864505
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,Stage 3 observed,39175.0,7193.139759003504,842325.0,98703.66605278896,0.046508176772623394,0.07287611541354957
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,Stage 2 proxy,803150.0,141407.8657193978,842325.0,151783.9376461425,0.9534918232273766,0.931639196560214
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,Stage 3 observed,39175.0,10376.071926744695,842325.0,151783.9376461425,0.046508176772623394,0.06836080343978608
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,adverse,Stage 2 proxy,844750.0,122355.68183703208,881000.0,129958.2469470614,0.9588535754824064,0.9414999410300893
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,adverse,Stage 3 observed,36250.0,7602.565110029321,881000.0,129958.2469470614,0.04114642451759364,0.05850005896991079
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,baseline,Stage 2 proxy,844750.0,97884.54546962566,881000.0,103966.59755764912,0.9588535754824064,0.9414999410300893
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,baseline,Stage 3 observed,36250.0,6082.052088023457,881000.0,103966.59755764912,0.04114642451759364,0.0585000589699108
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,severe,Stage 2 proxy,844750.0,151538.2710359009,881000.0,160598.09296264558,0.9588535754824064,0.9435869893619973
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,severe,Stage 3 observed,36250.0,9059.821926744695,881000.0,160598.09296264558,0.04114642451759364,0.056413010638002845
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,adverse,Stage 2 proxy,847450.0,123272.15093946918,879825.0,129420.1775275989,0.9632029096695366,0.9524956099923549
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,adverse,Stage 3 observed,32375.0,6148.026588129719,879825.0,129420.1775275989,0.036797090330463446,0.04750439000764506
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,baseline,Stage 2 proxy,847450.0,98617.72075157535,879825.0,103536.14202207913,0.9632029096695366,0.9524956099923549
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,baseline,Stage 3 observed,32375.0,4918.421270503775,879825.0,103536.14202207913,0.036797090330463446,0.04750439000764506
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,severe,Stage 2 proxy,847450.0,152461.38248978517,879825.0,159779.42338819505,0.9632029096695366,0.9541991030933301
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,severe,Stage 3 observed,32375.0,7318.040898409884,879825.0,159779.42338819505,0.036797090330463446,0.045800896906669906
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,Stage 2 proxy,858500.0,117833.27326847958,896325.0,124454.23879244694,0.9577999051683262,0.9467999998376175
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,Stage 3 observed,37825.0,6620.965523967354,896325.0,124454.23879244694,0.04220009483167378,0.05320000016238239
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,Stage 2 proxy,858500.0,94266.61861478366,896325.0,99563.74267394398,0.9577999051683262,0.9467966559221503
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,Stage 3 observed,37825.0,5297.124059160322,896325.0,99563.74267394398,0.04220009483167378,0.05320334407784963
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,Stage 2 proxy,858500.0,146108.35985507313,896325.0,154102.76671733224,0.9577999051683262,0.9481228855746432
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,Stage 3 observed,37825.0,7994.406862259111,896325.0,154102.76671733224,0.04220009483167378,0.05187711442535681
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,adverse,Stage 2 proxy,847375.0,115470.03522340425,881300.0,122249.90911783784,0.9615057301713378,0.944540867609984
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,adverse,Stage 3 observed,33925.0,6779.873894433594,881300.0,122249.90911783784,0.038494269828662206,0.05545913239001601
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,baseline,Stage 2 proxy,847375.0,92376.02817872341,881300.0,97799.92729427028,0.9615057301713378,0.944540867609984
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,baseline,Stage 3 observed,33925.0,5423.899115546875,881300.0,97799.92729427028,0.038494269828662206,0.055459132390016
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,severe,Stage 2 proxy,847375.0,144011.50199939328,881300.0,152027.04289780316,0.9615057301713378,0.947275558705709
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,severe,Stage 3 observed,33925.0,8015.540898409884,881300.0,152027.04289780316,0.038494269828662206,0.05272444129429101
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,adverse,Stage 2 proxy,872325.0,119424.62644578498,912700.0,127024.22320855869,0.9557631204119645,0.9401720666278267
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,adverse,Stage 3 observed,40375.0,7599.596762773713,912700.0,127024.22320855869,0.0442368795880355,0.05982793337217326
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,baseline,Stage 2 proxy,872325.0,95539.70115662798,912700.0,101619.37856684695,0.9557631204119645,0.9401720666278268
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,baseline,Stage 3 observed,40375.0,6079.67741021897,912700.0,101619.37856684695,0.0442368795880355,0.05982793337217326
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,severe,Stage 2 proxy,872325.0,148867.77738626802,912700.0,158011.65322019233,0.9557631204119645,0.9421316361953246
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,severe,Stage 3 observed,40375.0,9143.875833924301,912700.0,158011.65322019233,0.0442368795880355,0.057868363804675416
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,Stage 2 proxy,850700.0,110181.72181669874,889025.0,117062.42579975007,0.9568909760692894,0.94122192551501
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,Stage 3 observed,38325.0,6880.7039830513295,889025.0,117062.42579975007,0.04310902393071061,0.05877807448499004
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,Stage 2 proxy,850700.0,88145.377453359,889025.0,93649.94063980007,0.9568909760692894,0.9412219255150099
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,Stage 3 observed,38325.0,5504.563186441063,889025.0,93649.94063980007,0.04310902393071061,0.05877807448499003
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,Stage 2 proxy,850700.0,138223.21543410266,889025.0,146442.62229636178,0.9568909760692894,0.9438728511319254
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,Stage 3 observed,38325.0,8219.406862259111,889025.0,146442.62229636178,0.04310902393071061,0.05612714886807455
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,adverse,Stage 2 proxy,874775.0,113475.38017953228,911150.0,119484.25537244024,0.9600779235032652,0.949709899650143
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,adverse,Stage 3 observed,36375.0,6008.875192907954,911150.0,119484.25537244024,0.0399220764967349,0.05029010034985695
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,baseline,Stage 2 proxy,874775.0,90780.30414362584,911150.0,95587.4042979522,0.9600779235032652,0.949709899650143
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,baseline,Stage 3 observed,36375.0,4807.100154326364,911150.0,95587.4042979522,0.0399220764967349,0.050290100349856946
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,severe,Stage 2 proxy,874775.0,142239.8546481963,911150.0,149583.73048212062,0.9600779235032652,0.9509045815995203
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,severe,Stage 3 observed,36375.0,7343.875833924301,911150.0,149583.73048212062,0.0399220764967349,0.0490954184004797
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,adverse,Stage 2 proxy,884250.0,115448.00159894858,921125.0,121664.52697976751,0.9599674311304112,0.9489043722509789
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,adverse,Stage 3 observed,36875.0,6216.525380818925,921125.0,121664.52697976751,0.040032568869588815,0.051095627749021016
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,baseline,Stage 2 proxy,884250.0,92358.40127915886,921125.0,97331.621583814,0.9599674311304112,0.9489043722509789
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,baseline,Stage 3 observed,36875.0,4973.22030465514,921125.0,97331.621583814,0.040032568869588815,0.05109562774902102
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,severe,Stage 2 proxy,884250.0,144500.95922081228,921125.0,152069.83505473658,0.9599674311304112,0.9502276317245959
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,severe,Stage 3 observed,36875.0,7568.875833924301,921125.0,152069.83505473658,0.040032568869588815,0.04977236827540407
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,adverse,Stage 2 proxy,806100.0,119122.8152154095,845575.0,128347.46641509948,0.9533157910297726,0.9281275162077937
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,adverse,Stage 3 observed,39475.0,9224.651199689979,845575.0,128347.46641509948,0.04668420897022736,0.07187248379220629
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,baseline,Stage 2 proxy,806100.0,95298.2521723276,845575.0,102677.97313207958,0.9533157910297726,0.9281275162077937
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,baseline,Stage 3 observed,39475.0,7379.720959751983,845575.0,102677.97313207958,0.04668420897022736,0.07187248379220629
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,severe,Stage 2 proxy,806100.0,147195.4019707515,845575.0,158026.9061653731,0.9533157910297726,0.9314578481762683
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,severe,Stage 3 observed,39475.0,10831.504194621608,845575.0,158026.9061653731,0.04668420897022736,0.0685421518237317
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,adverse,Stage 2 proxy,836225.0,125161.24320199504,874550.0,133566.51986903485,0.9561774626951003,0.9370704823687749
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,adverse,Stage 3 observed,38325.0,8405.276667039814,874550.0,133566.51986903485,0.04382253730489966,0.06292951763122516
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,baseline,Stage 2 proxy,836225.0,100128.99456159603,874550.0,106853.21589522788,0.9561774626951003,0.9370704823687749
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,baseline,Stage 3 observed,38325.0,6724.221333631852,874550.0,106853.21589522788,0.04382253730489966,0.06292951763122516
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,severe,Stage 2 proxy,836225.0,154466.86778350722,874550.0,164460.4397102519,0.9561774626951003,0.9392341894235996
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,severe,Stage 3 observed,38325.0,9993.571926744695,874550.0,164460.4397102519,0.04382253730489966,0.06076581057640046
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,adverse,Stage 2 proxy,828875.0,117062.83834775297,862900.0,124052.87379063251,0.96056901147294,0.9436527729726212
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,adverse,Stage 3 observed,34025.0,6990.035442879539,862900.0,124052.87379063251,0.03943098852705992,0.05634722702737879
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,baseline,Stage 2 proxy,828875.0,93650.27067820237,862900.0,99242.65067249244,0.96056901147294,0.9436494293895343
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,baseline,Stage 3 observed,34025.0,5592.3799942900705,862900.0,99242.65067249244,0.03943098852705992,0.05635057061046574
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,severe,Stage 2 proxy,828875.0,144593.72248953264,862900.0,152652.29441627732,0.96056901147294,0.9472096246076115
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,severe,Stage 3 observed,34025.0,8058.571926744694,862900.0,152652.29441627732,0.03943098852705992,0.05279037539238852
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,adverse,Stage 2 proxy,839700.0,117895.095504594,877925.0,126376.7734336337,0.956459834268303,0.932885785112295
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,adverse,Stage 3 observed,38225.0,8481.677929039688,877925.0,126376.7734336337,0.043540165731696896,0.0671142148877049
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,baseline,Stage 2 proxy,839700.0,94316.07640367521,877925.0,101101.41874690696,0.956459834268303,0.9328857851122951
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,baseline,Stage 3 observed,38225.0,6785.3423432317495,877925.0,101101.41874690696,0.043540165731696896,0.06711421488770489
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,severe,Stage 2 proxy,839700.0,146853.38362888483,877925.0,156803.9245272947,0.956459834268303,0.9365415060343225
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,severe,Stage 3 observed,38225.0,9950.540898409883,877925.0,156803.9245272947,0.043540165731696896,0.06345849396567751
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,adverse,Stage 2 proxy,869425.0,123588.50781264661,903800.0,130477.9934814041,0.9619661429519806,0.9471981022628203
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,adverse,Stage 3 observed,34375.0,6889.485668757488,903800.0,130477.9934814041,0.038033857048019475,0.052801897737179616
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,baseline,Stage 2 proxy,869425.0,98870.8062501173,903800.0,104382.3947851233,0.9619661429519806,0.9471981022628203
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,baseline,Stage 3 observed,34375.0,5511.588535005991,903800.0,104382.3947851233,0.038033857048019475,0.05280189773717961
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,severe,Stage 2 proxy,869425.0,153879.31293887037,903800.0,162097.35383728024,0.9619661429519806,0.949301819530876
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,severe,Stage 3 observed,34375.0,8218.040898409883,903800.0,162097.35383728024,0.038033857048019475,0.050698180469124
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,adverse,Stage 2 proxy,849275.0,114237.28897600737,886600.0,120621.49149700618,0.9579009699977442,0.9470724292846499
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,adverse,Stage 3 observed,37325.0,6384.202520998805,886600.0,120621.49149700618,0.04209903000225581,0.05292757071535018
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,baseline,Stage 2 proxy,849275.0,91389.8311808059,886600.0,96497.19319760494,0.9579009699977442,0.9470724292846499
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,baseline,Stage 3 observed,37325.0,5107.362016799044,886600.0,96497.19319760494,0.04209903000225581,0.05292757071535018
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,severe,Stage 2 proxy,849275.0,142085.22438545767,886600.0,149854.63124771678,0.9579009699977442,0.9481537087137739
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,severe,Stage 3 observed,37325.0,7769.406862259111,886600.0,149854.63124771678,0.04209903000225581,0.05184629128622602
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,adverse,Stage 2 proxy,849050.0,113856.79190683947,883925.0,120083.50401939594,0.9605452951325056,0.9481468153065326
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,adverse,Stage 3 observed,34875.0,6226.71211255648,883925.0,120083.50401939594,0.03945470486749442,0.05185318469346746
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,baseline,Stage 2 proxy,849050.0,91085.43352547157,883925.0,96066.80321551676,0.9605452951325056,0.9481468153065324
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,baseline,Stage 3 observed,34875.0,4981.369690045184,883925.0,96066.80321551676,0.03945470486749442,0.05185318469346746
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,severe,Stage 2 proxy,849050.0,142253.2335820439,883925.0,149809.191948211,0.9605452951325056,0.9495627853811588
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,severe,Stage 3 observed,34875.0,7555.958366167092,883925.0,149809.191948211,0.03945470486749442,0.05043721461884118
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,adverse,Stage 2 proxy,894825.0,120771.49983904707,929700.0,126173.0265158847,0.962487899322362,0.9571895291252477
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,adverse,Stage 3 observed,34875.0,5401.52667683763,929700.0,126173.0265158847,0.037512100677637945,0.04281047087475228
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,baseline,Stage 2 proxy,894825.0,96617.19987123767,929700.0,100938.42121270776,0.962487899322362,0.9571895291252478
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,baseline,Stage 3 observed,34875.0,4321.221341470104,929700.0,100938.42121270776,0.037512100677637945,0.04281047087475228
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,severe,Stage 2 proxy,894825.0,151186.30845931082,929700.0,157855.18429323513,0.962487899322362,0.9577532035847739
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,severe,Stage 3 observed,34875.0,6668.875833924301,929700.0,157855.18429323513,0.037512100677637945,0.0422467964152261
paper1_economic_champion,adverse,Stage 2 proxy,963550.0,147739.74217264567,1000000.0,155953.27991973097,0.96355,0.9473333439905028
paper1_economic_champion,adverse,Stage 3 observed,36450.0,8213.537747085289,1000000.0,155953.27991973097,0.03645,0.052666656009497145
paper1_economic_champion,baseline,Stage 2 proxy,963550.0,118191.79373811655,1000000.0,124762.62393578478,0.96355,0.9473333439905028
paper1_economic_champion,baseline,Stage 3 observed,36450.0,6570.830197668231,1000000.0,124762.62393578478,0.03645,0.05266665600949714
paper1_economic_champion,severe,Stage 2 proxy,963550.0,180130.8864394942,1000000.0,189708.97480307706,0.96355,0.9495116750616297
paper1_economic_champion,severe,Stage 3 observed,36450.0,9578.088363582841,1000000.0,189708.97480307706,0.03645,0.05048832493837021
