reward_per_imputation_penalty_v304,source_family,source_id,cap_share_v304,source_exposure_v304,source_share_v304,source_slack_v304,source_cap_violated_v304,claim_boundary_v304
5.0,state_top20,TX,0.35,31450.0,0.037154080155940815,0.3128459198440592,False,v304 reward solution source diagnostic only
5.0,state_top20,VA,0.35,11450.0,0.013526684190318675,0.3364733158096813,False,v304 reward solution source diagnostic only
5.0,state_top20,WA,0.35,57475.0,0.06789922915620662,0.28210077084379337,False,v304 reward solution source diagnostic only
5.0,state_top20,other,0.35,192625.0,0.2275613573938982,0.12243864260610177,False,v304 reward solution source diagnostic only
10.0,grade,A,0.8531348749298603,721000.0,0.853128235468126,6.639461734292418e-06,False,v304 reward solution source diagnostic only
10.0,grade,B,0.8531348749298603,20725.0,0.024522999556278655,0.8286118753735816,False,v304 reward solution source diagnostic only
10.0,grade,C,0.8531348749298603,40600.0,0.04804023073509836,0.805094644194762,False,v304 reward solution source diagnostic only
10.0,grade,D,0.8531348749298603,47250.0,0.05590888921757137,0.797225985712289,False,v304 reward solution source diagnostic only
10.0,grade,E,0.8531348749298603,14550.0,0.01721638810826801,0.8359184868215923,False,v304 reward solution source diagnostic only
10.0,grade,F,0.8531348749298603,1000.0,0.001183256914657595,0.8519516180152027,False,v304 reward solution source diagnostic only
10.0,grade,G,0.8531348749298603,0.0,0.0,0.8531348749298603,False,v304 reward solution source diagnostic only
10.0,score_decile,0,0.9,760450.0,0.8998077207513682,0.00019227924863185475,False,v304 reward solution source diagnostic only
10.0,score_decile,1,0.9,61000.0,0.0721786717941133,0.8278213282058867,False,v304 reward solution source diagnostic only
10.0,score_decile,2,0.9,21475.0,0.025410442242271854,0.8745895577577282,False,v304 reward solution source diagnostic only
10.0,score_decile,3,0.9,2200.0,0.002603165212246709,0.8973968347877533,False,v304 reward solution source diagnostic only
10.0,score_decile,4,0.9,0.0,0.0,0.9,False,v304 reward solution source diagnostic only
10.0,score_decile,5,0.9,0.0,0.0,0.9,False,v304 reward solution source diagnostic only
10.0,score_decile,6,0.9,0.0,0.0,0.9,False,v304 reward solution source diagnostic only
10.0,score_decile,7,0.9,0.0,0.0,0.9,False,v304 reward solution source diagnostic only
10.0,score_decile,8,0.9,0.0,0.0,0.9,False,v304 reward solution source diagnostic only
10.0,score_decile,9,0.9,0.0,0.0,0.9,False,v304 reward solution source diagnostic only
10.0,income_band,0,0.85,8450.0,0.009998520928856678,0.8400014790711433,False,v304 reward solution source diagnostic only
10.0,income_band,1,0.85,28125.0,0.03327910072474486,0.8167208992752552,False,v304 reward solution source diagnostic only
