policy_id,source_family,source_cap_pass_v41,max_observed_exposure_share_v41,recommended_source_cap_v41,required_relaxation_v41,solver_constraint_use_v41
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,original_grade,False,0.394925,0.1,0.294925,requires_committee_relaxation_or_pooling
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,original_grade__state_top20,False,0.107325,0.1,0.007324999999999998,requires_committee_relaxation_or_pooling
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,period,False,0.31575860614036566,0.1,0.21575860614036566,requires_committee_relaxation_or_pooling
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,score_decile,False,0.4373,0.1,0.33730000000000004,requires_committee_relaxation_or_pooling
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,score_decile__original_grade,False,0.271475,0.1,0.17147500000000002,requires_committee_relaxation_or_pooling
v13_cvar_mdcp_colgen_relaxed_k32000_floor125000_cap360000,state_top20,False,0.2542163938596344,0.1,0.1542163938596344,requires_committee_relaxation_or_pooling
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,dti_band,True,0.5025380441306824,0.1,0.4025380441306824,hard_cap_candidate
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,income_band,True,0.361588632807465,0.1,0.261588632807465,hard_cap_candidate
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,income_band__dti_band,False,0.1955,0.1,0.0955,requires_committee_relaxation_or_pooling
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,original_grade,False,0.25877500000000003,0.1,0.15877500000000003,requires_committee_relaxation_or_pooling
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,original_grade__state_top20,True,0.075175,0.1,0.0,hard_cap_candidate
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,period,False,0.31582441132321737,0.1,0.21582441132321736,requires_committee_relaxation_or_pooling
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,score_decile,False,0.4442880441306824,0.1,0.34428804413068237,requires_committee_relaxation_or_pooling
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,score_decile__original_grade,False,0.2269380441306824,0.1,0.12693804413068238,requires_committee_relaxation_or_pooling
v13_cvar_mdcp_colgen_relaxed_k32000_floor80000_cap250000,state_top20,False,0.23365,0.1,0.13365,requires_committee_relaxation_or_pooling
v13_fvi_bellman_rollout,dti_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_fvi_bellman_rollout,income_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_fvi_bellman_rollout,income_band__dti_band,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_fvi_bellman_rollout,original_grade,False,0.6315275622089821,0.1,0.5315275622089821,requires_committee_relaxation_or_pooling
v13_fvi_bellman_rollout,original_grade__state_top20,False,0.6315275622089821,0.1,0.5315275622089821,requires_committee_relaxation_or_pooling
v13_fvi_bellman_rollout,period,False,0.5151955139438241,0.1,0.41519551394382415,requires_committee_relaxation_or_pooling
v13_fvi_bellman_rollout,score_decile,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_fvi_bellman_rollout,score_decile__original_grade,False,0.6315275622089821,0.1,0.5315275622089821,requires_committee_relaxation_or_pooling
v13_fvi_bellman_rollout,state_top20,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_fvi_capital_guarded,dti_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_fvi_capital_guarded,income_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_fvi_capital_guarded,income_band__dti_band,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_fvi_capital_guarded,original_grade,False,0.6542261800535307,0.1,0.5542261800535307,requires_committee_relaxation_or_pooling
v13_fvi_capital_guarded,original_grade__state_top20,False,0.6542261800535307,0.1,0.5542261800535307,requires_committee_relaxation_or_pooling
v13_fvi_capital_guarded,period,False,0.5197738699752358,0.1,0.4197738699752358,requires_committee_relaxation_or_pooling
v13_fvi_capital_guarded,score_decile,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_fvi_capital_guarded,score_decile__original_grade,False,0.6542261800535307,0.1,0.5542261800535307,requires_committee_relaxation_or_pooling
v13_fvi_capital_guarded,state_top20,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_fvi_return_recovery,dti_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_fvi_return_recovery,income_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_fvi_return_recovery,income_band__dti_band,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_fvi_return_recovery,original_grade,False,0.5813446851133092,0.1,0.4813446851133092,requires_committee_relaxation_or_pooling
v13_fvi_return_recovery,original_grade__state_top20,False,0.5813446851133092,0.1,0.4813446851133092,requires_committee_relaxation_or_pooling
v13_fvi_return_recovery,period,False,0.5023162639288844,0.1,0.4023162639288844,requires_committee_relaxation_or_pooling
v13_fvi_return_recovery,score_decile,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_fvi_return_recovery,score_decile__original_grade,False,0.5813446851133092,0.1,0.4813446851133092,requires_committee_relaxation_or_pooling
v13_fvi_return_recovery,state_top20,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_base,dti_band,True,0.464800000000826,0.1,0.364800000000826,hard_cap_candidate
v13_mdcp_empirical_base,income_band,True,0.5202018478778255,0.1,0.42020184787782555,hard_cap_candidate
v13_mdcp_empirical_base,income_band__dti_band,False,0.21452684787782553,0.1,0.11452684787782552,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_base,original_grade,False,0.6257768478778255,0.1,0.5257768478778255,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_base,original_grade__state_top20,False,0.108425,0.1,0.008424999999999988,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_base,period,False,0.6018768478778255,0.1,0.5018768478778255,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_base,score_decile,False,0.7134768478778255,0.1,0.6134768478778255,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_base,score_decile__original_grade,False,0.6257768478778255,0.1,0.5257768478778255,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_base,state_top20,False,0.2076,0.1,0.1076,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_return_recovery,dti_band,True,0.493550000000856,0.1,0.39355000000085605,hard_cap_candidate
v13_mdcp_empirical_return_recovery,income_band,True,0.472025,0.1,0.37202499999999994,hard_cap_candidate
v13_mdcp_empirical_return_recovery,income_band__dti_band,False,0.195825,0.1,0.095825,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_return_recovery,original_grade,False,0.44958261743677325,0.1,0.3495826174367732,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_return_recovery,original_grade__state_top20,True,0.08070761743677334,0.1,0.0,hard_cap_candidate
v13_mdcp_empirical_return_recovery,period,False,0.44446738256408275,0.1,0.3444673825640827,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_return_recovery,score_decile,False,0.5892076174367734,0.1,0.48920761743677343,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_return_recovery,score_decile__original_grade,False,0.44958261743677325,0.1,0.3495826174367732,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_return_recovery,state_top20,False,0.22558261743677333,0.1,0.12558261743677332,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_tight,dti_band,True,0.46626470588260716,0.1,0.3662647058826072,hard_cap_candidate
v13_mdcp_empirical_tight,income_band,True,0.6076421648686229,0.1,0.5076421648686229,hard_cap_candidate
v13_mdcp_empirical_tight,income_band__dti_band,False,0.31808823529437186,0.20985294117714118,0.10823529411723068,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_tight,original_grade,False,0.7860000000009247,0.1,0.6860000000009248,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_tight,original_grade__state_top20,False,0.16017647058823528,0.1,0.060176470588235276,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_tight,period,False,0.5700000000006707,0.1,0.47000000000067077,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_tight,score_decile,False,0.7860000000009247,0.1,0.6860000000009248,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_tight,score_decile__original_grade,False,0.7860000000009247,0.1,0.6860000000009248,requires_committee_relaxation_or_pooling
v13_mdcp_empirical_tight,state_top20,False,0.19523529411764706,0.1,0.09523529411764706,requires_committee_relaxation_or_pooling
v13_spo_regret_audit_guarded,dti_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_spo_regret_audit_guarded,income_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_spo_regret_audit_guarded,income_band__dti_band,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_spo_regret_audit_guarded,original_grade,False,0.5345570427023582,0.1,0.4345570427023582,requires_committee_relaxation_or_pooling
v13_spo_regret_audit_guarded,original_grade__state_top20,False,0.5345570427023582,0.1,0.4345570427023582,requires_committee_relaxation_or_pooling
v13_spo_regret_audit_guarded,period,False,0.3019757807520714,0.1,0.20197578075207137,requires_committee_relaxation_or_pooling
v13_spo_regret_audit_guarded,score_decile,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_spo_regret_audit_guarded,score_decile__original_grade,False,0.5345570427023582,0.1,0.4345570427023582,requires_committee_relaxation_or_pooling
v13_spo_regret_audit_guarded,state_top20,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_spo_regret_balanced,dti_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_spo_regret_balanced,income_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_spo_regret_balanced,income_band__dti_band,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_spo_regret_balanced,original_grade,False,0.6966620872131482,0.1,0.5966620872131482,requires_committee_relaxation_or_pooling
v13_spo_regret_balanced,original_grade__state_top20,False,0.6966620872131482,0.1,0.5966620872131482,requires_committee_relaxation_or_pooling
v13_spo_regret_balanced,period,False,0.32241896911413015,0.1,0.22241896911413014,requires_committee_relaxation_or_pooling
v13_spo_regret_balanced,score_decile,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_spo_regret_balanced,score_decile__original_grade,False,0.6966620872131482,0.1,0.5966620872131482,requires_committee_relaxation_or_pooling
v13_spo_regret_balanced,state_top20,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_spo_regret_return_recovery,dti_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_spo_regret_return_recovery,income_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_spo_regret_return_recovery,income_band__dti_band,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_spo_regret_return_recovery,original_grade,False,0.7761943608830878,0.1,0.6761943608830878,requires_committee_relaxation_or_pooling
v13_spo_regret_return_recovery,original_grade__state_top20,False,0.7761943608830878,0.1,0.6761943608830878,requires_committee_relaxation_or_pooling
v13_spo_regret_return_recovery,period,False,0.32830265640136647,0.1,0.22830265640136646,requires_committee_relaxation_or_pooling
v13_spo_regret_return_recovery,score_decile,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_spo_regret_return_recovery,score_decile__original_grade,False,0.7761943608830878,0.1,0.6761943608830878,requires_committee_relaxation_or_pooling
v13_spo_regret_return_recovery,state_top20,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_static_reference,dti_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_static_reference,income_band,True,1.0,0.1111111111111111,0.8888888888888888,hard_cap_candidate
v13_static_reference,income_band__dti_band,False,1.0,0.35,0.65,requires_committee_relaxation_or_pooling
v13_static_reference,original_grade,False,0.5343331712435697,0.35,0.18433317124356974,requires_committee_relaxation_or_pooling
v13_static_reference,original_grade__state_top20,False,0.5343331712435697,0.35,0.18433317124356974,requires_committee_relaxation_or_pooling
v13_static_reference,period,False,0.5373275663501651,0.35,0.18732756635016512,requires_committee_relaxation_or_pooling
v13_static_reference,score_decile,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
v13_static_reference,score_decile__original_grade,False,0.5343331712435697,0.35,0.18433317124356974,requires_committee_relaxation_or_pooling
v13_static_reference,state_top20,False,1.0,0.1111111111111111,0.8888888888888888,requires_committee_relaxation_or_pooling
