regime_v61,solver_success_v61,solver_status_v61,solver_message_v61,restricted_master_columns_v61,scenario_count_v61,cvar_cap_v61,return_floor_v61,cap_multiplier_v61,min_deployment_v61,source_cap_count_v61,hard_family_caps_v61,exact_full_universe_claim_v61,claim_boundary_v61,objective_return_v61,allocated_exposure_v61,n_allocated_loans_v61,scenario_loss_mean_v61,scenario_loss_p95_v61,scenario_loss_cvar90_v61,scenario_return_p05_v61,budget_slack_v61,return_norm_v61,tail_norm_v61,deploy_norm_v61,frontier_score_v61,source_diversified_feasible_v61
diverse_tail,False,2,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),36000,128,95000.0,12000.0,2.2,0.55,47,"{""dti_band"": 0.38, ""grade"": 0.55, ""income_band"": 0.38, ""period"": 0.6, ""score_decile"": 0.42, ""state_top20"": 0.24}",False,adaptive feasible frontier over expanded restricted master; not exact full-universe optimality,,,0,,,,,,0.5,0.5,0.5,0.43999999999999995,False
diverse_committee,False,2,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),36000,128,150000.0,35000.0,2.6,0.7,47,"{""dti_band"": 0.38, ""grade"": 0.55, ""income_band"": 0.38, ""period"": 0.6, ""score_decile"": 0.42, ""state_top20"": 0.24}",False,adaptive feasible frontier over expanded restricted master; not exact full-universe optimality,,,0,,,,,,0.5,0.5,0.5,0.43999999999999995,False
diverse_balanced,False,2,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),36000,128,210000.0,60000.0,3.0,0.78,47,"{""dti_band"": 0.38, ""grade"": 0.55, ""income_band"": 0.38, ""period"": 0.6, ""score_decile"": 0.42, ""state_top20"": 0.24}",False,adaptive feasible frontier over expanded restricted master; not exact full-universe optimality,,,0,,,,,,0.5,0.5,0.5,0.43999999999999995,False
diverse_wealth,False,2,The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),36000,128,280000.0,85000.0,3.5,0.82,47,"{""dti_band"": 0.38, ""grade"": 0.55, ""income_band"": 0.38, ""period"": 0.6, ""score_decile"": 0.42, ""state_top20"": 0.24}",False,adaptive feasible frontier over expanded restricted master; not exact full-universe optimality,,,0,,,,,,0.5,0.5,0.5,0.43999999999999995,False
