policy_id,regime_v78,constraint_index_v78,lhs_v78,rhs_v78,slack_v78,marginal_v78,binding_v78,claim_boundary_v78,constraint_type_v78,source_family,source_id,cap_share_v78,cap_mode_v78,source_scope_expanded_v78,source_id_present_in_master_v78,path_id,source_scope_expanded_reprice_v78
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,0,842292.375,850000.0,7707.625,-0.0,False,full source-scope HiGHS marginal; not whole-loan certificate,budget_upper,,,,,,,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,1,-842292.375,-842292.375,0.0,-0.01271085769714152,True,full source-scope HiGHS marginal; not whole-loan certificate,budget_lower,,,,,,,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,2,1.5290879673557356e-11,0.0,-1.5290879673557356e-11,-0.21636988328954668,True,full source-scope HiGHS marginal; not whole-loan certificate,source_share,grade,A,0.8531348749298603,incumbent_cvar_relaxed_source_lp,True,True,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,3,-641914.8624999998,0.0,641914.8624999998,-0.0,False,full source-scope HiGHS marginal; not whole-loan certificate,source_share,grade,B,0.8531348749298603,incumbent_cvar_relaxed_source_lp,True,True,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,4,-689959.7625,0.0,689959.7625,-0.0,False,full source-scope HiGHS marginal; not whole-loan certificate,source_share,grade,C,0.8531348749298603,incumbent_cvar_relaxed_source_lp,True,True,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,5,-704689.0,0.0,704689.0,-0.0,False,full source-scope HiGHS marginal; not whole-loan certificate,source_share,grade,D,0.8531348749298603,incumbent_cvar_relaxed_source_lp,True,True,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,6,-714089.0,0.0,714089.0,-0.0,False,full source-scope HiGHS marginal; not whole-loan certificate,source_share,grade,E,0.8531348749298603,incumbent_cvar_relaxed_source_lp,True,True,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,7,-718589.0,0.0,718589.0,-0.0,False,full source-scope HiGHS marginal; not whole-loan certificate,source_share,grade,F,0.8531348749298603,incumbent_cvar_relaxed_source_lp,True,False,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,8,-718589.0,0.0,718589.0,-0.0,False,full source-scope HiGHS marginal; not whole-loan certificate,source_share,grade,G,0.8531348749298603,incumbent_cvar_relaxed_source_lp,True,False,,1
v63_source_repair_return_guarded_repair,incumbent_cvar_relaxed_source_lp,9,-1.2505552149377763e-12,0.0,1.2505552149377763e-12,-0.0545657640529419,True,full source-scope HiGHS marginal; not whole-loan certificate,source_share,score_decile,0,0.9,incumbent_cvar_relaxed_source_lp,True,True,,1
