probe_id_v287,exact_relief_version_v287,incumbent_repair_version_v287,v286_relief_states_available_v287,reinvestment_state_limit_v287,reinvestment_states_screened_v287,budget_eligible_second_add_rows_v287,return_recovering_second_add_rows_v287,source_feasible_second_add_rows_v287,cvar_feasible_second_add_rows_v287,reinvestment_entering_column_rows_v287,reinvestment_entering_columns_found_v287,valid_branch_price_bound_v287,full_universe_integer_optimality_claim_allowed_v287,paper1_promotion_allowed_v287,paper4_final_promotion_created,next_artifact_v287,claim_boundary_v287
top25_exact_relief_second_add_reinvestment_probe,286,279,200,25,25,1475633,13348,0,0,0,False,False,False,False,False,paper4_v288_full_rank_exact_relief_resource_protocol.csv,top-25 second-add reinvestment screen only; broader exact relief and branch-price bounds remain missing
