activity_id,attempted_urn,endpoint,http_status,result,blocker
7458410505825685505,urn:li:activity:7458410505825685505,https://api.linkedin.com/rest/posts/urn%3Ali%3Aactivity%3A7458410505825685505,401,blocked_unauthenticated_no_oauth_token,"{""status"":401,""serviceErrorCode"":65604,""code"":""EMPTY_ACCESS_TOKEN"",""message"":""Empty oauth2 access token""}"
7458410505825685505,urn:li:share:7458410505825685505,https://api.linkedin.com/rest/posts/urn%3Ali%3Ashare%3A7458410505825685505,401,blocked_unauthenticated_no_oauth_token,"{""status"":401,""serviceErrorCode"":65604,""code"":""EMPTY_ACCESS_TOKEN"",""message"":""Empty oauth2 access token""}"
7458410505825685505,urn:li:ugcPost:7458410505825685505,https://api.linkedin.com/rest/posts/urn%3Ali%3AugcPost%3A7458410505825685505,401,blocked_unauthenticated_no_oauth_token,"{""status"":401,""serviceErrorCode"":65604,""code"":""EMPTY_ACCESS_TOKEN"",""message"":""Empty oauth2 access token""}"
7456960883634663424,urn:li:activity:7456960883634663424,https://api.linkedin.com/rest/posts/urn%3Ali%3Aactivity%3A7456960883634663424,401,blocked_unauthenticated_no_oauth_token,"{""status"":401,""serviceErrorCode"":65604,""code"":""EMPTY_ACCESS_TOKEN"",""message"":""Empty oauth2 access token""}"
7456960883634663424,urn:li:share:7456960883634663424,https://api.linkedin.com/rest/posts/urn%3Ali%3Ashare%3A7456960883634663424,401,blocked_unauthenticated_no_oauth_token,"{""status"":401,""serviceErrorCode"":65604,""code"":""EMPTY_ACCESS_TOKEN"",""message"":""Empty oauth2 access token""}"
7456960883634663424,urn:li:ugcPost:7456960883634663424,https://api.linkedin.com/rest/posts/urn%3Ali%3AugcPost%3A7456960883634663424,401,blocked_unauthenticated_no_oauth_token,"{""status"":401,""serviceErrorCode"":65604,""code"":""EMPTY_ACCESS_TOKEN"",""message"":""Empty oauth2 access token""}"
7454786558127161344,urn:li:activity:7454786558127161344,https://api.linkedin.com/rest/posts/urn%3Ali%3Aactivity%3A7454786558127161344,401,blocked_unauthenticated_no_oauth_token,"{""status"":401,""serviceErrorCode"":65604,""code"":""EMPTY_ACCESS_TOKEN"",""message"":""Empty oauth2 access token""}"
7454786558127161344,urn:li:share:7454786558127161344,https://api.linkedin.com/rest/posts/urn%3Ali%3Ashare%3A7454786558127161344,401,blocked_unauthenticated_no_oauth_token,"{""status"":401,""serviceErrorCode"":65604,""code"":""EMPTY_ACCESS_TOKEN"",""message"":""Empty oauth2 access token""}"
7454786558127161344,urn:li:ugcPost:7454786558127161344,https://api.linkedin.com/rest/posts/urn%3Ali%3AugcPost%3A7454786558127161344,401,blocked_unauthenticated_no_oauth_token,"{""status"":401,""serviceErrorCode"":65604,""code"":""EMPTY_ACCESS_TOKEN"",""message"":""Empty oauth2 access token""}"
