timestamp,gpu_util,memory_used_mb,memory_total_mb,power_draw_w
2026/04/05 16:39:29.353,12.0,4002.0,10240.0,40.64
2026/04/05 16:39:30.460,0.0,4006.0,10240.0,100.21
2026/04/05 16:39:31.722,17.0,4036.0,10240.0,101.32
2026/04/05 16:39:33.009,29.0,4031.0,10240.0,106.04
2026/04/05 16:39:34.162,20.0,4024.0,10240.0,106.14
2026/04/05 16:39:35.339,23.0,4019.0,10240.0,101.24
2026/04/05 16:39:36.596,23.0,4015.0,10240.0,92.38
2026/04/05 16:39:37.881,27.0,4013.0,10240.0,85.04
2026/04/05 16:39:39.115,24.0,4017.0,10240.0,83.94
2026/04/05 16:39:40.272,27.0,4025.0,10240.0,98.79
2026/04/05 16:39:41.425,34.0,4027.0,10240.0,95.42
2026/04/05 16:39:42.644,46.0,4027.0,10240.0,71.27
2026/04/05 16:39:43.899,26.0,4028.0,10240.0,73.33
2026/04/05 16:39:45.056,30.0,4026.0,10240.0,71.14
2026/04/05 16:39:46.371,36.0,4052.0,10240.0,69.29
2026/04/05 16:39:47.705,38.0,4059.0,10240.0,69.04
2026/04/05 16:39:49.009,32.0,4045.0,10240.0,69.35
2026/04/05 16:39:50.261,37.0,4044.0,10240.0,69.57
2026/04/05 16:39:51.612,34.0,4074.0,10240.0,69.57
2026/04/05 16:39:52.970,32.0,4078.0,10240.0,69.08
2026/04/05 16:39:54.172,34.0,4051.0,10240.0,63.32
2026/04/05 16:39:55.472,37.0,4055.0,10240.0,62.84
2026/04/05 16:39:56.652,45.0,4046.0,10240.0,69.55
2026/04/05 16:39:57.887,29.0,4021.0,10240.0,73.75
2026/04/05 16:39:59.112,25.0,4018.0,10240.0,75.87
2026/04/05 16:40:00.283,37.0,4036.0,10240.0,75.35
2026/04/05 16:40:01.548,31.0,4036.0,10240.0,75.47
2026/04/05 16:40:02.710,32.0,4047.0,10240.0,70.9
2026/04/05 16:40:03.879,37.0,4034.0,10240.0,70.62
2026/04/05 16:40:05.131,30.0,4030.0,10240.0,71.61
2026/04/05 16:40:06.396,37.0,4021.0,10240.0,73.65
2026/04/05 16:40:07.602,34.0,4018.0,10240.0,70.8
2026/04/05 16:40:08.768,27.0,4016.0,10240.0,71.8
2026/04/05 16:40:09.963,28.0,4014.0,10240.0,70.31
2026/04/05 16:40:11.194,30.0,4021.0,10240.0,70.38
2026/04/05 16:40:12.375,29.0,4015.0,10240.0,69.93
2026/04/05 16:40:13.664,27.0,4014.0,10240.0,72.51
2026/04/05 16:40:14.915,24.0,4007.0,10240.0,80.97
2026/04/05 16:40:16.083,25.0,4007.0,10240.0,96.91
2026/04/05 16:40:17.305,28.0,4011.0,10240.0,77.79
2026/04/05 16:40:18.594,32.0,3996.0,10240.0,73.96
2026/04/05 16:40:19.889,31.0,3996.0,10240.0,73.07
2026/04/05 16:40:21.173,27.0,4012.0,10240.0,72.72
2026/04/05 16:40:22.455,32.0,4015.0,10240.0,71.8
2026/04/05 16:40:23.682,34.0,3999.0,10240.0,69.89
2026/04/05 16:40:24.990,32.0,4005.0,10240.0,69.52
2026/04/05 16:40:26.210,33.0,4006.0,10240.0,70.32
2026/04/05 16:40:27.388,26.0,4012.0,10240.0,72.55
2026/04/05 16:40:28.633,35.0,4008.0,10240.0,76.09
2026/04/05 16:40:29.802,29.0,4012.0,10240.0,72.48
2026/04/05 16:40:31.057,27.0,4016.0,10240.0,72.8
2026/04/05 16:40:32.291,26.0,4024.0,10240.0,76.26
2026/04/05 16:40:33.539,33.0,4012.0,10240.0,91.41
2026/04/05 16:40:34.768,24.0,4017.0,10240.0,95.7
2026/04/05 16:40:35.976,31.0,4011.0,10240.0,96.36
2026/04/05 16:40:37.231,34.0,4011.0,10240.0,80.58
2026/04/05 16:40:38.504,29.0,4017.0,10240.0,73.48
2026/04/05 16:40:39.714,28.0,4015.0,10240.0,72.2
2026/04/05 16:40:40.915,29.0,4015.0,10240.0,74.42
2026/04/05 16:40:42.067,28.0,4021.0,10240.0,70.73
2026/04/05 16:40:43.230,39.0,4010.0,10240.0,71.48
2026/04/05 16:40:44.433,47.0,4013.0,10240.0,70.86
2026/04/05 16:40:45.708,25.0,4010.0,10240.0,74.16
2026/04/05 16:40:46.904,30.0,4008.0,10240.0,72.89
2026/04/05 16:40:48.122,1.0,3974.0,10240.0,65.15
2026/04/05 16:40:49.192,62.0,4014.0,10240.0,32.17
2026/04/05 16:40:50.491,36.0,4006.0,10240.0,68.11
2026/04/05 16:40:51.733,31.0,4012.0,10240.0,69.07
2026/04/05 16:40:52.923,27.0,3999.0,10240.0,70.52
2026/04/05 16:40:54.100,30.0,3999.0,10240.0,71.68
2026/04/05 16:40:55.278,32.0,3997.0,10240.0,69.75
2026/04/05 16:40:56.473,28.0,3995.0,10240.0,70.22
