activity_id,asset_id,asset_type,source_url,local_path,page_or_slide_count,ocr_status,checksum,text_extract_status,analytic_memo
7455503720936693760,7455503720936693760_external_01,external_link,https://lnkd.in/dm2p5UNv,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7455503720936693760,7455503720936693760_external_02,external_link,https://lnkd.in/dhufwehR,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7455503720936693760,7455503720936693760_external_03,external_link,https://lnkd.in/drTegZXJ,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7455503720936693760,7455503720936693760_external_04,external_link,https://lnkd.in/dqcHHr4N,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7455503720936693760,7455503720936693760_external_05,external_link,https://lnkd.in/dRhegAMV,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7455503720936693760,7455503720936693760_external_06,external_link,https://lnkd.in/dJegGCfS,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7455503720936693760,7455503720936693760_external_07,external_link,https://lnkd.in/d3A3QYYa,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7455503720936693760,7455503720936693760_external_08,external_link,https://lnkd.in/dv4yCu2k,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7455503720936693760,7455503720936693760_external_09,external_link,https://lnkd.in/ddr-yi5Q,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7455503720936693760,7455503720936693760_external_10,external_link,https://lnkd.in/d_CcHWXx,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7455503720936693760,7455503720936693760_external_11,external_link,https://lnkd.in/dZTdymZa,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7455503720936693760,7455503720936693760_external_12,external_link,https://leanpub.com/crmwn,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7443560044412968960,7443560044412968960_external_01,external_link,https://lnkd.in/dm2p5UNv,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7443560044412968960,7443560044412968960_external_02,external_link,https://lnkd.in/drTegZXJ,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7443560044412968960,7443560044412968960_external_03,external_link,https://lnkd.in/djtuMbjY,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7443560044412968960,7443560044412968960_external_04,external_link,https://lnkd.in/ddr-yi5Q,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7443560044412968960,7443560044412968960_external_05,external_link,https://lnkd.in/d_CcHWXx,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7443560044412968960,7443560044412968960_external_06,external_link,https://lnkd.in/dZTdymZa,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7443560044412968960,7443560044412968960_external_07,external_link,https://lnkd.in/dVPPmZ7j,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7443560044412968960,7443560044412968960_external_08,external_link,https://lnkd.in/dp27pt2d,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7443560044412968960,7443560044412968960_external_09,external_link,https://lnkd.in/d3YZnh6C,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7443560044412968960,7443560044412968960_external_10,external_link,https://lnkd.in/dv4yCu2k,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7451153797881618432,7451153797881618432_external_01,external_link,https://lnkd.in/dm2p5UNv,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
7448618361606873088,7448618361606873088_external_01,external_link,https://github.com/andrija-djurovic/adsfcr,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
6965364290866282496,6965364290866282496_external_01,external_link,https://lnkd.in/dWhtAm-G,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
6965364290866282496,6965364290866282496_external_02,external_link,https://lnkd.in/dEMNCqBN,,,not_applicable_until_source_downloaded,,pending_external_source_review,Resolve and read canonical source before promotion.
